2,7,11,6,3,2,12,12,12,12,11,1,4,1,10,1,4,1,11,11,11,3,1,11,11,11,1,5,12,6,1,3,11,4,11,11,12,12,2,1,5,11,12,10,2,3,3,11,6,4,5,12,12,11,3,3,3,12,12,12
3,8,12,2,1,3,13,9,9,13,12,5,1,4,11,1,2,1,2,12,12,2,2,2,12,12,2,5,13,2,4,1,12,4,1,12,13,13,2,4,1,12,13,11,3,1,1,12,5,3,2,13,13,12,1,4,5,13,8,13
2,8,7,5,4,2,14,13,13,7,6,4,3,4,12,2,2,2,12,13,13,4,10,7,13,13,3,10,14,3,4,1,13,2,12,4,14,14,6,3,2,13,14,12,6,1,4,13,4,3,2,13,14,13,5,4,1,14,13,14
3,9,13,5,2,5,15,14,14,14,13,4,3,2,12,1,1,3,1,14,14,4,4,12,14,14,4,11,15,3,4,1,14,1,10,13,15,15,3,4,4,14,15,13,2,4,3,14,6,4,1,14,15,14,2,3,4,15,14,15
3,2,14,6,1,5,16,15,15,15,4,3,3,4,13,2,4,2,13,15,15,4,6,12,15,15,4,4,11,6,3,1,5,4,13,14,16,16,4,4,3,15,16,14,2,1,5,15,5,2,3,15,16,15,6,1,5,16,15,6
2,6,15,5,1,1,17,16,16,3,2,1,1,5,14,5,4,5,14,16,16,3,11,13,16,16,4,10,16,1,1,5,15,3,8,15,17,17,2,4,4,16,17,15,4,3,2,16,4,3,2,16,17,16,2,4,4,17,16,16
2,10,16,4,4,2,18,15,17,16,14,1,1,2,3,1,4,1,15,17,17,4,12,2,17,17,3,12,17,1,4,4,16,2,14,9,2,18,3,2,1,17,18,16,4,2,5,8,3,2,5,17,18,16,6,3,2,18,17,5
4,11,17,6,3,1,19,17,18,17,15,3,1,2,15,2,2,4,16,18,18,4,12,14,18,18,3,13,18,1,3,5,17,4,15,16,18,19,6,3,2,18,19,17,5,3,4,17,3,3,1,18,11,1,3,2,4,19,18,17
1,7,18,4,2,4,20,14,14,3,2,5,4,1,16,6,3,3,17,19,19,3,13,15,19,19,3,14,19,3,2,2,18,2,3,17,19,20,6,3,5,19,20,18,4,3,2,9,3,1,1,19,19,17,6,4,4,20,19,18
1,5,19,5,1,1,6,18,2,18,16,1,2,3,17,2,1,3,18,20,15,1,13,16,20,20,1,11,20,4,3,4,19,1,4,18,12,21,3,2,4,20,21,14,3,3,2,18,2,2,3,20,20,18,6,4,1,16,20,19
2,7,20,1,3,4,21,19,19,19,17,3,1,4,18,5,4,5,16,21,20,1,6,16,21,21,3,15,21,4,1,5,20,2,16,13,10,22,6,1,1,21,11,19,5,1,3,8,4,4,2,13,21,19,1,3,1,21,21,20
1,12,21,5,4,2,22,20,20,20,18,5,1,3,19,3,2,5,6,10,21,4,14,17,22,22,2,10,22,4,1,2,21,1,10,15,20,23,5,1,1,22,1,20,6,1,1,19,3,1,5,21,22,20,4,3,3,22,22,21
4,13,22,3,3,3,23,21,21,21,6,6,1,1,8,2,1,2,19,22,22,4,13,18,23,23,3,11,1,1,2,2,22,3,14,19,21,24,5,2,2,23,22,2,5,3,1,2,6,3,5,22,23,21,2,4,5,23,23,22
2,14,23,1,1,1,7,22,22,22,19,5,2,4,20,1,1,2,11,23,23,1,15,19,24,24,2,16,23,5,4,1,23,2,4,20,18,25,1,4,4,24,23,21,2,3,5,10,4,4,1,23,24,17,2,3,3,24,24,23
3,15,24,6,3,5,24,23,23,23,20,6,2,5,21,3,1,1,20,16,13,3,13,3,25,25,4,3,12,1,3,4,24,1,17,21,22,26,3,4,3,25,24,22,3,1,5,20,4,1,2,15,8,1,2,1,1,3,25,24
2,16,9,1,4,5,25,14,24,24,21,2,1,3,8,1,1,4,21,24,13,2,10,20,26,26,4,17,24,5,1,1,25,3,15,15,23,27,4,4,5,26,25,21,1,3,5,3,1,2,2,22,25,22,3,4,5,25,26,5
4,13,25,2,1,5,26,24,23,25,22,4,4,3,22,3,3,1,22,16,16,4,14,14,27,27,2,7,23,2,2,2,26,1,9,22,23,27,5,2,1,27,26,23,2,4,3,21,6,4,4,24,26,18,3,2,4,26,15,25
1,17,26,6,2,2,27,25,25,26,21,6,3,3,23,1,4,2,21,12,24,4,2,17,28,28,1,12,13,2,1,2,27,2,18,12,20,28,5,2,5,28,27,24,4,2,3,22,5,4,3,25,27,22,6,3,3,27,16,26
4,11,8,1,4,4,28,14,14,10,23,6,1,1,4,3,3,3,23,25,25,1,16,21,26,29,4,7,23,5,3,3,24,2,19,23,24,29,5,2,4,29,20,25,2,1,4,23,4,4,4,26,28,23,6,4,1,28,9,27
3,16,16,3,2,3,29,26,26,27,24,1,1,2,24,6,3,1,24,26,26,1,17,22,22,30,2,15,13,2,3,1,28,4,19,24,25,30,5,2,3,30,5,2,3,1,2,22,4,1,4,20,29,11,3,4,4,29,27,28
2,15,27,4,1,1,30,27,27,28,8,5,2,4,11,4,1,4,14,27,27,3,18,10,29,1,1,18,25,6,2,5,15,4,17,25,26,31,4,4,3,31,28,26,3,1,5,24,5,4,5,27,30,24,6,2,2,30,28,9
2,18,28,5,2,3,31,28,28,29,25,5,2,4,3,3,1,3,25,22,28,1,6,16,30,25,4,19,26,3,1,3,1,1,6,3,20,32,6,4,2,32,29,27,1,1,2,7,1,3,4,28,31,25,6,1,5,31,29,25
3,19,29,6,2,5,32,29,18,30,26,6,2,1,25,2,3,3,26,28,6,1,19,23,17,31,4,4,20,3,4,2,14,4,6,26,19,24,6,2,5,2,30,28,6,3,4,2,1,2,1,29,32,26,4,1,4,32,30,29
3,18,3,4,3,4,33,30,29,25,22,5,3,4,26,2,3,4,27,1,29,4,2,3,20,32,3,11,25,2,1,3,29,3,16,27,10,33,6,3,3,33,31,2,6,2,5,25,1,4,3,18,31,27,6,4,5,33,31,30
2,17,13,3,3,4,34,31,1,31,27,4,4,2,12,3,2,2,27,29,30,2,20,24,31,33,4,14,27,6,4,1,30,1,20,4,27,34,6,4,3,34,32,29,4,4,3,26,3,3,3,19,33,26,6,4,1,34,32,31
1,10,30,4,1,1,35,2,25,11,10,4,3,4,24,1,2,2,28,16,24,3,6,19,32,3,4,5,12,4,1,5,17,2,21,28,28,35,6,3,5,35,22,30,1,2,1,27,2,2,1,30,34,17,2,1,1,35,33,1
2,20,6,3,3,4,36,32,30,1,28,5,2,1,27,1,1,3,29,30,18,1,19,25,33,34,4,8,28,6,1,4,31,2,9,5,24,36,2,1,1,14,33,31,1,2,1,17,1,2,1,31,35,8,6,4,4,24,32,32
2,8,30,5,3,2,25,1,29,32,29,3,3,1,28,2,2,5,16,31,31,3,1,11,8,35,3,13,15,6,1,5,11,3,6,17,29,37,4,2,1,17,34,32,1,3,1,28,3,4,5,14,36,18,2,2,2,13,22,23
4,19,31,2,2,4,15,20,20,33,30,3,1,3,29,4,2,5,11,32,32,3,7,26,9,19,2,9,3,2,2,5,12,3,1,1,30,38,2,1,5,30,35,12,5,2,2,29,1,1,3,32,10,28,2,1,3,36,34,33
3,14,32,3,1,5,37,25,31,34,31,6,1,3,30,3,4,4,30,15,33,1,14,27,34,36,1,15,29,1,2,4,32,2,7,29,31,39,6,1,5,14,36,19,3,4,5,30,6,2,5,33,37,29,1,1,4,37,35,34
3,1,24,6,2,2,38,33,32,14,32,2,1,5,8,3,3,2,26,16,34,4,21,26,15,37,2,8,20,6,1,3,33,2,21,30,3,40,4,2,1,36,37,25,3,3,1,31,1,3,2,34,35,30,1,1,3,38,33,35
2,11,5,2,4,4,39,34,33,32,31,6,4,5,31,1,2,1,5,33,5,1,12,28,35,8,4,12,30,3,1,5,20,4,5,21,32,41,4,2,5,37,25,33,2,2,5,3,6,2,3,35,38,4,1,3,4,3,36,36
1,5,1,6,1,1,40,35,16,22,33,1,1,3,2,3,4,1,21,34,32,3,3,29,36,30,2,20,31,4,2,1,34,3,22,13,33,42,2,2,3,38,35,34,1,1,3,32,2,3,1,14,39,31,2,2,3,39,37,37
3,13,25,2,2,1,38,36,34,35,34,2,3,2,32,1,2,2,31,7,2,4,22,20,37,38,1,4,1,2,2,2,18,3,21,20,34,15,5,3,5,26,38,35,4,2,5,31,1,2,5,31,40,10,2,1,5,24,38,38
3,21,29,5,3,1,41,37,35,36,9,4,3,1,9,2,3,2,27,22,35,2,22,20,38,39,3,9,32,5,2,1,30,4,5,5,10,14,2,4,5,9,20,7,2,2,1,33,4,1,1,36,41,32,4,3,5,40,39,39
1,22,13,1,2,5,17,2,27,14,6,2,2,2,33,5,2,5,16,18,18,4,17,2,39,8,1,20,24,2,2,2,35,2,15,31,18,43,3,2,1,39,39,36,2,1,5,34,4,1,4,37,42,33,5,3,1,22,40,40
3,17,30,5,2,1,37,15,15,37,16,3,2,5,26,5,3,3,18,35,36,3,23,30,40,40,4,17,5,6,2,3,15,3,7,10,35,44,3,3,1,40,40,37,5,3,1,35,4,2,3,38,43,34,1,4,3,41,25,41
3,12,26,2,2,3,42,38,36,38,35,1,1,4,34,3,2,2,27,36,37,4,11,31,8,40,1,21,15,6,2,2,29,3,2,32,36,45,2,2,2,41,7,38,2,2,2,2,2,2,4,39,2,34,6,1,1,42,41,42
3,7,20,1,2,1,21,39,37,39,36,6,2,5,13,3,2,5,32,28,38,4,20,32,41,7,3,10,1,2,2,5,36,4,6,20,37,7,1,3,5,36,41,2,1,2,2,36,4,3,2,22,44,35,2,4,3,43,42,2
2,23,33,6,3,5,43,40,38,16,3,5,2,1,35,2,1,1,33,20,30,3,1,33,18,41,4,22,33,6,1,4,37,3,8,28,38,9,4,4,4,37,42,1,5,2,4,37,3,3,2,25,45,36,6,1,3,44,43,43
4,3,34,2,4,3,44,41,14,40,34,3,2,2,4,5,3,5,34,28,39,3,24,30,42,1,2,13,34,4,3,1,38,1,10,15,6,46,4,3,1,42,43,3,3,2,2,22,1,1,3,40,46,37,2,2,1,45,44,44
4,17,35,1,4,3,6,42,33,41,13,5,1,1,15,6,1,2,35,37,40,3,16,22,43,42,2,7,35,4,4,4,39,2,12,8,10,47,5,2,1,43,44,39,6,3,4,35,5,4,2,41,47,21,1,1,5,46,5,5
2,20,6,6,3,1,25,43,39,42,37,5,1,2,36,2,3,5,36,38,41,2,15,34,44,7,1,20,18,5,2,3,40,2,20,33,39,48,5,3,4,44,45,36,4,2,2,38,3,1,1,42,24,38,1,4,5,38,45,32
3,3,36,1,3,1,45,44,40,26,21,6,2,3,6,2,4,2,37,37,42,4,13,26,11,11,2,21,36,5,2,4,41,1,6,34,40,49,6,1,3,45,46,40,3,2,1,38,1,2,5,43,48,9,1,3,4,5,46,45
2,10,26,1,4,3,46,45,41,24,38,1,1,5,37,1,2,1,11,39,30,3,13,13,45,11,1,12,18,5,1,1,25,1,11,25,41,16,3,1,5,46,19,41,2,3,4,39,6,1,3,13,49,39,1,3,4,47,47,46
1,14,25,3,2,5,2,13,13,4,3,3,1,2,38,1,3,4,6,40,28,3,7,23,46,43,1,17,37,1,2,2,32,3,17,23,14,39,1,1,1,47,41,2,3,1,3,35,1,2,4,44,8,40,1,3,2,48,10,47
4,5,1,4,1,1,15,46,42,24,38,4,4,5,39,2,3,4,38,11,33,1,15,27,47,43,2,23,38,2,3,2,37,2,17,2,42,38,6,2,3,44,47,42,1,1,2,7,3,4,4,45,50,39,6,1,2,45,32,40
4,16,34,5,4,3,9,47,43,43,39,4,2,1,40,3,4,5,39,11,35,2,2,17,48,44,3,9,24,5,4,2,5,1,11,35,43,50,5,4,3,48,48,43,2,4,1,40,1,3,4,37,51,31,4,1,5,43,48,48
3,6,24,6,4,4,47,48,42,44,40,4,3,4,41,3,2,4,19,12,24,4,22,20,49,45,1,7,39,6,1,5,42,2,1,36,44,51,6,2,3,15,43,3,1,3,4,41,6,4,3,46,52,11,4,1,4,32,49,49
3,18,37,2,1,5,48,23,44,10,23,5,1,1,42,3,2,1,40,41,20,2,5,25,50,28,3,17,32,4,1,2,25,3,23,37,45,23,4,1,4,49,49,10,1,3,5,3,6,2,5,36,53,19,4,3,2,47,6,50
2,4,18,4,3,1,36,49,15,45,41,2,3,2,43,1,1,1,39,42,34,1,22,8,49,45,4,24,14,5,1,2,5,4,10,21,46,52,1,4,1,50,32,29,5,2,5,21,5,2,1,47,54,41,3,1,4,1,50,38
3,6,35,6,3,3,49,17,45,46,12,2,1,2,26,2,4,3,10,17,19,3,15,12,42,43,2,18,40,1,3,3,43,3,19,5,21,53,5,4,5,51,21,14,2,4,2,31,6,1,5,48,55,42,2,1,4,49,51,51
4,1,2,2,1,3,50,50,46,7,6,3,1,1,44,3,2,2,41,43,40,4,4,31,51,36,1,21,10,3,2,5,27,2,2,38,35,54,1,1,5,31,50,44,3,2,1,42,2,2,2,48,56,37,1,1,3,50,1,1
2,12,2,1,4,5,51,51,47,46,42,5,4,5,20,1,2,2,28,44,43,1,8,35,52,46,3,14,38,1,3,4,44,1,19,39,47,37,3,2,5,52,51,45,4,1,2,43,4,2,3,49,57,43,3,2,5,31,40,52
1,15,37,6,3,4,38,2,27,16,43,5,3,3,45,4,4,2,14,45,44,3,19,20,7,6,4,24,10,1,1,2,32,4,21,40,48,27,3,4,5,53,52,5,3,4,3,44,2,3,4,13,58,19,2,2,1,35,52,53
3,8,7,5,2,4,5,51,47,17,15,2,2,4,43,5,2,2,42,46,45,1,23,35,9,19,4,25,41,2,3,3,6,2,7,29,49,44,5,3,3,39,2,2,3,3,1,2,1,3,2,50,32,43,3,1,3,9,53,54
3,1,23,1,3,3,32,52,48,47,44,2,1,5,46,2,2,2,12,8,7,3,2,3,26,29,1,4,23,6,4,3,45,1,24,41,26,53,4,3,3,54,53,46,4,2,2,45,2,3,2,42,59,11,5,2,1,29,43,17
2,16,14,1,4,2,52,53,18,48,28,6,3,2,21,3,2,2,27,47,29,1,21,5,53,47,2,15,24,3,4,4,46,4,21,42,50,33,3,2,2,1,29,47,4,1,4,46,2,1,4,51,60,17,1,2,2,51,12,12
4,9,17,5,3,3,53,10,10,49,30,2,4,3,47,5,3,2,20,48,13,3,17,28,35,48,4,13,18,6,2,1,15,2,2,29,51,55,4,2,4,55,54,48,3,4,4,47,6,4,5,50,61,29,6,1,5,16,54,39
4,14,38,6,3,1,54,2,2,33,30,4,2,1,7,4,2,3,17,34,46,3,1,11,34,36,3,12,9,2,3,3,38,4,17,42,52,56,1,2,2,55,55,49,6,3,3,14,1,2,2,37,50,39,5,3,2,25,55,55
3,3,13,2,4,1,21,54,49,50,45,2,2,4,24,1,2,4,30,4,7,3,5,36,54,49,2,11,39,1,4,1,30,3,20,43,16,27,1,4,2,56,28,41,3,4,2,21,1,4,1,52,62,27,4,1,2,45,41,56
2,24,26,6,3,2,30,55,50,51,16,5,3,4,48,2,3,4,43,49,15,2,16,21,55,22,1,15,19,6,3,4,37,1,4,44,14,57,1,2,1,17,56,50,1,4,5,14,3,2,5,37,63,20,1,2,3,11,47,57
3,4,39,6,1,1,55,56,51,52,30,6,3,2,30,2,1,3,12,50,1,1,25,27,46,26,4,19,20,4,1,3,47,2,11,45,17,58,2,3,4,57,46,28,1,1,2,7,1,3,4,18,64,44,1,4,4,49,7,13
4,13,22,3,4,2,53,57,52,49,30,3,4,3,30,1,1,1,2,51,24,1,5,24,56,25,1,19,42,6,1,3,7,3,3,7,46,52,1,1,5,58,17,51,5,1,2,48,1,1,1,53,20,42,2,1,2,52,9,58
3,19,32,4,1,4,37,21,53,53,46,2,2,4,49,6,1,1,44,18,18,4,3,37,57,50,2,23,38,2,4,2,48,4,11,34,32,27,4,1,5,11,48,52,5,2,1,14,5,2,1,54,4,4,5,2,5,53,36,9
4,17,36,5,4,3,56,58,54,54,47,5,2,5,26,4,2,1,10,52,4,2,17,1,58,51,2,24,15,5,3,1,49,3,11,13,53,59,2,4,2,4,32,29,3,4,2,49,5,4,1,34,55,18,3,3,2,54,54,59
2,20,6,5,2,4,57,36,47,41,48,2,4,2,32,5,1,2,45,53,47,4,11,38,59,51,1,3,43,2,2,1,16,2,9,8,12,3,2,1,4,47,57,11,5,3,1,20,2,4,4,15,65,45,3,2,2,55,56,3
4,13,22,4,1,2,58,59,14,23,20,1,1,5,50,6,4,2,20,40,48,1,5,6,1,1,3,7,39,6,1,5,20,3,22,20,47,1,6,3,5,25,58,30,3,2,4,17,6,3,5,55,66,10,6,3,4,56,57,26
3,12,36,5,2,4,57,60,41,55,26,2,2,4,26,2,3,1,14,54,43,2,3,39,14,52,3,22,44,1,2,4,35,3,2,46,54,59,6,1,4,59,59,42,2,4,1,50,6,3,3,56,12,46,2,1,5,57,54,45
1,11,40,6,1,1,59,3,3,56,49,6,2,2,36,4,4,2,26,55,9,3,17,30,60,53,1,3,45,4,1,1,4,1,25,26,55,60,3,4,5,38,22,53,5,1,3,51,3,1,5,55,11,12,1,4,3,41,10,60
3,12,41,4,3,3,44,37,53,57,38,2,2,1,5,2,4,1,39,56,3,2,2,11,61,54,1,14,19,4,1,4,29,4,13,35,56,59,6,4,2,60,60,46,5,3,2,6,1,3,4,57,67,35,3,3,5,3,58,61
1,5,42,6,1,2,60,39,37,54,47,2,2,5,51,1,2,2,46,57,12,3,2,23,62,22,1,25,46,6,1,1,16,1,2,47,57,61,1,4,4,61,61,8,2,2,1,16,2,1,4,58,4,4,2,1,5,41,38,62
1,19,26,1,4,2,30,61,50,36,9,4,1,1,19,4,4,2,30,58,21,4,3,27,63,20,2,25,47,1,2,1,50,3,20,25,47,25,4,4,4,2,51,45,5,4,5,52,3,4,2,59,68,47,5,4,5,58,59,63
2,5,19,2,4,3,61,62,54,38,35,3,1,4,52,4,1,2,13,59,28,1,22,8,64,55,2,7,17,1,1,5,51,2,9,21,58,62,1,4,5,3,62,35,4,3,1,53,1,3,2,60,55,42,6,4,3,22,24,5
2,14,16,6,3,4,47,9,9,58,50,5,4,1,53,6,2,1,10,60,34,1,13,1,62,30,3,25,4,2,3,2,52,4,12,48,19,31,2,2,2,22,29,7,5,3,4,30,4,3,2,16,15,48,4,1,1,4,60,52
2,1,2,2,1,3,2,26,26,59,51,1,3,2,54,6,1,3,42,26,19,4,18,14,46,56,2,18,28,2,3,2,53,4,15,28,54,43,3,3,5,6,2,2,5,2,5,36,2,4,5,61,69,34,3,4,4,1,38,53
1,21,42,5,4,3,38,63,55,19,17,6,3,5,1,1,2,5,47,61,49,4,8,36,15,37,3,5,39,6,3,4,23,1,7,6,59,63,2,4,4,62,53,46,2,1,1,32,3,4,2,62,70,29,4,4,3,35,61,50
1,16,12,3,3,5,41,49,15,49,30,5,3,2,54,5,3,2,48,58,18,2,11,40,65,13,3,5,34,4,3,1,40,1,3,47,60,36,5,2,3,35,36,37,3,2,5,25,5,2,2,31,3,49,1,3,1,21,62,64
3,2,23,6,4,4,20,64,56,36,9,3,2,5,26,1,2,5,47,48,48,4,22,26,25,25,1,17,48,6,4,1,54,2,11,49,38,7,2,1,1,13,17,30,4,4,4,21,4,4,1,46,34,5,4,3,4,11,12,12
1,25,29,1,2,5,32,46,42,27,52,2,1,3,41,6,1,4,4,62,3,3,15,6,5,5,4,18,28,2,4,3,29,2,23,45,41,7,6,4,4,63,63,39,1,3,3,30,5,1,1,7,49,50,3,4,1,59,63,65
2,2,43,5,1,5,26,37,53,29,53,2,3,5,44,3,1,2,35,63,26,3,3,41,49,45,2,15,6,3,2,3,55,4,4,50,18,14,3,2,3,55,34,32,2,2,1,54,4,2,2,60,4,4,3,1,2,60,64,65
4,10,3,4,2,4,32,22,57,60,18,1,3,5,37,2,4,3,35,64,50,3,14,29,9,19,1,7,7,3,1,4,56,4,12,48,61,31,4,1,4,64,15,48,3,1,3,11,5,2,5,63,61,51,4,3,4,11,14,66
2,25,44,5,1,3,62,65,55,30,7,6,1,3,49,5,4,1,14,65,51,1,2,25,63,11,2,1,4,4,4,4,37,1,19,43,62,64,5,2,1,65,64,15,1,3,1,26,4,3,1,64,45,36,4,4,4,61,65,67
2,8,17,5,2,2,63,25,31,61,54,1,1,4,15,1,2,3,12,61,52,4,12,38,66,57,2,17,49,5,1,4,6,3,5,36,2,31,1,1,2,66,55,49,2,2,5,34,3,1,3,65,71,27,5,1,1,62,66,14
4,3,3,5,2,3,12,2,51,53,55,4,4,4,48,3,3,5,49,55,9,2,20,35,67,58,3,22,16,1,2,5,57,4,22,51,63,23,1,4,4,18,9,54,2,1,2,22,4,4,3,59,72,49,5,4,1,63,67,3
4,16,45,4,2,1,64,66,18,62,12,4,4,2,25,4,1,4,50,51,30,1,21,42,65,13,1,16,6,2,4,1,8,4,3,4,40,8,1,1,1,67,65,30,4,4,1,55,3,2,5,24,58,52,5,1,3,17,54,68
2,7,46,4,4,1,65,62,58,63,56,4,3,5,25,1,3,4,6,18,7,3,25,43,68,10,1,12,13,5,1,1,25,1,15,16,64,65,1,3,4,22,66,53,1,4,5,3,3,3,4,5,18,16,5,2,3,64,68,22
2,4,35,4,4,3,66,24,23,49,30,1,2,5,29,1,3,5,22,66,53,3,13,15,2,2,2,22,27,5,1,1,4,3,3,19,65,66,4,4,2,68,67,36,6,3,2,56,3,4,3,66,71,39,5,1,4,65,8,9
2,25,39,2,3,1,17,67,59,64,34,6,3,4,5,4,4,5,26,67,54,3,9,26,69,22,3,7,30,3,4,3,43,2,21,20,65,50,1,1,1,69,68,17,1,3,5,25,3,4,2,67,73,53,2,2,2,55,60,51
4,3,46,2,4,4,67,3,3,65,57,1,2,4,54,3,1,5,25,68,4,1,6,16,64,55,2,17,50,2,3,3,7,4,8,9,40,36,3,3,2,70,69,55,1,2,5,46,2,2,3,44,74,1,5,2,1,63,69,6
2,8,10,5,2,4,61,68,60,66,16,2,3,1,9,4,3,1,11,69,5,3,4,44,65,18,2,16,32,5,4,3,27,4,9,40,66,56,6,1,1,71,63,56,2,2,4,31,3,4,2,67,30,53,6,4,5,33,70,50
3,21,40,2,3,4,64,69,61,36,9,1,3,2,43,2,3,2,19,70,40,1,10,27,70,59,3,25,35,3,1,1,20,4,12,48,62,67,2,2,2,62,25,57,2,2,1,54,2,4,3,68,44,46,4,3,5,66,5,69
4,23,44,3,2,1,68,70,62,67,58,6,4,3,55,3,2,4,49,71,55,1,24,9,71,52,2,9,51,2,4,3,58,3,20,52,40,67,4,2,4,72,13,58,2,1,3,40,3,3,1,69,75,24,6,3,2,67,71,69
3,2,24,3,1,3,32,71,63,68,16,5,1,2,56,1,3,3,51,43,56,4,10,13,72,60,1,21,49,2,1,2,6,3,3,47,17,68,5,2,4,21,70,59,4,1,5,31,1,4,1,70,62,54,4,2,1,7,63,70
3,1,9,6,2,3,69,18,64,44,59,5,1,5,7,5,1,4,52,48,48,2,12,27,73,61,4,3,43,6,2,1,27,1,14,11,19,69,3,1,4,58,49,10,5,1,1,57,1,3,2,71,49,46,4,2,5,68,46,45
1,19,26,2,4,3,70,8,8,24,38,1,2,1,19,2,1,5,53,44,43,3,18,29,49,45,2,18,28,5,1,3,47,4,19,35,20,51,4,2,2,38,35,41,2,2,2,2,6,3,2,19,76,39,3,3,4,68,72,71
3,13,12,2,1,5,28,37,53,69,33,1,2,4,5,5,3,2,54,72,49,4,6,16,49,8,4,3,27,6,3,3,5,4,25,20,56,66,1,3,5,52,71,60,4,2,1,7,4,1,2,23,24,38,5,1,4,55,73,72
4,20,47,3,1,2,3,20,20,45,41,1,4,1,10,2,2,3,43,39,14,2,24,45,74,60,4,3,43,5,3,5,31,1,11,13,67,23,5,1,4,41,72,53,4,3,1,58,5,2,4,48,45,36,6,4,4,2,8,73
3,5,7,2,2,4,15,72,11,17,4,6,2,4,35,5,3,3,18,73,32,3,10,27,75,54,1,22,52,2,4,1,54,3,16,45,22,70,5,1,4,53,65,52,5,1,4,8,1,2,1,71,24,31,2,1,3,51,66,74
4,21,29,4,2,5,66,44,40,70,60,2,2,4,13,3,2,4,55,74,32,2,18,46,42,1,4,7,9,3,2,5,59,3,19,36,65,27,2,4,2,28,13,58,5,4,5,39,1,3,5,53,77,55,4,1,3,69,29,75
2,5,19,6,3,5,71,73,65,14,6,2,4,1,47,2,1,2,40,40,50,3,11,11,76,10,4,17,23,6,1,5,20,2,4,5,68,71,6,1,4,73,73,61,4,2,2,53,3,1,4,5,61,29,1,1,1,70,74,76
1,10,30,1,2,3,72,55,66,56,49,6,4,4,42,2,2,4,14,70,53,1,20,27,41,62,2,22,50,3,3,5,21,2,17,25,46,41,3,2,3,38,14,62,2,2,5,59,4,4,4,16,78,16,4,1,3,11,59,63
2,10,16,1,4,4,28,74,15,45,41,4,3,1,33,3,2,4,34,74,57,2,19,9,77,63,1,12,45,3,3,5,7,2,12,13,69,26,1,4,2,74,2,2,2,3,2,12,6,4,4,17,23,21,3,3,2,17,75,77
3,2,23,3,1,2,5,75,48,31,27,6,2,1,22,5,4,4,27,43,58,1,17,25,78,64,4,16,6,5,3,1,60,2,9,53,70,53,2,1,2,62,41,4,3,3,5,25,3,2,1,18,79,56,2,2,4,52,34,11
4,4,21,4,1,1,36,54,67,71,61,2,2,5,57,5,4,1,34,75,3,2,3,33,79,64,1,11,53,1,1,4,61,2,14,52,18,72,1,4,4,75,12,63,6,4,3,60,6,1,5,35,80,57,6,2,1,71,76,23
