106,48,79,57,3,1,2,10,5,2,68
12,12,27,8,1,3,2,17,1,5,55
66,45,111,73,3,3,3,69,2,14,55
121,55,38,1,1,1,1,1,2,12,28
122,88,113,76,1,4,2,17,6,10,37
32,23,81,40,3,1,1,31,5,18,48
21,20,40,61,2,5,3,35,4,6,35
76,5,20,17,1,5,2,46,1,10,47
111,59,87,66,1,5,2,11,2,3,33
97,87,15,60,2,5,2,18,5,4,45
12,12,103,50,1,3,1,56,6,15,8
107,81,21,45,4,5,4,8,1,6,18
59,50,47,68,1,3,1,68,5,20,4
48,75,62,17,1,5,3,12,3,3,14
51,18,99,51,2,5,3,35,2,9,62
75,2,15,14,4,5,2,12,6,4,50
32,27,81,32,1,3,1,8,5,8,32
123,89,111,47,2,4,4,12,6,12,53
85,37,114,10,2,1,3,48,6,18,36
89,30,8,40,4,3,2,23,6,4,34
99,72,14,11,2,5,4,9,5,17,22
79,65,107,27,2,1,4,42,6,13,24
117,90,85,65,1,4,4,66,2,13,26
88,51,93,49,2,1,1,52,1,7,25
37,6,11,44,4,3,4,4,2,10,15
124,30,115,45,1,4,2,22,3,19,66
61,69,97,60,2,3,2,16,5,18,7
125,27,26,47,1,1,1,1,4,5,22
109,91,116,47,1,2,2,41,4,18,13
92,36,94,10,2,2,2,37,6,4,60
9,9,2,83,2,1,2,57,3,13,35
31,28,117,57,1,1,4,18,1,5,55
126,92,118,4,3,4,3,34,5,3,4
70,30,58,20,1,3,4,50,6,1,69
2,2,119,54,1,2,2,13,4,11,57
42,38,110,2,1,1,1,19,2,1,9
106,48,113,76,4,2,3,21,5,15,23
108,82,115,30,1,2,2,64,6,11,17
77,93,120,22,1,5,3,12,3,10,42
127,50,115,2,4,2,3,70,1,17,25
4,4,116,51,2,1,1,59,4,16,9
99,19,108,50,4,1,4,45,5,11,20
128,72,34,51,2,5,4,14,2,10,70
39,22,65,28,1,1,1,2,2,16,43
117,76,17,7,4,5,1,27,5,20,30
127,41,121,41,3,5,1,38,3,17,60
129,16,82,55,4,4,1,9,5,1,33
125,27,38,32,1,4,3,69,5,17,52
87,29,38,7,1,4,2,14,3,7,19
19,18,114,84,4,2,2,29,4,11,7
53,69,28,57,4,3,3,54,5,18,63
38,23,93,49,4,1,1,8,6,8,13
59,50,46,7,3,2,2,39,3,16,46
32,94,35,63,2,2,1,62,1,2,7
9,9,3,3,1,2,4,71,4,4,60
79,65,77,85,4,4,4,31,6,12,27
94,49,122,45,4,2,4,49,5,12,29
130,7,123,86,3,5,3,7,5,19,71
6,6,124,76,3,4,1,27,2,18,70
131,95,53,46,3,2,3,31,6,20,11
55,7,83,60,4,4,1,29,4,13,43
88,51,106,14,3,3,3,3,5,6,14
24,22,20,17,2,3,1,68,2,3,59
48,75,7,7,4,5,1,12,4,2,9
92,36,45,36,1,5,4,58,5,18,20
16,13,95,34,1,1,1,1,3,13,46
78,64,30,59,3,5,1,38,3,11,31
107,81,17,78,2,5,2,63,6,1,45
32,23,31,33,4,4,4,31,6,5,17
25,18,96,17,4,5,1,13,2,17,10
21,20,61,30,4,4,1,52,6,8,9
78,64,40,61,2,4,3,52,3,17,37
102,34,96,73,3,2,4,44,4,10,23
77,37,125,59,3,3,3,3,2,9,62
61,52,117,44,2,4,4,33,2,13,29
117,76,26,36,4,2,1,12,3,19,66
2,2,74,37,2,3,3,29,2,17,37
110,29,79,57,3,4,1,24,5,7,2
132,64,27,22,3,5,2,48,2,8,55
121,20,57,7,4,5,4,8,4,12,21
102,34,125,29,3,1,2,10,3,16,53
12,12,41,72,1,2,3,3,6,16,43
28,19,51,56,1,2,4,68,2,7,62
111,59,126,39,2,4,4,10,5,2,49
22,2,9,50,1,5,4,12,6,19,43
32,23,95,32,4,3,4,67,3,15,52
125,27,56,45,3,5,4,55,4,19,11
7,7,78,45,2,1,2,65,4,6,29
133,82,34,50,1,4,2,7,2,13,2
77,58,124,60,2,4,4,72,1,5,21
106,48,42,82,1,2,4,59,6,19,14
126,92,26,36,3,4,4,44,4,13,17
128,96,13,13,2,1,3,13,6,16,35
127,50,56,14,2,2,1,51,2,13,47
27,24,65,39,2,1,2,73,5,14,58
38,87,40,20,1,4,1,18,6,7,19
55,91,35,63,2,1,2,62,1,2,7
5,5,127,45,3,5,4,12,1,2,7
13,85,128,87,1,1,3,29,5,7,27
118,43,96,45,4,2,4,45,2,17,37
23,25,49,42,4,3,3,31,6,13,47
39,22,104,79,4,3,3,31,5,2,29
134,91,92,86,3,3,2,70,1,6,14
7,97,129,87,1,1,1,1,2,9,49
42,38,50,31,4,4,1,32,3,9,56
73,62,9,80,3,1,2,7,4,19,64
83,67,2,35,4,4,4,31,3,3,35
107,81,90,7,1,4,2,14,1,6,14
36,98,130,88,1,4,3,39,3,13,46
96,73,84,41,1,1,2,11,6,10,32
72,61,25,10,3,5,4,12,6,20,68
129,16,131,53,4,2,4,57,5,7,30
59,50,44,86,4,3,2,23,2,14,41
5,5,112,8,2,1,4,35,6,6,11
53,41,125,59,3,3,4,74,5,9,56
81,69,43,20,4,2,3,9,5,9,54
124,30,131,53,4,4,3,53,3,14,41
34,31,47,27,4,1,3,12,2,13,72
11,11,122,89,4,5,1,22,1,6,14
8,8,45,36,2,2,2,75,1,4,16
7,7,101,82,4,1,2,59,5,8,32
61,48,36,35,4,2,3,72,5,14,44
135,99,91,16,2,3,2,55,1,15,23
91,35,83,23,3,3,3,10,3,11,67
105,18,45,62,3,5,3,47,4,2,43
109,78,61,86,4,5,3,6,5,8,32
136,51,65,28,1,2,2,13,6,14,41
55,7,61,30,3,1,2,10,6,6,49
26,23,57,80,2,4,4,34,3,18,71
32,98,122,89,3,2,4,20,2,1,65
32,23,66,78,1,2,2,62,2,13,62
90,71,132,45,1,2,3,55,3,9,32
115,42,133,12,3,1,4,63,6,12,60
137,99,10,23,1,3,4,50,3,20,73
73,62,68,6,1,2,4,59,3,15,10
122,88,134,37,3,4,4,44,5,8,32
2,2,9,38,3,4,3,29,5,2,20
138,100,61,16,1,1,4,42,1,5,61
108,38,18,18,2,4,4,12,4,9,29
135,99,117,59,4,5,4,8,1,10,15
125,27,135,21,2,5,2,18,1,3,67
71,54,90,72,4,2,3,26,4,11,30
18,17,38,7,1,4,2,14,3,14,12
34,31,112,18,2,4,1,21,4,20,23
139,39,20,14,4,1,3,24,5,12,29
120,48,136,3,1,1,2,64,1,14,23
63,53,45,36,1,4,3,39,4,15,52
106,48,55,15,3,4,1,24,5,7,2
84,68,134,37,1,3,1,27,3,14,22
59,50,118,31,4,2,4,57,2,5,3
67,56,136,3,4,3,3,7,5,19,29
131,95,79,57,2,1,4,65,6,4,60
22,2,61,61,1,2,4,1,5,7,52
19,101,26,67,1,3,1,56,3,5,37
119,14,96,45,4,3,4,4,2,5,27
106,48,45,36,2,1,2,75,2,7,30
16,102,112,36,2,4,4,73,2,13,71
17,103,54,85,3,4,3,34,5,2,2
133,82,68,11,4,4,3,55,3,10,15
30,27,46,31,4,5,4,65,4,20,55
121,20,33,67,3,1,1,13,5,11,74
99,72,115,41,4,5,2,39,5,6,58
56,49,104,75,2,3,4,45,4,10,23
79,65,118,4,1,5,3,12,4,13,29
94,32,115,2,2,5,1,5,1,17,10
52,46,29,18,1,2,4,59,4,1,34
52,46,86,41,1,4,3,39,3,19,4
37,6,6,18,2,3,2,16,3,4,54
19,18,26,37,1,5,2,42,5,5,73
105,18,66,6,2,2,2,7,2,8,55
111,59,83,41,1,2,3,33,3,17,51
136,41,41,36,1,3,2,17,4,17,8
43,39,108,55,3,4,1,11,3,16,51
130,69,77,59,2,5,1,36,4,15,47
95,69,109,42,3,1,4,63,2,19,32
71,78,18,11,1,3,4,50,3,13,23
53,41,23,20,4,3,3,55,6,6,58
110,94,46,28,4,3,2,11,5,7,31
15,14,119,3,3,1,3,33,4,7,27
48,75,17,7,4,3,1,7,6,1,69
124,30,88,21,2,3,4,60,1,19,65
137,99,50,4,2,1,1,32,1,4,57
8,8,17,7,2,5,3,12,2,15,68
79,65,137,38,4,2,2,29,3,6,4
30,27,40,61,3,1,4,63,2,10,70
66,45,31,33,1,1,2,11,4,7,57
49,44,10,15,3,4,2,3,3,3,4
32,23,123,43,1,3,4,50,5,20,30
59,50,80,45,1,4,1,76,4,6,7
140,19,39,29,1,2,4,59,5,7,13
118,43,50,18,2,4,4,12,1,8,11
94,32,26,10,2,5,1,50,3,20,61
56,49,108,70,4,3,3,3,6,19,18
127,50,124,61,4,5,1,31,1,2,54
35,32,98,16,2,5,4,14,3,4,69
87,29,48,76,4,3,3,31,6,17,8
20,19,106,3,2,5,1,5,5,14,44
77,37,123,68,1,3,3,62,2,1,62
101,76,84,46,1,5,3,12,5,10,15
117,76,104,79,3,2,2,19,3,19,66
141,40,50,31,3,3,3,77,4,8,75
103,40,92,90,1,3,1,56,6,11,17
127,50,138,46,2,3,2,52,6,19,19
126,92,84,36,1,3,3,73,4,16,37
111,59,50,31,3,3,2,37,6,10,49
142,38,128,27,3,4,3,34,2,7,27
122,88,92,86,3,2,1,1,3,20,12
115,42,50,31,3,3,4,31,3,12,49
72,61,59,81,3,1,2,10,4,14,58
123,104,16,69,2,2,4,46,2,6,11
43,39,120,8,2,5,4,30,1,4,8
131,95,36,63,2,3,3,20,3,10,30
120,48,103,38,3,4,4,44,3,16,21
57,48,19,7,1,3,3,62,6,11,19
143,105,84,46,1,5,1,45,2,13,15
133,82,131,53,1,1,4,25,2,4,34
144,88,64,44,1,3,3,1,3,5,25
133,82,117,62,3,1,1,31,5,17,6
99,72,52,56,3,5,3,47,1,2,7
21,20,134,11,4,2,3,12,2,11,75
111,59,44,35,3,3,3,3,3,18,71
19,52,80,4,4,3,1,49,1,13,36
75,63,41,14,3,1,1,15,4,17,22
45,37,113,76,2,2,1,51,6,5,22
107,3,46,45,4,3,2,23,3,15,3
104,78,139,91,4,5,1,37,2,15,68
105,106,48,76,1,5,3,12,3,4,5
89,30,61,78,3,1,4,63,6,11,57
86,69,140,85,4,2,3,26,1,10,36
108,82,2,31,3,2,2,32,5,12,69
27,24,80,45,1,3,4,43,3,9,4
64,86,5,46,2,4,4,17,1,12,21
145,2,105,45,2,4,1,21,3,3,6
88,51,95,45,3,2,3,6,5,8,3
38,23,9,9,1,2,1,78,4,10,57
136,51,28,27,1,2,3,33,4,18,27
4,4,24,18,1,5,3,12,4,13,41
93,72,107,7,1,3,2,60,1,9,38
146,102,78,45,2,2,4,46,6,2,16
100,107,5,16,1,3,2,17,4,2,10
92,36,71,11,2,2,1,51,1,15,23
61,52,52,7,1,3,3,62,5,20,50
75,93,29,19,2,5,3,35,3,4,29
46,41,80,45,2,3,1,37,3,10,42
62,25,141,39,1,5,3,65,1,19,62
16,15,54,14,4,2,1,12,2,13,9
1,58,18,74,3,5,3,53,5,20,50
40,98,83,69,1,4,2,3,5,7,13
60,51,88,28,1,4,1,26,4,2,69
24,22,119,1,2,1,1,32,5,12,75
64,86,6,41,2,2,2,13,1,13,1
18,59,131,71,1,1,4,42,4,17,25
84,98,60,81,1,2,4,27,5,11,53
122,88,102,77,2,5,3,35,1,9,9
88,51,58,58,4,5,4,8,4,2,7
98,35,65,87,2,4,3,22,6,17,34
128,96,5,11,1,5,4,27,6,11,8
130,8,24,65,2,2,3,17,1,14,53
62,25,28,29,4,3,4,68,5,1,48
31,80,64,83,3,2,1,17,5,10,4
64,86,19,16,2,1,1,32,6,8,20
3,83,117,59,2,1,4,6,2,3,49
83,64,113,26,2,1,3,13,5,16,8
49,44,133,68,2,2,1,51,3,10,49
77,58,46,62,2,1,3,13,1,8,55
141,40,11,12,2,3,4,54,2,19,42
29,26,142,72,1,3,3,62,4,8,75
20,19,66,78,4,2,2,31,2,2,66
13,85,143,41,3,5,4,52,6,3,14
17,44,123,43,3,2,4,47,2,11,49
19,101,45,11,4,1,4,25,4,1,32
19,101,6,6,1,2,4,27,6,11,52
55,7,67,43,1,5,2,42,1,3,68
8,8,84,29,1,5,1,42,1,9,6
140,19,97,68,2,1,1,79,6,8,42
53,41,102,77,4,3,3,31,4,12,37
86,69,13,81,3,4,1,23,3,7,19
126,92,43,33,2,1,4,56,5,17,71
49,44,27,22,3,3,1,31,3,4,19
66,45,3,4,2,4,1,21,3,18,19
137,99,21,1,2,3,2,49,5,17,13
48,75,72,11,3,2,1,64,3,15,12
58,69,44,35,3,5,3,72,3,12,31
47,42,112,8,4,2,1,9,3,5,22
139,39,28,89,3,5,4,52,5,18,63
122,91,38,54,4,1,1,8,1,3,67
4,4,144,31,3,4,4,44,5,6,48
2,27,23,20,2,4,1,67,1,2,36
52,46,69,11,4,4,3,55,3,16,12
89,103,76,62,4,4,2,4,3,11,8
19,101,56,70,4,1,3,48,5,3,17
23,37,19,16,4,2,2,29,4,7,56
67,56,21,1,3,5,3,69,5,13,36
24,22,92,86,2,2,2,15,3,2,19
133,82,79,8,4,3,4,4,4,6,56
57,48,115,75,4,1,1,8,2,12,58
117,76,31,33,1,3,1,56,5,3,43
56,49,132,45,2,4,1,13,1,6,24
32,23,20,37,3,2,2,32,2,9,56
59,50,135,90,4,3,4,4,6,16,8
62,25,78,45,3,2,2,32,4,3,23
60,104,98,16,3,4,2,80,2,18,62
88,51,131,53,4,5,3,19,2,15,18
45,61,17,55,3,1,2,20,3,13,46
142,38,38,7,1,5,3,12,2,13,65
42,38,100,47,4,2,2,49,4,6,18
25,18,44,35,1,2,4,10,4,5,20
81,11,34,50,4,1,1,75,3,10,6
41,36,106,3,3,4,1,24,5,13,44
44,40,31,61,3,5,1,68,5,2,43
3,3,128,84,1,1,3,50,6,9,34
49,37,68,11,3,3,4,45,1,7,72
66,45,35,63,2,4,2,66,5,17,25
37,6,88,28,3,1,2,10,5,20,20
94,32,67,23,1,5,1,37,5,3,59
108,82,103,38,4,2,2,17,4,14,57
86,69,36,4,3,3,1,24,5,5,22
95,69,69,79,1,2,4,59,1,4,11
20,19,48,72,4,2,1,12,5,5,3
10,88,145,36,3,2,1,51,6,12,14
14,13,146,80,2,2,3,62,4,15,8
134,70,117,57,4,5,1,28,1,9,9
19,99,48,76,4,4,3,55,1,9,34
72,61,119,1,4,5,3,74,3,10,8
2,2,101,88,2,5,4,14,6,5,73
116,53,84,23,3,4,2,3,2,15,6
47,42,84,46,2,3,4,45,3,12,31
66,45,128,84,2,4,3,1,6,9,10
101,76,21,1,3,2,3,6,4,11,60
100,107,116,30,3,5,2,48,1,9,15
7,90,116,6,2,5,4,70,3,7,60
104,108,49,35,1,1,4,42,1,12,21
132,64,43,30,2,5,4,14,5,16,9
69,87,28,23,4,4,1,32,2,7,27
18,17,42,92,2,3,3,29,2,14,41
62,25,76,62,1,3,1,63,6,10,35
118,43,15,14,1,2,1,78,4,2,66
116,53,92,38,2,2,4,65,5,4,45
54,47,7,7,4,3,2,23,1,2,54
91,35,47,41,2,5,2,18,4,12,37
127,50,44,52,3,4,3,34,2,2,7
34,31,22,58,2,5,1,21,1,11,72
47,109,18,21,2,3,4,16,2,9,63
119,14,30,57,4,2,4,18,6,4,59
74,91,93,65,4,4,3,13,2,3,23
27,24,13,10,3,5,4,8,1,13,55
110,29,44,45,3,5,4,66,3,13,47
26,23,126,82,2,1,4,55,6,8,9
96,73,18,54,1,3,2,17,6,7,27
92,36,18,54,1,4,3,76,5,12,29
88,58,42,92,2,2,1,71,6,7,64
140,110,17,57,3,2,3,71,2,11,72
33,30,22,11,4,2,3,1,1,1,19
30,27,57,18,3,4,4,15,5,12,29
6,43,40,11,1,4,4,28,5,1,54
120,48,113,45,2,4,3,42,3,3,4
107,111,76,20,3,4,4,44,6,20,66
42,38,65,28,1,5,3,12,4,20,55
36,79,99,90,3,2,1,51,3,9,34
102,34,62,3,3,1,2,25,6,11,30
28,19,132,10,3,3,3,79,3,1,54
75,63,83,59,2,4,1,21,5,12,21
57,112,86,19,1,4,1,32,4,16,43
50,45,12,35,3,1,4,39,5,3,43
85,37,51,17,4,5,2,28,5,2,31
112,83,69,11,3,1,3,45,3,2,70
69,14,21,1,3,2,1,57,2,19,45
8,8,92,88,1,2,1,74,2,20,26
43,39,69,41,1,1,1,1,4,4,5
25,69,101,3,1,5,2,56,1,1,1
99,72,18,54,2,5,4,44,1,20,68
74,54,34,50,3,5,2,47,6,12,74
114,18,7,15,4,2,3,52,6,14,37
139,39,129,87,2,4,4,12,2,8,37
78,64,136,3,1,5,2,9,6,2,8
59,50,78,4,4,1,4,25,5,2,5
127,29,147,29,4,3,3,50,6,2,16
120,80,119,1,2,2,4,46,4,10,23
43,39,49,48,4,1,4,34,1,2,2
66,45,75,82,3,3,4,45,6,6,17
128,113,69,62,4,4,1,5,6,3,67
58,69,138,27,2,2,3,36,5,17,6
40,35,98,93,4,3,4,4,5,11,20
32,23,27,22,2,5,3,2,6,19,7
127,50,118,28,4,4,4,31,3,9,34
73,62,35,19,2,5,2,12,5,5,73
51,18,76,62,4,5,1,22,4,10,26
94,32,26,29,1,1,3,34,2,14,53
71,32,147,26,3,5,3,47,4,20,55
114,18,146,80,4,4,1,75,2,9,30
144,88,114,80,1,3,4,50,3,19,74
64,86,47,14,1,3,4,4,3,2,65
49,44,85,65,4,2,4,57,3,7,48
68,58,22,58,4,3,2,23,3,12,67
51,18,81,45,3,4,2,3,3,17,39
104,114,130,88,3,4,2,9,6,2,66
137,99,140,44,1,4,1,18,5,3,59
130,48,142,72,2,5,2,18,2,10,70
16,115,45,81,4,3,3,31,2,14,25
119,86,56,48,4,1,3,60,4,8,68
90,71,64,54,1,4,1,18,1,6,38
40,35,107,7,1,5,4,41,4,6,51
26,23,114,54,4,4,1,58,3,9,15
96,73,46,39,3,1,4,72,5,16,18
115,42,24,53,1,1,1,1,6,12,74
103,116,25,44,4,1,3,24,1,15,23
126,92,77,29,3,1,4,63,2,13,11
