2,2,1,26,1,2,3,42,5,11,45,7,16
4,1,2,37,4,4,3,43,1,6,41,33,11
2,1,3,7,4,4,5,19,2,13,46,12,23
1,1,3,25,4,1,5,37,5,25,38,45,14
3,3,1,29,2,1,5,6,2,20,47,36,24
4,3,1,11,1,2,4,20,5,5,16,46,21
4,2,1,26,4,3,2,44,5,26,48,47,19
2,2,4,38,4,4,3,45,5,15,49,3,36
4,4,3,39,1,4,3,46,2,2,2,2,32
3,2,3,40,4,3,4,47,1,27,50,48,28
4,1,5,11,2,3,1,48,1,19,51,41,26
4,3,4,40,2,3,4,41,4,28,52,49,37
2,1,5,14,3,1,2,44,1,28,43,50,38
2,3,4,5,2,3,2,26,3,23,53,42,5
2,3,5,21,2,3,5,49,1,27,46,51,20
3,3,4,14,1,2,5,49,3,26,54,21,39
3,4,4,41,1,2,1,50,5,20,55,26,26
3,3,2,39,4,1,1,51,5,15,55,52,40
3,1,2,1,1,1,3,52,5,17,27,44,27
2,3,5,13,2,2,1,53,1,28,43,53,39
4,1,5,19,4,1,2,5,5,3,56,14,14
3,2,4,38,4,3,4,13,5,12,57,2,41
2,1,2,39,2,3,1,9,5,8,29,54,33
2,1,3,17,2,3,5,18,2,18,58,55,12
3,2,1,3,1,1,4,42,1,27,59,9,42
2,3,1,18,3,4,1,45,2,5,15,56,4
4,3,3,42,1,1,2,33,4,28,60,36,24
3,4,5,23,1,4,3,54,3,20,29,57,9
1,4,4,37,4,3,3,55,1,4,61,22,43
2,2,2,12,4,1,3,5,2,1,62,38,16
3,4,1,17,1,3,1,24,2,27,63,58,44
4,4,1,4,4,3,5,56,1,10,64,56,45
3,4,2,5,4,2,2,30,1,29,65,57,26
3,4,2,43,2,2,2,55,4,26,66,42,16
1,2,2,27,3,2,2,46,4,9,67,23,6
2,4,5,22,4,3,2,41,2,15,27,38,43
1,4,3,35,2,4,3,2,2,2,68,19,14
2,3,3,17,3,1,2,32,4,8,69,59,11
4,2,2,18,1,1,3,10,4,6,70,55,24
1,3,2,44,4,3,1,13,5,28,71,60,43
3,3,5,45,1,3,2,50,4,26,66,61,46
2,3,4,31,1,4,3,16,1,20,72,62,47
4,3,5,19,4,2,5,6,1,30,73,10,9
3,3,3,5,4,4,4,57,2,9,61,3,34
2,1,1,46,2,1,1,45,4,27,53,15,48
4,2,1,15,2,1,1,58,5,25,38,36,24
2,1,5,40,4,3,1,4,5,25,24,63,47
3,2,4,5,4,3,2,40,5,26,74,12,22
3,1,5,21,4,1,3,16,4,18,43,38,49
1,2,3,24,1,2,4,59,5,7,60,47,42
3,2,1,3,1,4,3,52,5,7,60,64,49
2,1,3,14,4,1,4,31,1,18,53,65,16
1,3,5,47,4,2,4,60,5,5,16,66,9
4,2,2,34,1,2,4,6,4,12,75,38,16
1,4,3,35,1,4,4,18,1,23,76,32,17
4,1,5,35,4,1,5,61,5,23,71,13,22
1,2,1,6,2,4,5,28,4,10,40,57,49
2,2,2,31,1,2,5,62,3,26,54,47,42
4,4,1,8,3,1,2,63,3,2,7,6,19
2,1,3,14,2,4,1,57,2,12,15,45,22
3,2,5,30,3,4,3,15,1,6,77,37,33
1,4,4,8,4,4,4,64,3,25,78,47,42
4,2,4,14,2,3,4,34,3,10,45,57,8
3,4,3,9,4,2,1,47,2,6,79,34,11
2,1,2,48,4,4,1,2,3,19,80,4,31
2,3,1,10,4,1,3,46,3,11,14,67,42
2,4,2,10,1,2,1,8,1,10,71,66,33
2,4,3,49,1,2,5,10,5,25,38,55,2
1,4,5,17,3,2,4,10,4,5,5,41,12
1,3,5,29,2,3,5,65,4,21,50,66,9
1,1,3,12,3,4,1,29,5,5,60,68,27
1,1,2,1,3,2,4,45,5,2,47,50,19
1,2,4,48,3,1,1,37,4,25,66,9,50
1,4,4,36,2,3,1,30,5,26,81,19,14
3,3,2,16,2,2,1,66,4,4,82,49,37
2,1,5,26,1,3,2,63,2,3,83,69,14
2,4,3,18,3,3,2,67,5,9,84,47,51
3,3,3,2,3,3,3,68,4,18,43,70,4
1,3,1,50,3,3,4,17,3,27,19,71,14
1,3,1,51,4,1,3,46,2,11,63,10,4
3,2,3,52,3,2,4,23,3,25,78,72,16
3,3,5,5,4,2,2,21,4,3,85,26,26
4,1,1,13,4,4,2,69,4,6,10,59,11
2,2,2,36,1,1,1,34,5,24,59,73,52
3,1,1,2,2,3,3,2,2,11,63,74,48
3,1,1,51,3,1,1,1,2,21,31,9,42
2,3,2,18,1,3,2,70,2,28,36,35,3
2,2,4,32,4,2,3,12,2,13,86,21,33
2,3,1,8,2,3,4,62,2,18,87,63,22
2,2,3,40,3,2,5,63,3,19,71,75,1
4,3,3,3,2,4,1,64,2,15,88,22,1
4,1,4,14,3,4,3,24,4,11,89,43,11
4,2,5,52,4,4,2,45,3,1,90,19,53
4,2,4,23,2,3,1,46,4,29,48,69,54
1,3,2,50,1,1,4,18,4,25,66,69,47
2,3,2,37,3,1,3,48,3,17,25,31,55
4,2,1,8,4,1,1,40,4,3,47,76,36
3,2,2,3,2,1,2,49,1,29,90,8,15
3,3,2,16,1,3,5,70,5,6,67,76,2
4,1,1,11,2,4,5,71,5,28,91,77,56
1,3,4,38,4,3,1,21,1,19,21,75,37
2,3,4,13,4,2,5,62,3,16,92,2,40
2,4,2,31,2,4,4,72,1,12,93,21,27
3,4,5,13,4,1,4,2,5,12,94,35,3
1,2,2,11,3,4,4,5,2,26,22,52,1
2,4,1,30,4,3,1,28,2,21,95,27,27
2,3,3,4,2,4,4,58,1,30,96,52,37
2,2,1,23,2,2,4,67,3,19,97,78,9
4,3,4,50,4,4,1,19,5,16,20,54,10
3,3,5,24,4,4,4,31,4,30,98,57,9
2,4,5,4,4,3,2,73,2,21,31,18,18
3,4,5,24,3,1,5,71,3,26,82,79,57
1,1,5,39,3,3,3,43,5,16,37,7,16
4,3,3,15,4,3,2,74,5,13,99,24,24
4,4,2,18,1,2,4,15,3,22,49,60,43
3,3,4,28,1,1,1,9,4,29,67,68,29
2,2,5,4,4,3,1,63,2,18,1,80,37
3,3,1,51,2,2,2,16,4,26,66,81,53
4,2,1,20,4,2,5,66,3,11,27,38,37
4,3,1,50,4,1,5,72,4,4,82,81,47
4,4,2,16,1,1,1,33,2,16,88,8,23
3,4,5,49,2,3,4,58,4,28,67,82,8
1,2,1,53,4,4,5,9,5,22,49,83,58
3,4,3,9,3,4,2,14,3,17,25,74,50
2,4,4,28,3,4,5,41,4,14,100,65,17
1,3,2,15,3,1,5,17,2,19,88,31,30
1,4,1,48,4,3,3,36,4,6,6,5,28
2,1,3,14,4,4,1,53,5,1,101,15,8
1,1,5,27,4,2,4,12,2,19,69,16,8
1,2,2,11,4,4,1,31,5,28,71,67,11
2,3,4,36,4,1,2,55,3,17,25,10,43
3,3,1,54,1,3,2,1,3,1,35,9,42
4,4,5,49,1,2,3,2,1,2,68,33,2
3,4,3,9,2,4,1,6,2,10,102,54,40
4,2,1,23,3,3,1,27,1,10,71,50,21
3,3,5,50,4,1,4,65,4,5,33,12,15
2,1,1,6,2,2,2,2,2,20,103,45,13
3,4,2,16,1,4,1,2,5,4,62,25,27
2,1,3,44,2,1,5,52,5,30,104,26,26
4,4,2,18,3,1,2,8,4,30,5,45,13
3,1,5,30,3,4,5,41,3,13,41,84,4
1,4,5,30,1,2,1,75,3,24,10,29,9
3,3,2,4,2,4,4,61,5,19,91,42,5
4,3,5,21,1,1,4,72,5,10,83,65,59
4,2,2,18,2,4,5,46,1,16,69,58,51
1,2,1,37,3,1,2,58,1,15,20,16,40
1,1,2,1,2,4,4,64,1,27,26,69,14
1,2,1,43,3,2,2,10,5,3,60,27,27
2,1,5,53,2,3,3,44,3,26,54,21,3
4,2,3,19,4,3,4,25,3,29,28,85,2
1,1,3,14,1,4,2,2,2,23,105,86,55
2,1,5,30,2,3,4,9,4,21,104,27,27
3,2,5,19,2,3,1,37,2,24,106,82,57
3,2,4,11,3,1,1,37,5,25,38,79,57
4,3,4,34,1,1,4,75,4,19,69,23,6
2,3,1,46,1,3,2,71,3,15,107,51,12
1,3,4,9,2,3,1,32,4,24,34,68,57
4,4,1,28,2,2,4,74,1,28,43,17,7
3,3,4,55,1,1,4,1,4,19,8,66,5
1,3,3,25,4,1,3,44,3,25,78,24,24
1,2,3,25,1,2,1,32,1,5,67,51,20
1,1,5,53,1,4,4,51,1,1,1,40,45
3,3,4,16,4,4,4,38,3,5,108,60,48
2,1,4,13,2,4,3,50,3,26,108,65,24
3,4,3,40,4,1,5,48,2,25,42,53,14
3,2,3,21,2,2,5,10,2,16,109,21,21
3,3,2,54,2,4,4,75,3,19,71,43,35
3,4,1,29,2,3,2,32,3,13,56,19,14
1,1,5,21,1,4,2,62,5,11,110,48,30
2,3,2,20,2,1,5,37,1,14,23,87,20
3,4,3,34,2,4,4,67,2,6,79,69,3
3,2,1,17,4,3,1,63,4,24,34,15,33
1,2,2,44,2,3,2,54,3,6,32,80,18
1,2,1,38,4,3,4,12,1,25,50,88,5
3,4,2,30,4,1,4,54,2,19,111,78,54
3,1,3,9,1,2,5,37,4,28,75,14,60
4,4,5,11,2,3,3,66,5,4,6,36,30
1,3,3,2,3,3,1,63,3,12,14,4,31
4,1,1,33,4,3,3,14,4,23,34,89,47
4,3,2,48,4,3,2,45,2,27,89,34,60
4,4,4,42,3,4,5,56,4,6,6,85,2
2,3,2,19,1,3,4,67,3,3,33,90,51
1,2,5,27,2,1,5,13,5,5,96,2,36
4,4,3,52,4,3,5,76,1,5,101,41,12
1,3,2,36,4,2,3,21,5,15,47,91,35
4,1,1,55,2,4,4,43,3,13,41,92,15
3,4,4,43,2,2,4,43,2,10,46,73,19
1,3,3,2,4,3,3,47,3,11,14,51,13
1,4,4,36,3,3,3,52,5,2,33,65,59
1,3,2,11,3,2,2,24,4,25,66,93,20
3,2,1,26,2,2,1,71,2,11,80,85,2
4,1,2,19,4,4,4,7,2,26,74,60,8
1,4,3,35,2,1,3,50,1,27,46,19,14
2,4,3,5,4,4,3,2,4,14,40,34,61
3,1,3,56,3,1,1,48,4,25,66,81,53
1,4,3,45,1,2,4,77,3,17,44,69,12
1,2,2,12,2,4,3,23,4,19,16,20,39
3,4,2,21,1,3,1,62,5,12,112,43,42
3,4,1,43,1,3,1,2,3,27,33,28,1
1,3,4,17,4,3,5,21,4,8,10,80,16
3,1,5,29,3,4,3,37,4,10,113,17,7
2,4,2,36,1,1,5,74,4,26,66,35,5
4,1,3,11,3,4,2,19,4,15,66,85,29
1,3,3,5,2,1,4,19,5,21,98,26,33
3,2,2,16,1,4,3,32,2,17,45,83,13
2,4,4,47,3,1,1,7,5,22,49,52,40
1,3,3,33,1,4,5,64,3,20,114,23,6
1,3,3,37,2,4,2,46,3,5,81,66,18
4,4,3,35,4,4,5,57,1,5,68,12,15
2,2,2,4,1,3,4,12,5,21,32,81,33
4,2,4,52,4,4,2,65,1,15,15,32,25
4,2,5,34,1,3,4,59,2,26,22,34,22
4,1,3,55,3,2,1,51,5,16,92,50,38
1,3,5,13,4,1,5,24,5,10,83,42,5
4,3,1,10,1,4,4,57,1,14,103,36,7
4,4,1,20,3,4,2,53,4,13,21,1,1
2,3,3,41,3,2,4,16,3,19,88,3,3
4,2,3,23,4,4,3,5,3,1,35,10,24
4,3,4,41,4,4,2,26,3,8,68,6,19
2,1,5,57,2,1,1,58,3,9,13,73,13
1,3,5,50,3,3,2,60,5,4,115,24,38
3,1,1,3,1,1,2,29,1,24,5,29,45
1,2,5,57,1,3,4,22,1,26,116,25,39
4,1,4,37,4,3,1,74,3,2,7,35,3
4,3,5,51,4,3,5,47,4,19,8,57,9
3,1,2,55,1,3,4,68,3,18,2,2,41
1,3,2,53,1,4,5,48,4,25,66,3,14
4,1,2,36,4,1,5,8,5,2,33,66,49
1,2,1,11,2,2,2,39,4,4,82,28,1
4,3,2,3,4,4,4,34,1,2,28,77,2
2,2,5,57,2,4,2,47,1,5,17,54,10
2,3,5,10,2,1,4,77,2,19,111,69,51
4,1,2,37,4,3,2,55,4,7,96,49,37
1,4,3,35,4,1,2,59,5,18,25,57,9
1,2,2,50,3,2,3,11,2,17,45,33,2
4,3,3,20,2,4,3,3,2,1,111,93,32
4,3,1,47,3,4,3,16,4,8,10,5,17
4,2,5,34,2,2,4,17,3,18,117,11,4
3,4,5,51,3,3,3,7,2,10,102,1,51
1,4,3,7,4,2,4,76,3,11,72,50,38
2,2,1,23,4,3,1,2,4,25,66,33,2
4,4,3,18,4,1,5,23,2,13,118,9,31
1,1,2,50,3,1,4,69,4,12,4,27,1
3,1,1,54,4,4,3,31,5,16,20,79,57
2,2,5,53,1,2,1,17,1,27,119,63,15
4,1,3,25,3,4,2,58,4,8,43,40,36
1,3,5,23,3,2,1,23,2,6,79,2,41
4,3,4,14,4,2,1,48,1,6,41,10,9
4,4,5,22,1,3,5,72,3,16,89,81,53
1,4,5,13,3,4,4,49,5,24,36,85,2
3,3,5,29,3,4,5,33,1,15,20,75,1
3,2,5,41,3,3,2,21,4,7,120,2,41
1,4,1,20,3,3,5,63,3,12,14,33,2
2,3,1,51,1,3,5,34,5,10,83,94,42
1,1,5,53,2,4,1,13,4,18,43,67,11
2,2,5,33,3,3,4,42,4,1,70,33,2
1,4,1,8,1,1,3,57,2,10,17,35,3
1,1,2,52,1,3,1,8,1,6,27,3,3
4,3,5,19,1,3,1,65,2,12,15,83,23
2,1,5,21,2,1,1,25,5,28,71,83,23
4,2,1,22,1,4,5,38,2,20,103,46,11
4,1,2,20,4,2,5,74,2,25,42,42,57
2,2,4,51,2,4,2,21,1,17,65,90,59
4,3,1,32,1,2,5,54,3,7,60,43,40
4,4,4,50,4,4,5,25,4,19,8,85,54
4,3,2,2,1,4,5,25,4,25,66,8,8
1,2,2,34,4,4,3,47,5,10,83,43,48
2,1,5,6,3,4,5,44,3,27,24,26,26
3,2,1,23,2,2,4,12,5,10,83,35,9
1,3,3,53,4,2,2,56,4,28,67,24,34
1,2,2,23,1,2,1,13,4,8,10,34,22
3,1,1,54,2,2,5,77,3,4,28,95,59
1,2,3,40,2,4,5,54,3,2,121,35,28
3,4,4,9,4,2,4,69,5,11,110,25,34
1,2,5,23,4,2,4,51,4,28,67,77,3
4,3,3,34,4,1,3,73,5,4,82,10,37
4,3,3,5,4,3,2,76,1,17,122,43,26
1,4,5,36,4,1,4,6,3,5,81,38,60
1,1,2,50,1,4,5,61,3,6,32,17,7
3,4,5,55,1,3,2,39,5,6,121,40,60
1,4,5,30,3,3,1,12,4,14,40,33,2
2,1,3,25,2,1,4,40,2,23,31,40,60
1,2,1,43,1,4,5,17,2,21,89,68,57
1,3,5,4,1,2,4,60,5,17,27,56,19
2,2,1,26,1,3,1,53,1,10,71,48,28
4,1,1,29,4,2,3,78,5,10,27,56,22
4,3,3,27,4,2,2,75,5,20,83,31,35
4,3,2,45,1,1,2,61,5,22,67,73,52
2,3,2,6,1,1,1,72,5,15,35,94,11
4,3,2,18,4,1,1,2,2,19,111,96,55
2,1,2,28,1,4,3,59,3,13,41,83,23
1,4,2,49,2,2,4,39,3,5,81,68,37
1,1,2,53,4,2,5,38,5,10,83,93,21
1,1,3,1,4,3,3,24,3,4,28,95,32
2,3,4,31,2,4,1,27,1,18,120,14,14
2,4,4,6,1,1,3,20,5,30,123,19,43
4,2,3,52,4,4,3,75,2,18,87,97,27
2,2,2,12,1,1,5,31,5,30,56,6,24
1,1,5,4,3,4,4,37,2,17,45,26,37
2,1,3,14,1,4,2,17,4,11,99,46,21
1,1,5,24,1,1,5,39,2,28,68,56,36
1,1,5,32,3,4,4,50,4,15,69,82,4
1,3,3,5,4,4,2,17,1,4,108,58,61
4,1,1,21,3,2,5,12,5,25,19,89,4
3,1,1,55,1,2,4,69,4,20,124,22,56
2,4,2,23,1,3,5,18,1,8,74,86,21
2,2,3,47,1,1,1,48,2,30,125,47,31
1,1,3,25,3,3,2,71,5,11,119,91,54
3,1,1,55,3,1,1,74,1,20,38,70,50
2,1,4,14,2,4,1,33,4,29,50,57,1
4,2,4,42,4,4,5,23,1,25,120,51,9
1,1,2,37,1,1,2,55,2,2,2,6,42
3,4,1,49,4,4,4,65,4,21,20,86,35
3,2,3,22,3,1,1,43,3,20,114,7,54
1,4,4,17,3,3,1,60,2,15,84,56,44
4,3,4,15,2,3,3,34,5,23,64,59,29
1,1,2,24,4,2,5,71,1,11,126,48,42
3,1,3,53,2,1,2,46,1,9,47,81,18
3,4,3,9,3,3,5,41,2,8,127,18,18
3,4,1,24,2,1,5,19,1,1,41,57,9
3,4,5,32,4,4,3,71,4,17,84,76,36
4,1,4,19,1,3,1,76,1,8,14,87,27
2,1,4,31,3,4,1,4,2,1,111,1,1
4,3,1,23,1,4,5,46,1,5,17,16,40
1,1,1,11,3,2,3,75,2,2,24,21,9
3,1,3,3,2,1,2,4,5,22,7,33,54
3,3,2,16,4,3,4,2,1,22,58,1,1
3,2,3,29,1,3,1,51,5,18,87,68,57
4,2,1,20,1,2,5,5,2,28,36,48,28
1,2,5,51,3,2,2,34,3,14,128,13,4
3,4,2,25,4,4,4,46,1,26,15,66,36
3,4,2,54,4,3,5,15,1,6,98,80,11
4,4,5,57,1,1,5,45,4,24,107,59,51
3,1,1,47,3,2,1,70,2,29,96,19,38
4,3,5,35,4,4,1,62,5,4,62,46,1
1,2,5,49,4,2,5,57,3,10,73,63,30
2,4,5,22,4,4,5,32,4,17,84,66,9
4,4,1,10,2,2,3,1,2,3,129,27,27
3,2,4,45,3,1,4,21,2,9,61,8,61
2,2,1,31,3,3,3,71,2,17,59,9,42
1,2,5,3,4,4,3,62,5,25,38,55,15
4,1,5,4,4,3,5,50,4,30,5,30,25
2,4,1,17,1,3,5,76,2,7,84,61,38
2,2,2,46,3,2,5,72,5,3,10,17,7
4,2,3,20,4,4,1,45,4,15,110,75,15
3,4,2,18,4,4,3,2,5,26,81,39,59
3,4,5,23,3,3,2,19,1,23,76,81,53
4,1,1,19,1,1,1,68,4,24,34,88,58
4,3,2,58,1,2,2,31,5,8,29,19,14
2,2,4,41,4,4,4,75,1,19,8,1,43
4,4,5,49,4,1,1,28,3,26,54,32,39
1,2,1,12,3,1,5,42,4,30,5,7,16
3,1,1,3,1,1,1,64,3,18,46,33,28
3,4,5,7,1,4,3,71,3,30,61,60,51
3,4,3,16,2,1,1,25,5,9,84,17,7
4,1,5,57,3,3,5,44,5,24,73,76,36
3,4,1,28,3,4,1,75,5,8,29,8,8
4,4,4,18,1,2,5,21,2,21,108,25,34
3,2,3,3,3,2,3,9,4,6,95,3,3
1,2,2,3,3,3,4,62,1,29,7,70,50
3,1,4,28,3,1,2,25,1,17,76,78,54
2,2,5,27,4,2,5,15,3,28,130,56,36
2,1,4,40,2,1,2,11,1,19,21,55,13
3,3,3,47,3,4,3,48,1,10,71,98,48
3,4,3,28,2,2,2,1,4,4,82,44,51
4,4,2,19,2,2,5,9,3,28,91,51,20
3,3,4,29,3,1,1,74,3,15,131,39,34
1,1,5,11,2,3,4,30,1,27,46,29,20
1,2,5,44,4,3,3,53,5,9,84,60,43
4,1,2,48,2,4,5,48,1,16,95,44,51
2,2,2,21,4,4,2,29,3,17,25,51,20
2,1,1,8,2,1,1,3,2,7,132,16,28
4,1,5,23,3,1,4,56,4,13,21,57,9
1,3,2,33,1,4,2,4,1,8,133,88,58
1,4,3,41,2,1,3,76,4,13,25,41,49
3,2,5,16,3,1,3,31,5,14,134,23,6
1,3,5,23,2,1,4,3,4,15,135,11,50
1,4,5,30,4,1,4,39,5,13,136,89,55
2,2,1,12,2,1,1,72,5,11,110,48,27
3,4,3,11,1,2,2,69,1,9,56,67,18
4,3,5,13,2,3,1,44,3,27,67,33,39
2,2,5,13,1,4,1,75,3,2,91,27,27
3,1,4,3,2,2,5,31,3,5,137,82,54
3,4,4,28,2,1,3,47,5,20,83,46,21
3,3,2,22,3,1,4,37,4,23,9,21,21
1,3,1,50,3,1,5,8,1,7,79,35,3
2,2,3,56,4,4,2,25,4,17,84,87,28
2,4,5,57,4,3,3,79,3,10,10,9,23
4,4,4,14,1,1,4,78,2,8,22,42,5
4,2,5,34,2,3,2,48,1,10,20,5,28
2,2,5,34,3,3,3,50,1,4,18,79,41
1,3,1,51,3,1,2,58,2,24,71,50,26
3,1,1,55,4,2,5,77,2,23,35,11,60
3,4,1,46,4,2,2,56,1,29,90,2,9
2,1,3,35,3,4,2,41,4,22,37,95,50
4,3,4,31,1,2,5,12,4,30,5,33,2
2,4,1,25,1,3,5,26,4,30,52,22,56
2,3,1,22,2,4,1,37,1,21,57,23,6
4,3,2,18,3,2,4,14,5,17,68,57,9
4,2,3,55,3,3,2,32,5,14,134,14,14
1,4,1,20,3,3,1,45,5,23,71,84,47
4,1,4,14,4,2,1,2,3,16,61,15,61
4,2,2,29,2,1,5,31,5,15,55,84,58
4,3,2,10,2,2,4,32,2,11,63,88,24
1,4,1,10,4,1,1,67,2,24,10,78,1
1,4,2,36,1,2,4,78,5,28,25,37,33
4,3,3,11,4,4,5,42,5,6,29,85,2
1,3,1,11,1,4,5,75,4,25,66,88,58
3,2,2,5,3,4,2,35,1,4,18,12,5
4,1,4,29,2,2,2,10,4,14,40,84,10
2,1,4,32,1,3,2,1,3,13,44,96,55
4,3,4,18,3,2,4,41,5,30,56,9,42
4,4,2,18,4,3,3,24,1,28,43,22,34
3,1,1,48,2,2,4,42,3,13,41,67,11
4,1,5,20,2,3,2,78,5,7,60,90,29
2,1,3,45,2,2,5,65,4,10,54,13,4
2,4,1,7,3,4,4,29,4,13,21,56,36
3,2,5,48,2,3,2,20,1,6,25,55,43
4,2,2,12,2,2,3,36,1,10,71,61,46
4,1,3,23,4,1,5,41,5,27,30,70,5
4,4,5,5,3,1,1,13,1,1,125,25,54
3,1,4,49,4,2,5,27,1,27,46,67,11
4,4,5,17,3,3,5,38,3,6,32,11,2
2,2,4,11,1,4,5,64,4,19,8,36,24
4,4,1,35,3,3,5,44,3,13,41,43,35
2,4,5,15,1,1,5,44,1,30,138,3,55
4,3,2,37,2,3,4,49,3,29,28,15,61
3,4,4,45,1,1,3,22,3,19,71,12,61
1,1,4,24,3,4,4,36,4,24,34,86,35
3,4,4,46,4,1,3,18,4,4,82,79,42
4,4,1,35,3,3,2,4,1,18,53,23,6
4,2,2,18,2,4,5,5,2,14,10,28,42
1,1,1,30,3,3,5,78,3,23,103,16,25
3,2,5,40,1,4,5,64,2,7,49,86,35
4,4,1,35,2,2,1,5,5,19,47,86,35
4,3,3,22,1,3,2,57,1,12,64,85,2
3,1,2,54,2,3,2,5,5,6,123,11,28
3,4,5,7,4,4,5,71,3,29,15,47,47
1,3,3,2,3,2,4,73,5,29,96,70,50
1,1,1,19,2,1,5,54,2,21,120,28,1
1,1,5,53,4,3,4,27,3,30,139,59,11
4,4,1,18,2,2,1,38,1,1,1,56,36
1,3,3,17,4,1,2,77,4,13,69,61,11
4,4,3,9,1,4,1,57,2,6,79,16,40
3,4,1,28,3,3,3,22,2,8,8,90,29
1,4,1,12,2,1,3,3,5,24,92,31,30
3,1,2,48,2,2,4,36,4,7,89,76,46
4,4,1,10,2,1,5,42,4,2,114,73,52
2,2,2,54,3,3,3,37,3,25,78,61,58
4,2,5,52,2,3,5,36,3,2,114,85,26
4,1,3,11,3,1,4,18,1,30,96,23,2
4,4,1,32,3,3,4,28,1,5,17,68,57
2,2,3,56,1,1,1,32,1,29,12,29,9
2,4,1,6,4,3,1,19,3,26,54,12,4
4,4,3,52,4,1,3,33,5,30,32,80,7
4,2,2,18,1,3,3,68,3,21,58,27,27
2,4,2,7,1,3,4,10,2,19,95,14,14
4,1,1,19,1,4,4,45,3,4,28,77,2
2,3,1,50,4,4,4,69,1,15,20,23,18
1,1,2,1,3,2,5,26,3,25,48,59,36
1,1,1,11,4,1,4,35,5,5,43,35,33
2,4,3,35,3,2,5,32,3,10,45,45,13
3,1,4,43,2,2,4,71,5,12,56,2,32
2,1,5,21,3,1,3,15,2,15,137,26,27
4,1,4,34,2,1,5,78,4,19,8,4,31
2,4,5,49,4,3,3,67,5,22,49,4,31
1,2,1,12,4,4,4,24,4,1,44,35,51
2,2,4,30,3,4,5,21,2,26,22,2,41
1,4,5,22,3,2,3,58,4,22,37,29,56
3,1,5,22,1,4,4,44,5,13,139,93,32
1,4,5,44,4,3,1,31,4,21,26,72,26
2,4,4,41,3,1,4,29,1,14,139,67,11
1,3,3,50,3,3,1,26,1,20,32,73,35
2,3,1,53,2,1,3,55,4,26,30,77,2
2,1,2,1,3,1,5,65,5,4,135,93,32
2,3,1,46,1,1,5,30,4,22,37,18,1
3,2,2,31,4,3,4,56,1,25,97,70,51
4,1,1,53,4,3,4,24,2,20,103,95,59
1,1,5,30,3,1,3,72,2,1,111,58,21
4,1,4,4,1,3,1,77,4,11,112,49,2
3,3,5,53,3,1,4,61,5,3,121,40,60
