9,34,43,1,7,8,44,5,38,45,11,11,8,12
8,35,44,12,6,2,45,4,20,46,8,5,4,44
8,36,45,9,7,6,46,6,39,47,6,2,3,45
10,35,44,12,10,3,47,6,40,48,3,4,3,46
8,37,46,12,5,7,48,5,41,49,9,7,11,47
3,38,47,1,1,1,1,6,35,50,9,7,11,48
2,37,48,1,9,2,49,1,19,51,2,3,4,49
8,1,49,11,5,2,50,6,42,52,2,3,3,50
3,33,50,4,9,11,51,9,43,53,10,10,5,11
8,25,51,4,4,12,52,10,44,54,11,1,6,51
3,39,52,11,10,1,53,1,45,55,11,10,1,52
5,40,53,3,11,4,54,2,32,56,1,5,8,53
6,40,54,9,11,8,55,5,46,57,12,5,5,54
4,41,55,11,10,3,56,10,47,58,4,2,11,55
2,41,56,7,10,12,57,6,48,59,7,2,5,56
1,1,57,8,5,10,58,3,3,60,5,7,7,57
5,42,58,5,3,10,59,5,49,61,9,6,4,58
6,43,59,9,4,3,60,3,17,62,1,10,4,59
6,39,60,2,2,8,61,10,25,63,7,4,10,60
3,44,61,4,8,4,62,1,50,64,1,3,4,61
1,45,62,7,8,8,63,7,51,65,4,6,9,62
7,46,63,7,10,2,64,4,52,66,12,9,4,63
1,12,64,6,4,2,65,8,53,67,7,6,9,64
2,47,65,11,8,2,66,1,54,68,6,6,2,65
8,48,66,10,6,11,67,7,21,41,7,1,12,66
10,49,67,5,11,4,68,8,55,69,12,9,8,67
8,50,68,12,5,4,69,8,48,70,2,11,12,68
7,51,69,5,8,2,70,1,14,71,7,4,4,69
6,52,70,9,9,1,71,8,56,72,5,11,12,70
7,53,71,2,9,3,72,1,57,34,7,1,4,71
3,39,27,11,5,2,73,2,58,73,1,7,2,72
8,19,72,2,8,3,74,1,5,74,6,10,8,73
6,27,73,4,2,6,75,2,59,75,11,10,4,74
8,30,74,12,10,10,76,7,60,76,7,3,8,75
9,24,75,3,4,11,77,8,1,77,5,3,12,76
7,26,76,3,4,8,78,6,61,78,2,6,9,77
9,54,77,9,9,12,79,4,39,79,6,10,4,78
6,46,78,6,8,3,80,10,32,80,6,4,2,79
3,18,79,2,6,2,81,10,43,81,8,11,6,80
10,21,39,11,1,3,82,5,62,82,5,9,12,61
5,48,80,11,7,1,16,6,63,83,1,11,10,81
5,40,81,1,6,2,83,1,3,84,8,1,5,82
9,52,82,12,4,6,16,6,64,85,8,1,3,83
4,55,83,11,3,6,40,9,65,86,12,2,7,84
1,56,84,6,11,12,84,3,66,87,5,7,3,85
10,53,85,7,11,5,85,10,67,88,2,3,4,86
6,57,86,10,2,5,86,6,68,89,1,8,7,87
9,58,87,12,4,1,87,1,69,90,2,6,3,88
8,59,88,2,4,7,88,8,3,91,11,8,6,89
8,60,89,12,11,12,89,2,70,79,5,4,10,90
10,61,90,7,4,3,90,3,10,92,10,4,1,91
9,37,91,6,7,7,91,2,71,93,11,9,12,92
10,62,92,1,3,4,92,5,51,94,11,8,11,93
10,63,93,8,9,7,93,2,72,95,8,4,9,94
6,64,94,9,8,3,94,1,49,96,3,1,6,95
9,65,95,8,11,12,95,8,73,97,1,10,8,96
6,66,96,9,3,12,96,1,74,98,6,2,11,68
1,11,97,1,3,6,97,9,39,99,5,2,1,97
8,67,98,10,9,2,98,9,46,100,8,4,11,98
1,14,99,10,7,4,99,9,12,101,10,8,1,99
8,25,100,11,11,3,100,8,21,102,1,11,1,78
5,60,101,7,1,3,101,4,75,103,11,1,9,100
5,68,102,2,7,12,102,8,39,104,4,5,11,21
8,59,9,10,10,11,51,3,6,105,10,6,12,101
10,12,103,2,9,6,103,3,23,106,7,4,6,102
8,69,104,2,4,8,104,9,76,107,7,7,12,103
1,27,105,6,8,6,105,7,77,108,8,6,8,104
1,70,106,7,10,4,106,10,78,109,10,7,7,4
5,71,107,9,1,10,107,10,79,110,8,8,10,105
6,42,108,3,2,6,108,5,80,111,3,4,9,106
3,55,109,7,10,10,109,3,34,112,5,11,4,107
2,16,110,7,7,9,110,9,81,113,2,5,3,108
4,68,111,3,2,8,111,5,34,114,1,2,10,109
1,72,112,6,2,3,112,7,25,23,2,4,10,110
6,73,113,7,4,5,78,6,5,115,3,4,11,111
1,74,114,12,8,6,113,1,75,116,8,4,9,112
2,66,22,2,10,3,114,8,23,29,8,6,9,103
6,31,115,9,9,2,115,7,1,117,7,7,11,113
2,28,116,8,10,2,116,7,82,118,9,8,3,114
9,75,117,1,11,12,13,8,72,119,2,10,3,115
4,76,118,11,6,2,117,10,20,120,8,6,8,116
3,77,119,11,9,4,118,6,43,121,10,8,12,109
10,28,120,7,4,2,119,1,27,122,6,10,11,117
1,10,44,3,11,1,120,3,83,123,3,1,5,118
7,73,121,9,1,10,121,4,84,124,11,8,8,119
4,78,122,12,10,1,122,9,36,125,8,7,12,120
4,79,123,2,4,10,2,3,37,126,11,3,5,121
7,29,124,12,6,9,123,2,44,127,2,8,3,122
2,80,22,5,7,2,124,4,57,128,3,11,7,96
10,81,125,4,2,11,125,9,85,129,1,10,6,123
5,66,126,12,9,11,126,7,6,130,4,2,11,124
4,16,127,9,4,6,127,2,86,131,6,3,6,125
1,82,128,4,1,5,128,4,24,132,6,5,7,126
5,31,129,8,4,1,129,6,63,133,3,2,8,127
10,83,130,5,6,1,116,10,87,134,6,10,2,128
8,84,131,11,6,1,130,1,88,135,3,5,11,129
3,39,132,5,8,9,131,5,57,136,10,7,3,130
8,85,133,12,5,3,132,4,33,120,2,10,6,83
4,86,134,9,10,5,133,5,8,137,3,2,2,2
10,66,135,9,8,8,134,4,60,138,8,4,4,4
6,44,136,10,2,5,135,10,63,139,9,8,8,105
1,87,137,3,5,5,136,4,43,140,5,11,10,131
10,66,138,3,3,1,137,10,89,141,6,7,10,32
2,4,139,6,3,5,138,5,76,142,6,5,1,109
1,88,24,11,9,3,139,1,90,143,10,4,12,132
4,89,140,5,11,1,140,8,91,144,11,6,3,133
1,31,141,1,2,1,141,10,3,145,4,10,1,87
7,64,127,11,1,3,142,7,92,146,8,5,8,134
7,28,142,11,4,10,143,2,7,147,3,7,1,135
3,20,73,12,10,6,144,1,69,90,5,8,11,89
2,41,143,7,7,3,145,2,27,51,1,4,6,136
9,83,144,7,7,11,146,8,59,68,5,9,11,137
8,90,145,10,2,4,147,5,20,148,6,3,2,138
4,91,146,1,2,5,148,8,20,149,12,6,8,139
1,76,147,9,7,5,149,10,93,150,12,5,3,140
10,13,148,8,7,6,150,5,31,151,12,10,6,116
9,33,149,4,4,12,151,2,94,152,3,11,11,141
6,92,150,8,4,10,152,2,12,153,11,10,8,142
1,93,151,5,2,4,153,10,95,154,6,7,2,143
9,62,114,6,5,5,27,7,8,155,11,7,10,144
2,24,152,6,2,11,154,5,96,156,5,7,2,145
9,41,153,9,4,11,126,3,20,157,7,9,3,146
4,51,154,7,6,3,155,4,47,158,3,6,5,147
2,94,155,11,11,6,156,5,97,159,2,2,12,148
10,95,156,9,10,12,157,1,98,75,11,2,3,149
7,69,157,5,1,7,158,2,97,160,3,3,1,150
2,96,158,12,11,4,3,7,25,161,12,3,9,60
4,95,159,6,8,10,159,4,95,162,11,1,1,151
6,42,160,8,11,7,160,5,99,163,7,11,10,152
6,29,161,2,6,3,161,10,29,164,9,8,9,153
10,25,162,1,8,8,162,8,40,165,2,9,5,154
5,7,163,5,5,3,16,10,100,166,12,9,3,136
4,80,144,5,8,7,163,8,101,167,1,11,9,155
2,97,158,11,6,3,105,10,6,168,11,1,5,118
2,98,30,7,9,8,164,7,102,169,4,10,12,156
5,99,129,10,6,5,165,3,94,170,11,6,4,157
8,84,164,12,8,10,166,5,96,171,12,11,12,158
5,100,165,5,8,4,167,2,90,172,4,11,10,159
9,93,128,5,6,3,168,8,36,173,4,2,6,160
9,20,166,6,8,2,169,2,76,174,5,5,5,161
1,101,167,1,1,8,170,5,53,175,1,4,2,162
3,78,168,8,7,7,171,4,87,176,3,6,2,163
3,93,169,2,10,7,172,9,47,177,1,2,12,164
9,2,170,4,1,6,173,4,73,131,1,8,1,165
4,91,146,10,8,1,174,7,24,178,4,3,2,166
5,102,136,9,2,5,175,7,38,32,6,10,5,167
5,90,171,12,7,2,165,8,11,18,10,8,3,152
7,85,172,4,8,3,176,10,65,179,5,11,11,168
10,103,173,5,4,3,73,2,83,180,2,3,2,169
4,104,104,12,5,9,177,6,40,181,2,2,5,107
9,65,95,9,1,6,136,4,52,182,7,10,6,170
10,84,174,11,8,1,178,1,36,183,6,6,2,123
1,24,175,9,7,6,179,6,103,184,3,10,7,171
10,84,176,7,11,12,180,7,82,185,10,2,3,22
8,81,129,2,11,3,90,6,90,186,2,7,9,4
3,65,177,12,8,11,181,3,104,187,3,10,5,27
2,105,178,2,5,10,182,3,105,72,1,9,8,172
8,33,179,4,10,1,183,8,62,188,6,11,1,173
9,106,180,7,5,3,184,8,89,189,6,8,3,174
9,4,181,6,9,1,185,8,38,190,5,2,4,175
7,98,182,3,2,8,186,3,84,191,6,1,10,176
7,50,8,9,11,3,187,1,84,192,3,1,5,177
3,107,183,12,1,10,188,8,2,193,5,3,10,178
7,108,184,8,6,1,189,2,84,194,9,7,1,179
3,93,185,8,4,9,138,3,57,195,5,1,12,180
7,40,110,2,9,1,190,2,21,196,6,5,7,33
9,88,186,8,3,9,191,3,55,197,3,10,11,181
9,93,187,7,6,4,192,8,97,198,3,11,9,182
3,28,188,9,8,8,134,10,14,199,9,2,10,70
7,4,35,11,1,7,193,10,33,200,10,4,1,183
6,19,189,5,11,5,194,1,85,201,5,10,10,184
3,62,190,11,10,6,195,5,98,202,2,4,5,185
7,93,191,11,3,4,196,7,10,54,2,9,8,186
4,91,42,6,4,6,197,6,106,203,1,2,8,187
6,88,164,6,2,5,198,7,93,204,1,6,8,188
10,15,153,7,11,3,199,8,82,18,7,6,1,189
5,52,192,6,4,5,200,3,75,205,5,7,4,190
1,98,193,9,5,10,201,5,107,206,2,5,10,191
3,109,194,10,4,1,19,5,74,207,6,2,1,192
4,29,195,12,1,6,202,5,6,208,4,4,3,193
4,73,196,4,5,1,203,4,85,209,8,7,11,168
3,98,25,8,4,9,204,8,42,210,8,10,1,194
10,71,197,1,5,12,13,6,74,211,8,11,3,195
5,110,149,5,5,9,205,9,50,212,4,9,6,196
2,27,198,3,3,10,206,1,38,213,5,7,1,197
9,12,199,4,8,4,116,5,80,214,6,2,1,198
10,19,200,1,9,11,207,8,37,215,1,11,7,199
6,63,201,3,9,5,208,4,52,216,1,9,1,200
7,111,23,10,7,4,209,1,7,217,11,11,6,201
2,15,202,8,9,7,93,3,31,218,6,6,10,202
5,39,175,2,8,12,210,7,66,219,12,5,12,203
1,68,203,5,10,12,211,3,102,220,2,10,11,204
5,88,204,6,2,1,212,6,100,221,6,7,4,205
8,62,205,10,11,9,213,1,55,222,2,2,12,206
1,18,185,3,8,11,153,7,103,223,5,8,9,207
3,83,206,4,11,9,214,5,91,224,1,8,7,87
1,23,123,1,8,6,215,4,21,225,5,10,6,208
1,112,91,11,9,10,216,9,54,226,11,11,11,209
10,101,207,7,10,9,28,5,102,227,4,4,4,210
9,12,208,7,2,10,217,5,58,228,10,10,12,16
3,48,209,9,1,1,218,7,72,229,7,3,1,211
1,108,103,10,4,11,219,4,39,230,7,7,4,212
2,113,210,11,7,11,208,2,13,231,4,9,10,213
9,58,87,8,5,3,220,7,17,160,1,2,9,8
6,114,211,3,11,2,221,10,73,232,8,2,11,178
6,114,212,5,8,5,222,5,12,233,3,9,3,214
5,59,213,1,7,12,223,4,108,234,3,4,7,215
3,28,214,11,2,2,120,9,107,235,7,11,10,166
6,104,215,4,7,3,35,9,64,236,4,4,12,202
4,26,216,3,1,9,224,3,109,237,10,10,5,216
5,110,217,5,7,9,225,2,29,238,9,2,4,217
8,74,112,8,9,12,226,7,21,193,11,10,1,218
5,68,218,7,4,6,227,7,43,239,11,7,6,75
9,115,219,10,4,1,228,2,80,55,8,2,6,219
7,3,220,3,3,11,229,4,31,110,12,8,1,220
3,8,70,10,8,5,34,1,87,125,1,2,9,221
4,54,60,11,1,9,230,1,110,240,6,2,10,222
4,65,221,10,7,9,231,5,29,241,8,11,5,223
1,116,222,9,2,3,232,1,55,242,2,3,9,224
4,117,82,6,4,9,233,4,73,243,7,9,11,225
3,45,179,11,8,3,146,2,81,244,1,2,8,226
9,117,135,8,3,11,234,3,79,59,6,1,11,227
10,4,223,5,7,10,235,8,36,153,8,3,12,228
9,44,5,2,2,7,236,1,101,245,9,1,1,211
3,118,5,10,4,11,237,8,60,246,12,11,11,229
8,69,224,2,3,2,238,10,75,209,10,1,6,198
3,117,225,5,11,9,239,2,49,247,8,2,3,230
8,105,226,10,7,3,240,1,31,248,1,5,7,175
9,55,227,11,1,7,241,7,15,249,3,9,4,31
4,55,228,4,8,8,242,1,52,250,2,4,12,231
1,72,229,8,5,3,243,4,52,251,1,5,10,72
7,1,230,3,1,12,244,4,100,252,9,10,12,164
3,6,231,7,10,8,245,7,63,253,1,3,11,232
4,53,232,10,2,8,246,6,101,254,1,5,5,233
5,87,88,2,9,10,247,9,7,255,8,7,9,234
1,109,233,2,2,3,41,6,31,256,5,10,2,202
9,21,10,9,8,5,92,4,1,257,1,11,6,144
3,82,136,2,6,2,248,4,64,258,5,6,12,235
10,119,234,3,8,3,249,9,99,259,9,7,8,236
10,11,235,6,7,5,250,10,98,260,5,3,6,237
7,1,124,9,2,7,251,3,33,160,10,1,11,238
2,12,236,9,9,2,252,10,29,44,12,3,8,239
3,60,223,9,8,6,77,1,104,261,12,10,7,240
6,59,237,10,10,9,253,3,56,262,10,3,5,19
10,120,238,4,3,3,254,6,2,263,10,5,11,241
10,77,239,2,2,12,156,8,2,193,9,5,11,89
7,77,240,7,10,2,255,5,47,166,1,2,8,242
8,60,241,6,10,5,256,4,69,264,4,7,11,107
4,54,162,8,9,6,257,6,20,265,7,8,8,243
4,68,49,8,1,11,258,8,11,266,8,7,5,244
4,35,242,6,10,10,259,10,15,267,3,6,8,124
9,68,243,9,9,1,260,1,111,268,6,9,8,245
5,26,244,12,10,1,261,10,71,269,8,8,9,246
6,119,8,8,7,10,60,10,87,270,8,11,2,221
9,88,245,8,5,1,262,10,111,271,11,1,3,59
8,89,246,8,9,8,263,8,7,272,12,8,1,247
6,46,78,7,4,11,87,4,36,273,1,4,1,248
9,13,247,5,1,10,264,10,100,274,5,6,4,249
1,111,248,10,1,2,265,7,19,275,1,11,1,250
9,121,249,1,1,6,266,1,12,188,6,3,10,251
6,122,250,2,2,11,267,10,112,276,1,6,9,100
7,85,251,9,7,9,268,9,105,277,7,2,6,252
9,115,252,3,11,9,269,8,72,278,11,7,5,209
5,49,253,8,7,4,270,9,113,279,2,6,1,253
8,44,189,5,10,11,173,9,23,64,1,1,1,179
3,122,85,6,8,10,159,6,29,280,5,10,1,11
5,114,154,7,10,10,271,7,103,45,8,9,5,254
3,21,131,3,10,6,218,6,51,281,8,2,2,255
2,62,254,12,4,10,272,9,16,282,2,6,11,256
5,58,43,1,10,3,81,5,16,79,4,11,12,257
8,50,192,12,8,3,273,4,92,88,11,5,3,258
6,95,255,7,6,10,96,10,93,62,9,4,5,259
1,12,168,1,10,1,274,9,83,283,8,3,1,260
6,100,83,2,7,9,275,1,114,284,3,7,1,226
10,88,256,7,6,7,276,8,74,285,3,8,3,11
9,22,81,4,7,5,277,3,115,286,7,5,4,261
3,37,257,2,11,4,278,9,40,287,3,8,5,262
4,17,105,11,8,1,217,7,97,288,8,2,1,263
9,90,258,3,10,7,279,9,34,7,11,6,2,264
2,38,259,12,4,1,280,1,78,289,3,7,3,265
10,23,164,4,9,8,16,6,50,290,12,3,1,266
9,7,260,3,2,7,281,2,5,74,2,4,6,267
3,123,91,8,2,7,282,3,111,291,1,11,12,139
8,39,175,6,3,7,283,1,49,269,6,5,5,268
1,21,65,6,3,6,284,5,70,292,8,10,11,98
10,3,127,11,2,2,285,1,20,293,7,4,4,269
9,46,261,10,11,9,213,8,42,133,10,5,12,270
6,105,262,4,11,4,286,8,6,294,8,2,6,271
7,77,238,9,10,3,287,10,106,295,11,8,9,50
3,93,263,11,3,8,288,9,39,50,6,2,5,260
5,96,183,6,2,11,289,7,74,271,8,1,6,272
6,45,85,6,5,6,290,9,116,234,2,10,6,273
1,55,264,3,5,4,291,8,13,296,6,9,3,274
1,97,265,6,11,5,292,4,117,297,9,2,6,264
10,93,266,9,11,1,293,4,86,298,1,10,5,275
7,124,190,9,11,2,294,8,102,299,8,5,5,241
10,31,267,5,1,10,295,9,115,300,10,6,11,58
9,13,47,1,8,8,296,8,27,7,7,5,1,54
3,125,3,1,6,8,234,9,101,301,9,10,12,46
2,55,126,5,7,6,297,5,23,302,2,7,11,90
1,121,96,6,10,3,298,2,118,245,2,11,11,276
7,51,247,3,11,11,299,7,80,303,10,5,10,221
2,104,268,4,1,8,300,2,119,304,12,10,12,74
8,126,269,6,8,11,225,7,89,126,9,10,4,171
1,31,270,4,10,11,301,8,62,95,10,3,5,277
6,127,76,4,2,6,302,3,23,305,8,2,4,278
8,57,271,4,7,12,303,6,79,306,8,7,1,107
5,40,272,5,4,1,304,5,12,307,11,10,7,279
1,5,273,1,4,4,305,10,57,308,4,8,9,280
3,108,223,8,4,12,2,8,113,148,1,6,4,281
6,109,3,1,4,12,306,4,120,309,9,2,8,282
9,19,274,2,6,9,307,3,73,212,9,6,11,99
5,19,56,6,10,4,308,2,107,310,7,10,9,283
3,111,275,10,2,7,309,6,53,32,8,1,12,264
10,65,276,9,2,5,310,7,121,267,7,5,3,284
9,59,277,9,4,6,311,8,41,311,10,10,9,21
10,68,278,7,10,12,312,2,38,312,11,4,10,285
5,30,279,5,5,12,313,3,48,313,3,8,4,286
8,30,74,7,10,4,184,3,62,7,4,5,8,287
8,32,147,5,5,3,314,9,81,314,6,5,1,288
3,97,68,8,6,4,315,4,12,315,11,1,10,289
10,20,280,3,11,3,316,1,110,240,9,11,2,290
5,106,88,9,4,2,317,6,23,316,4,2,9,260
5,98,281,12,3,11,318,4,122,317,5,5,4,291
8,101,282,6,9,10,319,1,52,318,8,1,9,119
1,31,141,8,2,6,54,4,101,319,5,11,1,292
8,104,283,7,5,12,237,4,44,320,11,3,10,26
8,80,284,2,1,12,320,9,117,321,7,9,10,213
1,19,285,5,8,11,321,9,119,322,9,9,3,293
8,80,286,5,3,9,322,6,60,323,4,7,9,294
1,99,163,1,4,12,323,4,36,324,3,3,6,295
2,78,147,10,2,6,324,1,62,325,7,7,2,254
7,88,148,5,4,4,54,1,26,326,2,3,1,296
9,63,287,12,2,9,156,3,1,7,9,8,7,297
2,67,288,1,10,9,325,6,6,327,5,1,8,298
1,54,97,5,8,12,84,10,93,328,12,5,10,299
3,42,177,3,11,1,326,6,123,329,4,2,1,300
10,15,289,7,6,11,275,9,89,219,7,10,7,301
10,77,290,3,4,1,327,3,111,330,7,4,11,302
10,47,291,9,1,5,240,1,61,331,9,4,8,303
10,81,76,11,1,12,328,2,124,332,4,4,3,304
6,109,3,4,11,9,329,6,29,34,9,3,1,104
6,90,292,8,2,7,184,10,24,333,2,10,6,305
10,52,293,9,6,5,330,10,8,334,12,3,3,258
3,70,294,8,2,4,6,1,23,335,7,10,4,264
7,5,295,7,8,12,331,1,63,336,10,11,3,58
3,6,6,12,6,6,332,2,54,337,8,1,4,306
4,110,8,11,4,6,236,2,20,338,7,10,1,232
1,89,296,2,1,3,333,5,65,339,8,1,1,178
2,114,297,8,7,6,334,1,53,340,8,5,7,307
2,30,169,8,10,1,335,8,49,341,9,11,1,80
6,62,83,3,8,7,336,8,125,342,9,8,2,95
8,52,171,8,1,5,337,6,77,343,7,4,1,115
2,12,298,12,4,4,237,1,45,23,8,4,1,50
10,111,299,4,2,5,338,10,126,199,6,9,10,186
7,52,300,8,8,7,339,2,55,344,6,1,2,308
8,17,301,5,2,2,281,1,92,345,11,8,1,309
6,19,302,8,11,10,340,10,29,346,2,2,11,210
10,18,108,9,4,3,341,1,113,146,4,10,5,310
8,121,101,9,7,9,342,1,55,347,7,10,11,225
7,34,303,1,6,9,343,1,120,208,10,9,12,168
2,105,204,1,2,7,344,10,52,348,11,6,7,231
7,48,304,2,10,1,236,2,19,349,9,11,1,80
5,126,305,6,8,8,345,10,43,224,4,3,12,163
9,70,7,5,5,12,105,7,29,173,6,10,11,311
4,25,306,8,5,10,346,1,69,90,8,5,12,103
6,42,102,8,10,5,5,3,46,350,7,5,4,312
7,112,159,1,1,2,347,9,35,351,11,10,6,20
9,18,196,10,10,7,348,2,33,108,3,3,8,313
7,57,269,9,2,3,349,1,68,352,2,2,11,314
9,91,177,2,7,7,254,4,29,353,4,11,9,41
2,104,218,6,1,2,350,3,39,354,6,7,4,310
10,81,307,4,4,6,351,6,54,54,8,4,8,315
9,95,51,2,4,12,352,10,125,355,2,4,3,107
1,40,150,7,5,4,353,2,66,298,7,11,3,123
9,109,21,7,2,5,354,2,111,356,2,10,9,316
8,3,308,11,3,11,32,4,53,357,8,11,3,317
9,82,42,1,3,4,240,4,41,358,2,3,7,245
7,81,309,6,7,7,355,9,44,359,10,7,3,318
1,93,310,2,2,9,356,3,67,318,3,10,9,111
7,69,34,4,1,9,357,8,64,360,2,6,8,319
4,24,30,10,1,9,358,8,125,361,7,10,4,280
4,107,145,11,8,10,94,6,55,142,7,4,12,320
10,104,123,7,3,6,80,8,99,226,9,5,5,112
10,68,311,7,5,11,359,5,69,362,9,2,8,14
8,68,20,6,9,6,360,5,43,363,8,8,1,321
2,28,18,11,6,9,195,9,25,125,4,11,9,167
7,115,32,12,11,6,361,9,127,364,3,1,4,322
8,126,31,6,11,12,362,5,120,365,3,2,11,91
2,82,8,1,4,10,363,8,54,366,10,4,10,253
3,84,312,5,10,9,364,8,23,29,10,3,11,81
6,43,313,10,8,7,365,9,69,290,2,1,6,323
9,88,245,4,10,7,366,7,118,68,5,4,8,141
8,45,30,8,8,6,367,10,10,59,7,9,12,235
4,38,314,4,8,1,368,1,95,367,2,1,9,324
10,92,315,6,9,7,369,3,41,368,1,10,9,96
1,89,154,1,4,3,370,1,2,369,5,10,1,188
10,21,27,11,6,8,371,3,108,370,4,7,11,29
7,8,230,1,6,11,237,2,100,220,12,11,7,325
1,68,168,7,10,5,372,9,124,371,12,1,11,235
6,12,316,1,6,5,373,4,65,372,12,8,12,247
6,93,317,2,4,12,374,8,4,373,7,6,1,150
1,92,219,8,9,11,43,10,43,81,7,7,4,326
5,112,299,1,9,1,76,1,128,374,11,3,10,327
10,106,318,3,8,11,375,6,96,149,3,4,6,13
6,39,319,6,9,3,376,8,12,375,9,3,5,50
7,107,320,1,2,9,214,2,7,376,5,1,11,252
9,57,305,9,4,6,127,2,86,319,8,5,8,328
1,33,274,6,5,7,334,9,14,377,10,3,1,297
10,62,44,2,10,8,53,1,50,54,2,6,5,117
7,62,299,8,5,12,377,5,52,2,1,7,6,329
8,75,321,3,11,3,378,1,104,378,10,10,10,330
10,96,256,11,8,12,379,5,26,379,12,11,2,331
6,101,322,11,9,2,38,1,45,380,12,8,7,332
10,84,323,5,5,5,133,1,114,381,3,8,6,80
1,74,114,1,1,1,380,7,35,382,10,11,8,263
3,34,194,2,9,12,381,6,20,265,7,5,8,150
7,68,324,3,2,1,382,2,18,222,4,8,5,101
5,10,325,6,3,2,59,7,126,383,10,7,8,333
5,95,220,9,11,10,165,3,123,206,1,10,7,136
8,77,262,8,1,11,362,1,12,54,1,11,11,334
8,118,326,9,11,9,383,8,23,362,1,9,7,335
5,116,60,3,7,6,384,10,25,30,7,9,6,327
6,35,327,4,11,2,385,5,72,134,3,3,9,336
7,85,328,1,8,11,386,9,68,384,9,11,1,266
2,12,42,5,5,4,387,6,112,385,8,10,9,257
3,67,293,7,5,4,388,8,91,386,4,2,11,337
2,37,329,12,6,10,50,5,44,387,7,7,3,338
7,107,320,2,11,1,89,5,88,237,11,4,12,339
2,97,330,10,2,1,116,2,34,388,12,8,2,79
1,109,331,1,3,7,389,7,129,185,1,1,10,340
3,81,91,7,9,4,99,5,99,181,8,6,8,341
7,18,332,12,1,9,390,2,69,389,2,6,8,150
3,76,333,2,3,2,391,1,86,65,7,6,2,342
2,30,334,11,2,8,160,4,41,48,8,9,3,343
5,28,335,12,5,1,392,8,40,390,8,7,10,344
3,123,140,2,3,8,393,4,39,11,9,1,10,345
1,88,122,9,2,1,334,7,78,158,2,9,8,346
5,54,265,4,2,7,394,1,86,391,12,10,11,347
10,117,20,6,11,7,173,6,61,89,11,3,2,19
5,87,335,1,8,3,395,3,56,392,6,10,2,123
10,72,43,6,4,6,396,9,95,393,6,6,7,223
8,5,336,11,4,4,182,8,60,125,2,3,11,20
9,84,191,11,1,10,397,4,130,95,9,11,6,198
1,72,337,12,10,4,398,3,114,394,3,7,11,334
5,82,200,4,3,1,399,10,3,395,7,5,11,225
2,55,148,10,6,6,400,8,65,68,10,6,11,58
4,3,221,11,7,9,401,5,15,396,1,11,11,235
9,95,32,4,7,6,402,5,24,178,10,6,11,348
6,119,291,2,2,11,403,2,118,397,4,7,12,349
4,34,119,10,6,10,404,2,101,398,5,9,4,9
6,38,338,7,3,5,405,6,55,84,7,3,6,350
6,51,284,3,9,3,406,7,75,161,2,1,7,351
5,80,62,9,3,6,407,4,36,279,4,8,8,295
8,2,339,2,6,8,174,4,17,368,8,11,1,101
9,63,175,10,9,6,408,7,105,399,5,10,12,202
