89,62,98,71,125,121,96,69
120,48,42,8,1,89,78,24
27,26,51,20,15,38,124,75
88,49,127,11,86,47,125,96
4,4,37,30,92,71,126,25
21,20,58,49,113,122,25,14
127,32,65,46,76,85,26,105
4,4,52,37,108,107,52,42
92,33,128,85,107,92,91,14
8,8,70,50,49,45,103,35
128,36,120,53,66,60,25,14
76,30,16,14,90,123,80,65
124,18,70,50,121,4,7,7
97,30,20,18,113,98,127,106
28,27,62,43,126,124,15,14
81,58,77,55,49,21,68,25
68,52,71,51,99,47,128,62
129,65,21,47,126,86,115,12
130,33,40,24,39,37,58,48
130,33,42,8,32,93,106,50
57,48,34,28,88,4,58,48
1,1,33,27,124,27,129,93
85,60,25,19,27,125,47,36
21,20,101,86,127,17,50,38
29,28,19,17,1,47,65,25
18,17,47,34,23,21,47,30
120,48,44,33,29,31,116,69
63,33,58,49,58,56,10,61
98,13,129,87,73,68,14,107
87,51,15,13,65,64,61,28
58,49,82,8,72,67,51,39
23,22,46,11,55,16,125,85
53,3,79,57,128,5,98,44
36,34,64,45,10,81,112,77
97,30,107,33,62,100,126,25
49,42,56,40,17,4,85,100
95,64,61,42,29,32,50,38
128,36,79,57,77,43,99,59
109,32,72,22,26,124,100,16
122,69,71,51,91,105,74,47
76,30,128,85,49,45,76,63
60,41,29,15,129,18,78,24
52,45,93,66,97,17,113,14
102,8,32,26,13,95,83,33
127,32,48,35,68,126,122,102
43,39,106,77,10,81,10,10
31,30,23,21,41,127,26,21
125,28,125,61,56,73,59,68
8,8,10,9,127,128,103,40
1,1,67,44,86,47,85,67
19,50,22,20,16,15,104,29
18,17,112,81,126,124,94,73
92,33,14,4,127,28,126,25
13,13,17,15,130,86,33,97
91,33,8,38,28,27,50,38
92,33,39,31,106,51,50,47
37,31,66,47,73,68,104,29
131,76,106,77,9,45,43,34
19,50,87,19,26,124,126,29
37,31,75,23,110,11,104,19
124,18,39,31,129,34,13,37
67,10,45,3,128,60,82,4
87,51,91,65,87,74,49,4
11,11,19,17,131,46,58,48
73,20,24,22,23,21,59,50
101,34,85,62,33,39,15,14
122,69,16,14,5,92,100,16
45,41,128,85,48,40,97,77
23,22,55,39,25,120,66,35
86,61,72,22,79,77,64,57
132,16,28,11,99,22,40,108
133,49,14,4,112,125,130,39
98,13,61,42,19,47,112,77
38,13,17,15,50,36,47,10
38,13,104,75,25,125,130,109
120,48,36,13,20,18,19,74
134,77,77,55,66,60,49,4
124,18,128,85,5,16,1,77
111,70,15,13,4,3,30,11
102,8,10,9,71,97,30,11
36,34,104,75,102,107,48,36
98,65,1,1,35,56,1,1
29,28,21,47,80,116,23,110
87,51,60,8,8,73,122,57
42,38,51,20,132,87,62,14
58,49,85,62,58,56,126,25
56,18,48,35,100,121,19,41
42,38,130,12,75,67,131,3
119,2,110,79,133,90,103,85
22,21,26,9,113,98,16,12
47,41,130,12,102,4,17,47
66,23,78,56,37,38,47,36
134,77,107,33,31,118,33,73
47,41,53,38,68,11,37,30
61,10,130,12,48,29,35,28
110,69,40,24,127,26,29,111
32,31,54,39,87,120,132,98
46,11,19,17,14,40,43,17
9,9,8,7,4,1,133,89
28,27,20,18,49,45,8,104
135,12,79,57,65,64,134,24
119,2,131,67,6,51,6,6
36,34,38,17,76,129,97,85
61,10,77,55,64,58,99,59
104,25,54,39,117,11,102,95
42,38,108,71,58,56,50,38
12,12,132,32,42,40,80,65
104,25,68,48,79,77,99,59
86,61,71,51,119,15,49,4
57,48,115,42,76,85,135,112
135,12,107,33,76,105,77,76
136,78,40,24,53,68,40,113
122,69,133,53,86,79,28,23
37,31,13,12,94,48,136,70
81,58,104,75,82,88,4,111
134,77,95,68,104,98,23,20
108,68,100,72,134,46,104,29
70,53,51,20,122,15,55,45
137,44,3,3,9,102,4,87
4,4,4,4,77,72,127,106
109,32,59,41,135,22,86,68
127,32,62,43,32,86,20,86
133,49,49,23,113,98,22,4
52,45,9,8,23,109,91,27
108,68,24,22,119,56,97,85
48,40,118,41,119,15,133,114
120,48,125,61,91,104,26,21
84,2,70,50,45,64,66,45
104,25,102,73,128,60,41,9
107,67,72,22,6,44,1,1
20,19,4,4,12,58,91,27
15,10,72,22,92,71,5,5
36,34,2,2,84,31,109,94
128,36,66,47,127,25,48,36
37,31,23,21,58,56,33,26
62,39,115,42,130,130,67,43
103,66,46,11,57,101,35,28
67,10,92,38,38,95,53,115
135,12,72,22,8,123,121,2
13,13,131,67,87,120,72,58
21,20,118,41,34,10,61,28
28,27,67,44,8,91,7,7
92,33,45,3,66,60,68,25
70,53,108,71,117,21,83,33
98,65,65,46,124,42,65,2
3,3,39,31,125,68,18,16
17,16,55,39,58,130,37,30
115,72,95,68,41,100,110,72
16,15,24,22,28,27,74,22
88,49,86,20,17,4,82,4
26,25,67,44,136,110,17,47
13,13,131,67,135,120,5,5
124,18,90,64,77,55,19,41
111,70,16,14,101,98,76,63
106,17,43,1,43,7,74,47
71,34,9,8,51,48,68,46
17,16,5,1,116,51,33,26
28,27,121,83,9,27,37,30
138,17,84,61,14,84,126,25
72,54,134,48,65,64,116,69
84,2,95,68,76,22,40,108
25,24,71,31,19,47,93,72
135,12,131,67,68,85,71,24
138,17,40,24,13,11,79,40
91,16,36,57,137,91,43,34
30,29,38,17,25,44,5,5
71,34,109,76,132,20,14,107
39,35,81,59,87,131,137,10
114,71,55,39,75,53,71,24
137,44,98,71,25,14,119,36
61,10,103,74,138,16,25,14
1,1,95,68,24,22,31,15
99,14,4,4,28,27,66,8
134,77,35,29,124,33,89,22
125,28,22,20,139,64,132,59
59,75,92,38,11,132,60,116
116,73,135,29,18,50,88,8
139,79,102,73,2,123,43,37
12,12,110,79,96,64,23,20
107,67,92,38,111,7,43,34
99,14,66,47,125,85,2,36
41,37,6,5,111,131,82,4
52,45,28,11,108,71,137,102
23,22,79,57,41,85,93,72
140,43,136,88,89,69,123,3
80,57,115,42,93,8,32,50
136,78,63,44,109,78,124,117
31,30,85,62,6,110,39,92
122,69,21,19,126,59,74,47
119,2,115,42,96,87,128,68
31,30,55,39,104,98,116,69
98,13,118,41,136,119,23,20
62,39,48,35,77,46,5,118
58,49,50,36,100,121,75,19
113,23,122,84,76,85,50,47
114,71,24,22,105,72,39,11
132,16,40,24,77,124,129,40
77,17,50,36,102,7,33,26
45,41,137,67,4,3,58,48
37,31,120,53,119,88,95,51
118,74,94,67,55,59,129,105
129,65,3,3,1,5,42,33
63,33,67,44,1,72,90,70
32,31,103,74,137,91,119,36
75,28,53,38,63,4,86,89
126,48,16,14,19,47,73,59
28,27,114,29,126,124,53,115
112,54,80,58,126,61,137,109
97,30,8,7,104,98,91,27
53,3,98,71,59,103,97,77
129,65,45,3,117,11,42,33
132,16,74,53,27,103,12,119
104,25,65,46,66,60,52,42
48,40,58,49,135,95,96,75
20,19,65,46,136,133,61,28
9,9,27,23,99,94,40,108
70,53,59,41,64,58,74,112
136,78,69,1,140,23,41,59
116,73,65,46,54,51,116,69
118,74,42,8,99,94,20,18
92,33,70,50,92,69,12,40
63,33,31,25,117,11,130,39
97,30,71,51,61,134,86,68
19,50,30,24,103,99,102,42
107,67,94,67,135,95,15,14
89,62,88,63,10,57,5,76
59,75,75,23,69,3,124,104
94,50,78,56,105,52,50,97
98,65,37,30,118,110,124,104
46,11,96,69,2,95,128,62
92,33,110,79,65,64,13,40
82,59,1,1,102,54,93,72
34,32,130,12,93,8,50,38
48,40,84,61,5,116,17,47
47,41,13,12,138,16,39,92
106,17,71,51,127,128,128,120
81,58,78,56,131,7,36,29
110,69,102,73,105,52,135,101
129,65,104,75,8,73,98,44
59,75,30,24,18,64,87,73
74,55,39,31,112,135,127,106
45,39,46,11,126,32,27,22
131,76,26,9,71,65,105,93
68,52,78,56,105,97,70,56
3,3,17,15,30,120,45,49
71,34,4,4,9,45,53,115
93,63,107,33,62,100,90,70
6,6,83,60,63,4,24,13
14,14,46,15,45,43,83,33
68,52,20,18,94,39,18,16
8,8,114,29,83,136,46,65
41,37,71,51,37,38,82,4
109,32,31,25,128,134,61,57
92,33,25,19,113,98,41,9
107,67,2,2,125,112,33,26
70,53,45,3,50,27,138,43
121,30,71,51,136,53,121,60
66,23,100,72,80,33,76,63
107,67,61,42,128,60,63,83
45,41,88,63,140,119,64,31
78,38,24,22,85,83,116,69
122,69,77,55,135,100,38,31
123,72,56,40,99,94,31,15
21,20,104,75,141,33,112,34
2,49,43,1,67,75,135,112
63,33,16,14,64,97,105,83
111,70,38,17,76,13,82,121
1,1,72,22,23,21,108,51
118,74,61,42,69,3,21,82
120,48,71,51,24,22,98,44
82,59,74,53,77,71,136,70
30,29,114,29,6,69,108,110
77,17,51,20,29,32,137,109
67,10,59,41,107,22,73,59
84,2,110,79,45,49,38,31
22,21,115,42,98,10,42,33
25,24,125,61,97,135,13,12
93,63,44,33,4,37,117,97
132,16,138,33,21,19,135,112
39,35,15,13,141,127,40,108
117,33,94,8,133,51,87,19
7,7,21,19,101,98,11,11
130,33,24,22,107,92,139,41
43,39,22,20,103,97,90,70
41,37,110,79,59,103,106,50
107,67,61,42,72,67,14,107
44,40,26,9,39,37,20,122
48,40,61,42,46,24,14,107
10,10,49,23,8,40,63,51
141,2,8,7,28,79,83,33
61,10,97,70,38,43,111,38
31,30,113,57,84,31,93,108
59,75,58,49,87,120,133,89
102,8,14,4,74,86,15,14
132,16,108,71,89,63,121,60
45,41,96,69,28,94,85,67
77,17,68,48,131,75,72,123
141,80,55,39,54,51,112,76
6,6,97,70,117,11,39,11
121,30,87,19,44,2,51,39
111,70,10,9,93,8,138,43
72,54,41,32,30,29,63,51
138,17,111,80,128,60,29,19
68,52,71,51,95,125,116,115
1,1,19,17,52,52,31,83
3,3,92,38,109,123,73,59
31,30,21,47,121,133,45,49
96,12,123,18,74,124,140,89
112,54,139,86,26,124,75,92
79,56,13,12,21,19,133,89
132,16,14,4,138,35,57,47
23,22,1,1,25,13,59,50
61,10,41,32,23,21,111,124
39,35,30,24,62,100,111,63
41,37,35,29,88,13,42,33
135,12,132,32,31,30,2,50
98,13,107,33,126,124,93,97
40,36,83,60,95,42,128,62
100,12,15,13,93,8,32,50
130,33,85,62,25,14,115,12
124,18,57,7,101,98,70,56
48,40,76,4,97,45,50,47
57,48,75,23,91,130,121,60
123,72,134,48,108,53,39,114
111,48,113,57,105,5,35,28
120,48,8,47,132,27,102,42
142,81,35,29,67,40,21,82
120,48,52,37,56,127,114,95
22,18,32,26,46,91,126,108
124,18,65,46,109,71,97,125
115,72,116,82,100,121,87,68
3,3,65,46,92,136,59,126
92,33,140,56,67,44,84,44
101,34,112,81,33,32,90,70
84,2,114,29,3,23,91,27
100,12,34,28,137,13,27,22
3,3,56,57,49,45,134,24
135,12,117,68,54,51,79,40
12,12,21,19,111,7,25,18
132,16,83,60,4,3,22,127
23,22,81,59,130,86,25,70
40,36,131,67,32,86,43,34
26,25,139,86,44,35,21,75
55,47,73,52,138,126,89,22
6,6,77,55,116,60,41,9
49,42,106,77,57,6,44,35
37,31,39,31,67,70,36,29
54,46,71,51,57,44,20,44
46,11,81,59,49,14,75,19
108,68,49,23,13,11,66,8
41,37,121,83,51,48,62,39
68,52,65,46,112,125,83,33
95,64,33,27,52,94,27,9
73,20,5,1,47,23,1,107
103,66,73,52,106,51,52,41
41,37,48,35,45,43,31,71
140,43,54,39,130,66,95,51
19,50,141,89,78,52,107,89
74,55,17,15,51,48,36,29
61,10,57,7,20,114,95,51
44,40,30,24,22,6,81,18
40,36,108,71,32,86,2,53
118,74,108,71,132,39,96,75
135,12,121,83,41,136,45,61
84,2,75,23,133,90,89,128
15,10,2,2,70,62,115,12
88,49,116,82,91,23,87,68
36,34,25,17,11,95,25,14
99,14,39,31,81,118,117,97
32,31,134,48,64,94,116,69
45,41,27,23,53,74,74,47
29,28,25,19,99,94,34,27
44,40,125,61,13,11,139,105
89,62,91,65,125,68,38,31
108,68,61,42,10,81,99,59
62,39,135,29,67,15,82,4
26,25,30,24,91,81,126,25
22,21,113,57,42,40,105,15
32,31,74,53,69,124,67,121
69,44,90,64,74,128,98,44
30,29,117,68,56,7,52,42
83,15,112,81,84,31,129,40
21,20,73,52,85,82,46,14
21,20,21,47,14,12,11,11
49,42,24,22,36,34,43,34
74,55,127,11,83,26,35,28
92,33,104,75,47,84,41,9
18,17,118,41,77,72,80,65
79,56,27,23,47,84,88,41
72,54,115,42,84,31,128,62
78,38,61,42,130,70,83,33
37,31,56,40,137,91,81,18
136,78,72,22,72,67,126,17
13,13,17,15,5,4,78,24
62,39,99,16,64,126,69,9
28,27,67,44,63,4,27,22
130,33,39,31,111,50,103,35
87,51,70,50,65,64,106,50
91,33,125,61,65,64,6,6
48,40,74,53,95,42,117,97
136,78,56,40,107,92,1,1
60,41,115,42,74,24,83,33
44,40,44,33,79,77,103,35
8,8,65,46,126,113,88,109
32,31,15,13,86,47,128,48
76,30,122,84,89,97,137,62
39,35,25,19,18,94,46,14
68,52,96,69,25,121,108,51
85,60,140,83,85,83,8,94
33,14,84,61,60,41,90,31
136,78,33,27,77,72,102,42
11,11,137,67,76,85,21,82
51,44,49,23,135,95,1,59
131,76,86,20,85,111,54,129
34,32,129,87,75,67,84,44
86,61,97,70,56,111,72,52
125,28,76,54,111,7,99,59
86,61,107,33,138,16,103,35
67,10,75,23,2,1,82,4
6,6,14,4,88,108,43,34
99,14,48,35,11,89,27,130
84,2,80,58,132,27,70,56
65,51,8,7,71,65,132,98
78,38,89,39,18,112,96,60
16,15,71,51,133,90,124,104
78,38,79,57,66,60,35,30
53,3,55,39,119,15,84,44
93,63,123,18,97,112,102,42
90,44,72,22,91,104,70,43
133,49,77,55,93,8,33,75
126,48,48,35,128,60,58,48
48,40,91,65,92,14,130,39
116,73,43,1,113,86,18,16
121,30,93,66,36,34,103,35
105,63,110,79,67,37,87,65
67,3,12,11,120,31,11,11
26,25,13,12,122,62,141,88
125,28,49,23,42,40,122,102
35,33,76,54,15,38,83,120
96,12,111,80,79,77,13,12
9,9,25,19,68,136,61,28
120,48,31,25,113,96,58,48
97,30,95,68,137,109,67,43
42,38,55,39,96,87,81,18
102,8,71,51,47,84,118,9
134,77,54,39,47,125,85,67
85,60,42,8,48,26,33,26
123,72,24,22,25,14,59,50
23,22,96,69,30,134,63,51
122,69,56,57,113,55,80,65
65,51,34,28,129,106,117,1
141,80,63,44,115,70,60,58
137,44,60,8,124,33,81,18
2,2,73,52,81,56,117,97
122,69,63,44,137,131,46,14
28,27,15,13,139,24,121,60
100,12,97,70,27,48,123,3
29,28,75,23,117,47,39,11
107,67,136,88,66,60,86,68
67,10,55,39,100,121,21,82
62,39,117,68,85,96,11,11
127,32,63,44,66,53,135,112
56,18,129,87,139,64,67,43
61,10,88,63,53,1,28,23
87,51,112,81,46,9,107,77
115,72,83,60,21,82,10,114
44,40,111,72,18,16,66,8
62,39,117,68,119,15,141,108
25,24,85,62,9,27,42,119
142,81,51,20,24,29,112,4
51,44,133,53,22,6,123,3
123,72,20,18,63,27,11,131
46,11,77,55,89,134,43,34
108,68,46,65,37,4,125,96
24,23,65,46,112,125,130,39
91,33,40,24,119,42,2,36
98,65,72,22,63,29,91,27
50,43,44,33,7,2,121,131
24,23,126,22,26,124,124,61
117,33,94,67,26,124,89,49
30,29,125,61,66,60,62,39
128,36,139,86,136,110,93,72
113,23,103,74,5,4,92,71
46,11,6,5,4,3,18,16
54,46,110,79,5,4,34,27
85,60,29,15,77,82,50,23
48,40,101,41,120,36,51,39
74,55,94,67,42,40,1,1
31,30,75,23,23,28,21,82
41,37,138,77,94,26,124,104
107,67,103,74,19,56,136,1
124,18,17,15,3,2,57,47
47,41,22,20,108,45,102,42
8,8,18,16,136,18,23,79
124,18,84,61,124,33,104,129
24,23,119,78,104,98,80,132
78,38,79,57,34,84,11,11
96,12,118,41,29,32,74,47
56,18,4,4,33,47,40,97
11,11,65,46,62,100,18,16
45,41,61,42,13,49,83,33
46,11,71,51,27,128,16,12
60,41,104,75,137,51,14,107
128,36,32,26,57,129,54,44
40,36,80,58,16,15,4,87
6,6,48,35,80,14,120,98
50,43,16,14,22,109,100,129
32,31,14,4,9,45,75,19
47,41,6,5,7,2,5,5
140,67,102,73,68,62,136,111
124,18,84,61,50,51,38,65
39,35,128,85,25,14,72,122
40,36,34,28,38,95,134,24
8,8,95,68,88,108,3,3
130,33,108,71,83,79,98,44
5,5,69,1,105,117,108,100
63,33,26,9,76,130,65,25
110,69,18,16,80,83,39,92
129,65,29,15,48,137,45,49
135,12,31,25,12,58,2,111
86,61,1,1,57,31,55,114
135,12,18,16,38,36,69,9
72,54,80,58,99,34,115,12
134,77,111,80,64,58,120,133
120,48,85,62,9,27,126,25
131,76,123,18,80,117,62,39
41,37,99,16,130,68,67,113
72,54,92,38,11,95,9,123
114,71,76,54,111,96,129,40
4,4,15,13,110,51,65,25
63,33,6,5,127,91,61,28
79,56,40,24,119,84,22,63
104,25,60,8,99,94,124,104
98,65,60,8,128,60,130,39
96,12,56,57,85,119,40,108
59,30,104,75,32,1,15,132
77,17,112,81,137,4,31,15
22,21,114,29,127,51,101,80
109,32,122,84,84,31,65,49
49,42,37,30,104,124,53,115
90,44,113,57,124,33,141,108
79,56,72,22,52,94,74,47
54,46,124,65,11,95,28,23
135,12,73,52,13,11,53,115
39,35,71,51,34,84,141,108
24,23,81,59,40,31,128,79
120,48,65,46,87,17,19,41
81,58,30,24,127,128,10,10
7,7,135,29,45,138,97,77
109,32,113,57,108,107,3,116
121,30,118,41,118,7,50,38
61,10,95,68,18,130,27,22
73,20,66,47,12,128,108,79
78,38,141,89,94,39,31,15
