2,1,2,2,1,3,2,26,26,59,51,1,4,2,48,1,1,3,32,63,17,3,8,17,46,56,4,15,20,2,2,1,25,4,6,7,54,43,3,3,5,6,2,2,5,3,2,31,2,4,5,61,66,51,3,4,4,1,38,53
3,8,10,5,4,3,38,63,55,19,17,4,4,4,1,1,2,5,38,60,6,4,25,37,15,37,3,5,5,1,2,4,20,1,5,6,59,63,2,4,4,62,53,46,1,1,1,1,3,4,2,62,61,31,4,4,3,35,61,50
1,23,12,3,3,5,41,49,15,49,30,5,4,2,48,2,2,2,42,34,16,3,22,33,65,13,3,5,5,6,2,1,34,3,3,41,60,36,5,2,3,35,36,37,6,2,5,24,5,2,2,31,67,52,1,3,1,21,62,64
3,2,3,6,4,4,20,64,56,36,9,2,2,4,25,1,2,5,38,57,48,4,22,32,25,25,4,17,46,1,4,1,48,1,10,13,38,7,2,1,1,13,17,30,5,4,3,24,4,4,1,46,68,34,4,3,4,11,12,12
2,24,27,1,2,5,32,46,42,27,52,3,3,3,49,2,1,4,46,64,53,3,24,5,5,5,4,5,20,2,4,2,27,2,21,40,41,7,6,4,4,63,63,39,1,1,4,6,5,1,1,7,69,6,3,4,1,59,63,65
2,2,6,5,1,5,26,37,53,29,53,3,2,4,50,5,1,3,8,28,24,3,1,24,49,45,1,11,13,3,2,2,49,4,4,45,18,14,3,2,3,55,34,32,2,2,1,43,4,2,2,60,4,4,3,1,2,60,64,65
4,23,22,4,2,4,32,22,57,60,18,6,1,4,37,4,2,3,29,65,9,3,16,24,9,19,1,7,7,1,2,4,50,4,12,44,61,31,4,1,4,64,15,48,3,1,4,37,5,2,5,63,57,44,4,3,4,11,14,66
4,24,39,5,1,3,62,65,55,30,7,4,3,3,45,5,4,1,34,66,54,1,15,20,63,11,4,1,4,1,4,4,31,1,11,46,62,64,5,2,1,65,64,15,1,1,3,29,4,3,1,64,48,40,4,4,4,61,65,67
4,9,17,5,2,2,63,25,31,61,54,1,3,3,13,2,2,3,47,51,42,1,8,40,66,57,4,6,34,4,2,1,6,2,5,47,2,31,1,1,2,66,55,49,2,4,5,33,3,1,3,65,70,15,5,1,1,62,66,14
1,3,40,5,2,3,12,2,51,53,55,6,1,5,51,6,1,5,6,59,50,1,18,41,67,58,4,16,47,4,3,5,51,4,20,48,63,23,1,4,4,18,9,54,3,1,2,26,4,4,3,59,67,52,5,4,1,63,67,3
4,21,41,4,2,1,64,66,18,62,12,6,1,2,9,3,1,4,24,67,28,1,19,25,65,13,2,25,48,2,4,1,9,4,3,4,40,8,1,1,1,67,65,30,4,4,1,14,3,2,5,24,71,53,5,1,3,17,54,68
3,9,12,4,4,1,65,62,58,63,56,6,3,3,11,1,3,4,6,8,8,3,15,42,68,10,2,8,12,6,1,1,22,1,15,15,64,65,1,3,4,22,66,53,1,3,5,3,3,3,4,5,18,16,5,2,3,64,68,22
2,22,42,4,4,3,66,24,23,49,30,5,4,4,52,1,3,1,21,68,47,3,14,14,2,2,4,23,14,4,1,1,4,3,3,41,65,66,4,4,2,68,67,36,2,3,2,49,3,4,3,66,70,15,5,1,4,65,8,9
2,8,43,2,3,1,17,67,59,64,34,4,4,5,5,3,4,4,18,69,55,2,25,27,69,22,3,25,11,3,2,5,37,2,21,40,65,50,1,1,1,69,68,17,6,2,5,28,3,4,2,67,31,27,2,2,2,55,60,51
4,3,15,2,4,4,67,3,3,65,57,1,4,2,48,6,1,3,25,70,46,1,6,6,64,55,4,3,48,1,2,1,5,4,8,9,40,36,3,3,2,70,69,55,1,2,5,50,2,2,3,44,67,52,5,2,1,63,69,6
2,25,44,5,2,4,61,68,60,66,16,6,4,1,32,3,1,2,45,9,5,3,4,43,65,18,3,25,11,6,1,2,30,4,9,10,66,56,6,1,1,71,63,56,4,1,3,40,3,4,2,67,31,27,6,4,5,33,70,50
2,8,43,2,3,4,64,69,61,36,9,3,4,2,41,4,3,2,19,71,56,1,16,22,70,59,3,24,49,3,1,5,17,4,12,44,62,67,2,2,2,62,25,57,2,2,1,43,2,4,3,68,47,39,4,3,5,66,5,69
3,10,45,3,2,1,68,70,62,67,58,4,1,4,53,6,2,4,48,72,57,1,19,13,71,52,2,25,48,6,4,2,52,3,18,33,40,67,4,2,4,72,13,58,2,1,1,51,3,3,1,69,72,54,6,3,2,67,71,69
3,6,34,3,1,3,32,71,63,68,16,5,3,3,17,1,3,4,6,49,40,4,14,12,72,60,2,21,32,1,1,3,6,4,3,41,17,68,5,2,4,21,70,59,4,1,5,5,1,4,1,70,62,33,4,2,1,7,63,70
3,1,23,6,2,3,69,18,64,44,59,5,3,4,7,5,3,4,49,57,48,2,20,44,73,61,1,16,21,1,3,4,53,1,13,49,19,69,3,1,4,58,49,10,3,4,4,48,1,3,2,71,21,18,4,2,5,68,46,45
1,21,24,2,4,3,70,8,8,24,38,1,2,1,54,6,2,5,50,50,41,3,16,24,49,45,3,15,20,3,1,2,41,4,24,43,20,51,4,2,2,38,35,41,2,2,2,2,6,3,2,19,53,15,3,3,4,68,72,71
3,9,12,2,1,5,28,37,53,69,33,4,3,5,55,6,3,2,5,73,10,4,6,6,49,8,1,14,50,1,1,2,5,4,23,32,56,66,1,3,5,52,71,60,3,2,1,27,4,1,2,23,25,22,5,1,4,55,73,72
4,16,46,3,1,2,3,20,20,45,41,1,1,2,24,4,2,3,29,14,13,2,23,39,74,60,1,16,21,2,1,4,54,1,10,13,67,23,5,1,4,41,72,53,4,3,1,52,5,2,4,48,48,40,6,4,4,2,8,73
3,5,7,2,2,4,15,72,11,17,4,4,2,1,35,5,1,3,32,74,30,4,8,7,75,54,2,23,51,1,4,1,48,2,21,40,22,70,5,1,4,53,65,52,5,1,4,8,1,2,1,71,54,33,2,1,3,51,66,74
4,8,27,4,2,5,66,44,40,70,60,3,4,5,12,2,2,4,37,75,58,4,8,7,42,1,2,9,52,5,3,4,44,3,5,47,65,27,2,4,2,28,13,58,5,4,1,53,1,3,5,53,73,30,4,1,3,69,29,75
2,5,18,6,3,5,71,73,65,14,6,3,1,3,43,4,1,5,28,65,9,4,22,32,76,10,1,17,23,1,4,5,17,4,4,5,68,71,6,1,4,73,73,61,4,2,2,5,3,1,4,5,61,31,1,1,1,70,74,76
1,18,28,1,2,3,72,55,66,56,49,4,4,5,5,4,2,4,51,68,47,1,22,22,41,62,2,5,48,2,2,5,55,1,2,21,46,41,3,2,3,38,14,62,6,2,5,28,4,4,4,16,74,16,4,1,3,11,59,63
2,4,16,1,4,4,28,74,15,45,41,6,2,1,56,2,2,4,37,75,58,4,13,13,77,63,3,8,8,3,3,5,56,3,24,50,69,26,1,4,2,74,2,2,1,3,2,12,6,4,4,17,24,21,3,3,2,17,75,77
3,2,3,3,1,2,5,75,48,31,27,6,2,3,21,4,4,3,13,76,47,1,12,45,78,64,1,25,6,6,3,1,43,4,9,10,70,53,2,1,2,62,41,4,3,3,2,28,3,2,1,18,75,40,2,2,4,52,34,11
4,24,39,4,1,1,36,54,67,71,61,3,2,1,57,5,4,1,34,77,3,2,1,11,79,64,2,14,53,5,1,4,57,2,14,14,18,72,1,4,4,75,12,63,6,4,4,54,6,1,5,35,76,12,6,2,1,71,76,23
