37,32,2,3,2,8,2,2,3,9,2,2,1,5
18,9,3,1,4,33,3,1,1,27,2,3,2,3
2,14,4,1,2,28,3,4,3,10,3,3,1,36
20,33,4,4,4,10,1,2,2,11,4,1,1,12
31,25,4,1,2,28,4,4,3,26,3,3,2,3
38,26,2,4,3,1,2,1,2,28,1,4,1,37
17,8,2,2,1,18,2,3,3,29,1,3,4,25
39,27,1,2,2,5,1,1,2,10,4,3,1,38
11,34,2,4,1,34,2,4,4,24,3,3,3,31
40,3,1,3,2,6,3,3,3,28,1,2,4,39
27,10,1,2,3,8,2,2,3,30,4,2,1,40
41,12,3,3,1,35,3,1,4,8,3,4,1,26
8,3,3,2,4,27,1,3,3,25,2,1,1,41
42,29,1,4,3,7,2,1,3,3,1,3,4,42
43,15,3,3,3,34,1,3,1,20,3,3,2,4
4,9,1,1,4,31,2,1,3,3,2,2,2,16
44,9,4,2,1,7,4,4,1,31,1,4,4,43
45,10,1,2,2,5,1,3,4,24,1,3,2,42
41,35,3,3,4,5,1,1,2,25,1,3,3,29
25,26,1,3,4,26,3,4,4,12,2,3,4,9
46,29,4,3,3,4,3,1,3,15,2,3,4,27
22,11,2,4,3,30,3,3,1,20,2,4,4,11
47,3,2,1,1,6,1,4,1,32,3,4,1,15
20,8,4,4,3,18,2,4,3,24,3,3,1,10
48,24,1,4,3,36,2,2,2,12,1,3,4,44
4,9,4,4,4,10,3,3,4,33,4,1,3,45
49,28,1,3,3,37,3,3,3,13,4,1,2,15
43,14,2,3,1,5,1,3,4,24,2,2,4,46
18,36,2,2,3,1,2,1,1,10,3,4,1,3
4,9,3,1,2,14,2,4,2,1,2,4,4,32
1,1,2,2,1,38,2,2,2,12,1,1,3,9
7,19,4,1,4,11,2,4,3,18,4,3,4,47
11,9,3,4,2,39,1,3,2,23,3,2,1,39
50,7,1,2,3,40,1,2,4,17,2,4,3,48
51,37,4,4,3,41,2,2,2,23,1,1,1,48
52,38,3,2,3,28,4,4,2,34,4,4,3,13
53,1,3,1,2,14,2,2,4,28,1,1,4,15
16,13,4,3,3,4,3,3,1,7,2,4,4,14
3,39,3,1,1,39,4,2,2,26,2,4,4,3
35,9,1,2,4,42,4,4,4,4,1,1,3,14
14,10,1,2,1,32,2,4,2,18,4,2,2,33
54,30,4,3,3,4,3,1,3,14,4,4,3,19
11,9,3,2,4,18,4,4,1,24,2,4,1,21
55,10,3,4,3,43,2,4,2,13,3,2,4,24
22,40,4,3,1,44,1,3,2,1,4,3,1,49
6,38,2,1,2,31,3,1,2,8,3,2,4,3
56,41,3,3,2,24,1,4,2,33,3,3,4,19
42,14,1,2,2,5,4,2,1,4,1,2,2,11
40,3,3,4,1,21,1,4,2,24,4,4,4,15
57,1,4,4,1,42,4,2,2,29,1,4,1,50
44,42,2,4,4,37,1,2,2,19,1,1,3,51
45,19,3,2,4,18,4,2,2,35,1,1,1,48
58,43,4,3,4,45,3,3,3,10,2,1,2,2
2,11,2,1,3,27,1,3,2,2,2,3,4,31
2,13,3,4,3,29,4,1,4,20,2,1,1,17
59,14,4,2,2,24,3,4,4,23,4,3,3,15
13,44,3,1,4,42,1,4,4,4,4,4,4,49
29,23,1,1,1,12,3,3,3,7,4,1,4,21
59,14,1,3,3,37,3,4,4,26,4,3,4,42
14,10,4,2,1,14,3,1,1,31,3,2,2,40
19,16,2,2,1,38,4,3,3,32,2,3,4,9
15,44,4,3,4,33,2,4,3,25,3,4,2,5
22,41,2,3,1,20,2,4,2,35,4,2,4,28
50,7,2,2,3,18,4,3,4,22,4,1,4,15
17,6,2,1,3,27,4,3,4,8,3,1,1,14
5,45,1,3,2,6,3,1,2,4,3,3,2,31
43,14,2,4,2,46,4,4,1,31,4,4,1,45
19,16,2,2,2,47,2,2,1,36,1,4,1,36
60,46,2,2,3,18,3,4,4,24,2,1,3,22
3,39,2,4,3,30,4,1,4,21,4,3,1,8
61,3,3,2,1,21,4,4,3,26,1,2,2,15
62,24,2,2,3,18,3,1,3,1,3,2,2,1
63,24,1,1,3,15,3,1,4,35,1,2,4,15
56,5,4,3,2,11,3,4,3,25,1,3,4,48
29,18,4,4,3,18,3,1,4,10,3,4,3,41
64,44,2,3,4,48,2,3,3,2,1,4,2,17
15,14,3,1,1,15,4,2,4,35,4,1,2,26
65,7,3,1,2,49,3,3,2,31,1,1,3,52
4,39,2,3,3,8,1,1,2,37,1,3,3,33
12,30,3,3,3,34,3,4,3,24,3,1,1,21
16,12,1,1,3,15,2,3,3,32,3,2,3,7
66,46,3,4,4,18,4,3,4,15,4,4,3,17
67,34,3,2,1,21,3,1,4,10,1,2,2,36
39,41,3,2,1,21,4,3,1,7,4,3,3,16
44,8,3,4,3,33,2,3,1,33,2,3,2,31
57,14,2,2,1,38,4,4,3,12,3,3,4,19
19,23,4,1,4,45,3,2,4,7,2,1,2,12
68,35,2,2,2,47,3,4,4,24,3,1,2,42
61,47,1,1,4,47,3,2,4,30,4,3,1,44
50,24,2,4,2,29,1,4,3,5,4,4,2,16
57,9,4,4,1,4,1,2,4,35,2,1,2,10
17,48,4,2,1,21,1,4,2,4,4,1,2,15
54,27,4,3,4,8,2,2,4,32,4,1,1,6
53,5,3,3,1,35,2,1,2,21,2,4,4,11
40,3,3,2,1,21,3,4,1,24,3,4,2,50
63,11,1,2,2,29,2,2,2,23,2,2,3,44
69,49,1,4,1,35,4,2,1,4,2,4,3,31
33,5,3,4,3,50,4,3,1,28,4,3,3,24
23,41,1,3,2,6,4,4,2,7,3,3,1,30
54,18,3,2,3,4,4,3,2,29,4,1,3,53
68,31,1,1,4,31,1,1,1,35,3,2,4,54
42,6,4,3,3,4,4,3,4,22,3,1,1,33
58,43,2,4,2,51,1,3,4,32,1,1,4,12
70,33,3,1,3,33,2,2,2,24,2,4,2,27
49,28,1,3,1,10,1,4,2,16,2,2,2,16
8,7,3,3,2,24,4,1,2,11,2,2,2,16
28,44,3,4,3,33,3,2,1,3,2,1,3,31
6,5,2,3,4,12,3,4,4,27,4,2,1,7
35,48,4,4,3,5,1,4,3,14,2,1,1,49
55,44,3,1,1,39,2,3,1,12,4,3,4,9
42,29,3,2,1,17,1,3,4,6,2,4,2,27
71,40,2,1,2,30,2,2,1,3,1,4,3,55
37,29,3,4,3,35,1,2,3,5,4,2,1,55
72,38,3,3,1,35,3,3,3,13,4,3,4,2
34,29,3,4,1,2,1,3,3,33,3,4,2,52
63,25,4,2,1,7,3,1,4,22,1,2,1,7
73,10,3,1,2,7,1,3,2,2,3,2,2,2
31,15,1,3,4,26,3,3,3,11,4,4,3,13
57,14,4,2,3,24,3,4,3,1,2,4,1,56
18,13,2,4,4,37,2,3,1,6,4,4,1,57
41,50,1,4,3,52,1,4,4,32,3,1,1,43
42,29,1,3,4,26,2,3,4,24,4,3,1,26
20,8,1,3,3,37,3,2,2,37,1,1,2,29
63,8,3,1,2,14,4,1,2,7,4,2,4,29
57,14,3,3,4,41,3,3,4,18,4,4,2,51
55,26,4,1,4,11,2,3,4,2,3,3,2,29
54,15,1,4,1,35,1,3,1,2,2,3,2,58
74,51,2,4,1,51,3,1,3,29,3,1,1,27
43,19,3,4,2,53,2,2,1,15,2,4,3,36
16,34,4,1,1,19,1,4,2,8,4,3,3,24
8,10,1,2,2,5,4,1,2,7,3,3,1,29
36,31,2,2,1,54,1,2,1,3,1,1,1,48
10,3,4,4,4,10,3,2,4,38,2,1,4,56
61,34,4,3,4,33,1,2,2,3,3,4,3,43
20,8,3,4,3,33,3,2,1,38,2,3,3,24
32,7,3,3,3,54,2,4,4,16,3,4,2,34
70,45,3,2,3,28,3,2,3,7,1,3,2,54
41,14,4,1,4,11,4,3,4,22,2,1,2,37
44,51,1,3,1,27,3,2,4,17,1,4,1,23
11,18,1,1,4,55,1,2,3,17,3,1,1,20
65,7,2,1,2,31,3,2,2,15,2,3,2,14
20,5,4,2,1,7,1,4,3,10,2,4,3,31
41,35,3,3,4,46,1,4,4,7,1,4,2,34
13,28,2,3,4,12,4,1,4,17,3,4,1,10
17,15,1,3,1,27,1,4,4,4,4,1,1,9
32,25,3,3,2,24,1,2,2,27,4,4,1,28
36,31,3,2,3,53,1,4,3,1,4,2,1,59
14,21,3,4,4,18,3,4,2,34,1,2,1,48
32,25,4,4,4,10,1,4,4,24,3,1,4,50
48,37,2,2,4,8,1,2,4,1,4,2,3,58
53,25,4,2,1,7,1,2,2,35,4,1,1,8
42,29,4,3,4,33,1,4,2,14,3,1,1,21
13,27,3,1,4,16,2,3,4,5,2,2,1,60
4,30,1,2,4,42,2,4,1,32,2,3,2,45
52,45,2,2,2,47,4,1,3,15,3,3,4,55
68,35,1,1,4,31,3,3,4,17,3,3,2,32
10,46,3,1,2,45,1,1,3,9,1,3,1,3
26,20,2,1,4,35,2,4,3,32,4,3,1,31
73,16,2,1,1,48,2,2,2,32,4,4,1,18
41,35,2,4,2,46,1,1,3,25,3,4,3,18
67,47,1,1,4,31,4,4,4,34,4,2,2,37
50,35,1,2,2,5,3,1,3,4,2,2,3,15
24,12,3,4,3,1,1,2,1,2,2,3,1,31
16,13,2,2,2,47,4,2,4,4,2,3,1,49
39,34,3,1,1,51,4,2,1,35,3,2,2,26
75,2,2,3,2,8,2,4,2,23,2,3,2,31
24,43,1,3,1,27,1,1,1,26,1,3,4,46
54,15,2,1,2,31,2,3,2,24,4,3,3,15
46,30,2,1,3,12,2,2,1,17,4,3,1,9
30,25,2,1,2,9,4,3,1,24,3,4,2,32
7,19,3,1,1,36,2,4,4,38,1,1,2,18
73,16,1,2,1,32,1,3,2,2,2,2,4,50
6,25,2,2,4,17,2,4,1,36,3,3,2,30
67,47,2,1,4,56,3,1,3,11,1,2,3,3
31,35,4,2,4,28,3,1,2,17,1,3,3,29
33,45,4,3,2,11,1,1,3,2,1,4,4,10
34,29,1,3,2,6,3,3,1,20,3,3,2,4
5,16,1,2,2,32,2,4,4,32,3,4,1,48
11,23,4,3,4,32,3,1,2,9,3,2,3,40
25,34,2,3,1,25,2,4,4,24,1,2,4,15
28,24,2,1,2,57,2,1,1,2,1,3,4,61
63,8,2,1,1,48,3,2,1,30,3,4,1,22
11,50,2,3,2,8,1,3,3,2,2,1,4,55
17,24,1,4,3,36,2,2,3,23,1,2,4,60
6,50,3,2,1,9,4,3,3,10,3,1,1,8
74,14,3,4,2,6,3,1,2,25,2,1,3,12
46,46,3,1,4,54,4,2,3,24,4,4,4,13
76,12,1,4,4,32,3,2,2,14,4,2,3,35
50,7,2,2,2,47,3,2,3,7,4,4,2,51
42,24,1,1,1,36,2,4,4,4,3,3,4,49
56,15,4,2,3,58,3,1,3,20,3,4,1,10
68,14,3,2,1,22,2,2,1,36,1,4,4,37
75,38,1,4,3,1,4,2,2,14,4,4,3,58
70,50,3,2,4,18,1,4,2,1,1,1,4,52
33,5,2,2,1,50,4,1,4,6,3,4,1,26
42,36,3,3,2,58,1,2,2,26,2,4,4,16
16,15,3,3,2,24,2,3,3,24,4,3,2,17
44,39,2,4,3,30,4,4,3,25,1,3,4,42
7,19,1,2,2,5,2,1,4,32,3,4,3,50
14,3,1,4,3,36,3,3,2,29,3,3,1,43
10,6,3,2,1,59,1,4,2,33,1,4,3,40
53,17,1,1,4,54,4,4,3,10,3,1,2,35
36,31,3,4,4,18,1,2,4,10,4,4,4,36
77,26,2,4,1,34,4,3,3,31,1,1,1,48
20,8,2,3,3,8,3,2,2,16,2,4,2,11
3,32,2,3,2,31,1,2,1,24,4,1,2,45
48,25,3,1,2,14,2,2,2,24,1,4,1,36
1,21,3,2,3,43,2,4,1,37,1,3,3,29
59,25,4,4,3,18,1,1,3,4,2,1,2,1
59,8,1,2,1,42,3,4,1,5,1,2,4,54
71,2,3,1,1,39,4,3,3,13,1,1,4,25
73,16,4,2,1,7,2,3,2,29,3,4,1,62
27,1,2,2,3,18,1,3,4,5,1,2,2,36
40,3,1,3,4,26,2,2,2,16,2,4,2,52
13,27,1,4,4,8,3,2,1,32,2,4,3,63
13,27,3,2,1,52,3,1,1,38,2,3,4,3
13,27,2,2,4,17,4,4,1,13,2,2,2,29
71,50,3,1,3,33,4,3,3,19,4,4,2,19
10,46,1,2,2,60,1,4,1,2,1,3,3,16
33,44,1,3,3,57,1,4,4,31,3,1,1,26
23,41,2,2,1,13,3,3,1,20,2,3,3,58
27,20,4,4,3,18,4,1,3,15,4,3,4,2
44,42,1,4,2,33,1,3,2,9,1,4,1,36
43,14,2,1,1,1,2,2,3,34,2,1,1,46
7,19,4,2,3,24,3,1,4,30,3,2,2,49
55,12,2,4,1,34,2,3,1,2,3,1,1,20
20,8,1,2,3,40,2,1,2,10,4,3,4,46
31,39,1,1,2,14,1,2,1,13,2,1,4,16
74,51,2,1,4,49,4,2,1,21,3,2,2,25
56,36,2,2,3,10,1,1,3,25,2,2,2,48
9,25,4,1,3,59,4,1,2,21,1,3,1,40
74,9,4,1,1,16,2,1,3,19,2,4,4,49
76,12,4,1,4,38,4,1,1,15,3,2,2,13
58,49,4,4,1,42,2,4,1,24,3,3,2,33
55,15,1,4,2,12,1,3,3,9,1,3,2,51
64,44,1,1,1,15,1,2,3,30,2,3,2,58
40,3,2,4,1,34,2,4,3,18,2,3,3,24
17,15,2,2,4,55,4,2,4,35,2,1,4,43
67,47,2,3,2,8,3,3,4,38,2,2,4,27
24,18,4,3,4,33,1,3,4,20,1,1,2,26
35,6,4,3,1,30,2,4,4,26,1,2,2,27
67,42,1,4,3,36,2,3,2,19,2,3,3,64
15,18,1,4,1,35,3,3,4,22,3,2,2,43
60,33,3,4,4,18,1,2,1,27,2,4,1,21
11,9,1,1,3,32,2,3,2,20,2,2,3,51
21,50,1,2,2,5,3,3,2,12,3,1,2,42
18,4,2,4,1,47,4,4,1,5,3,4,4,29
31,14,4,4,2,60,3,2,2,37,3,1,3,39
38,51,1,1,3,45,1,3,3,2,2,1,4,46
61,13,2,3,1,60,3,4,2,25,1,3,3,50
66,46,1,2,1,32,2,3,2,22,2,2,3,2
51,17,2,3,1,20,1,2,4,23,1,2,1,7
23,17,4,3,3,19,4,4,2,26,1,3,4,20
75,22,3,4,1,21,3,2,1,3,1,1,1,5
2,7,1,1,1,12,3,1,4,3,1,3,1,34
18,2,1,2,1,32,2,1,1,2,3,1,4,56
20,8,2,1,3,27,3,3,4,29,1,4,3,48
56,34,4,3,3,4,3,2,2,16,3,3,4,1
74,30,2,4,3,34,3,2,2,35,1,2,1,40
9,7,4,4,2,18,1,2,3,8,2,1,2,64
68,26,2,2,1,38,2,3,1,7,2,3,1,17
65,7,3,3,2,22,1,4,1,12,2,2,3,55
13,27,3,1,2,50,2,2,3,17,2,3,4,20
59,42,2,4,1,34,4,1,2,20,4,1,3,6
62,25,3,2,1,27,2,1,4,2,3,3,2,4
43,33,1,1,2,14,2,2,2,23,2,2,1,64
11,17,3,4,1,36,4,1,4,1,2,1,1,54
51,34,2,1,1,36,1,4,2,33,3,3,2,60
72,22,3,3,3,22,3,2,4,7,1,2,3,15
53,1,1,1,3,25,1,2,2,9,4,3,4,18
55,40,3,1,2,43,1,1,1,1,2,3,1,62
41,35,3,3,4,5,4,3,3,28,4,3,3,15
74,51,3,1,4,42,4,3,4,35,1,3,1,34
34,41,2,4,2,31,3,3,1,20,4,4,1,45
55,15,1,3,2,1,4,2,4,4,3,1,3,61
55,10,3,2,3,61,2,1,1,10,1,4,1,36
70,45,3,4,3,33,1,4,1,32,1,3,3,21
40,3,1,3,1,27,2,1,3,3,4,1,1,46
31,15,2,2,4,17,2,2,1,36,1,1,2,19
49,22,1,2,4,42,1,4,4,29,4,1,1,21
77,33,1,1,3,11,3,3,3,13,4,3,3,42
36,31,2,3,2,17,3,1,3,14,4,4,4,25
64,47,3,1,2,14,3,3,4,7,4,3,4,2
50,7,3,3,1,52,4,2,3,35,3,3,3,18
69,8,3,3,3,34,1,1,3,2,1,1,2,19
6,5,2,1,4,35,4,4,3,31,2,1,1,43
48,19,1,3,3,30,4,2,1,15,3,3,1,30
34,34,2,1,2,31,1,4,2,6,1,3,4,42
3,39,2,2,4,11,3,4,3,25,4,1,1,32
53,1,2,2,2,59,1,2,1,2,1,4,1,36
28,9,3,1,1,39,2,4,4,5,2,1,4,11
54,27,4,2,4,28,4,2,4,6,3,4,1,12
56,36,4,2,2,50,1,4,2,1,3,4,1,2
52,45,1,1,3,15,4,3,4,7,4,1,3,17
18,2,4,1,4,11,1,4,1,1,2,1,1,51
52,45,4,4,1,42,1,2,1,25,1,2,4,61
67,47,3,2,1,20,1,2,2,10,1,4,2,6
74,51,2,2,3,3,2,1,3,3,1,3,3,64
73,16,4,3,1,30,3,1,2,9,4,2,2,29
12,10,3,3,1,58,4,4,1,34,4,2,3,35
74,51,3,4,1,21,4,3,3,2,1,2,4,29
26,31,2,1,1,53,4,4,3,26,3,1,3,8
39,41,2,3,1,31,3,2,4,15,1,3,2,13
34,29,1,4,3,31,3,4,1,3,2,2,1,24
26,40,1,3,2,6,1,1,3,27,1,2,4,37
16,13,4,4,1,24,3,1,3,13,4,1,4,15
19,51,1,3,1,27,4,1,4,3,1,1,2,5
7,19,4,4,1,30,2,2,3,36,2,4,4,21
41,9,4,3,3,4,1,3,1,2,1,3,2,56
67,47,3,3,3,34,2,2,1,36,1,3,2,58
22,19,2,4,4,37,4,4,4,11,4,3,2,25
9,37,4,3,2,11,3,4,1,5,1,2,2,22
67,47,3,1,4,42,2,4,3,18,4,2,1,31
39,14,1,3,3,37,2,4,3,12,3,2,1,17
32,25,4,2,3,24,1,2,3,33,2,1,2,32
31,15,3,4,4,58,2,4,4,36,3,4,2,12
6,5,1,4,1,35,4,4,1,36,1,4,4,57
24,45,2,3,4,12,4,4,4,24,4,1,4,55
62,24,2,4,4,7,1,2,1,30,2,4,1,21
34,49,2,3,4,12,2,3,2,3,4,1,2,35
32,14,3,1,1,39,4,2,4,35,1,1,4,43
29,30,1,2,3,40,3,2,1,1,2,2,4,50
64,2,1,3,1,60,1,3,3,29,3,1,1,58
2,11,2,2,2,47,1,1,3,5,1,2,2,36
37,32,1,3,4,26,2,3,1,19,2,1,3,40
32,49,1,1,1,12,4,1,4,16,3,1,1,20
40,26,4,1,2,13,2,3,2,19,1,1,2,19
45,10,4,1,1,52,3,4,1,5,2,3,3,21
42,29,2,4,3,30,4,3,4,37,2,1,3,52
52,23,3,4,3,33,4,3,2,29,2,1,1,57
30,8,2,4,3,30,1,2,3,4,2,1,3,38
26,13,4,1,2,41,3,1,1,5,2,1,3,12
46,15,2,4,4,37,2,4,1,20,2,3,3,24
44,42,2,2,3,29,4,4,2,34,4,1,1,50
35,48,1,4,4,38,4,2,3,17,2,4,4,13
50,21,3,1,3,62,2,2,1,36,2,2,2,16
11,4,3,3,4,59,1,3,3,34,3,4,1,24
63,7,4,3,2,11,4,3,4,24,2,4,3,2
4,27,4,2,1,7,4,2,1,5,1,1,2,21
53,11,1,4,2,12,4,3,3,1,4,1,2,34
1,1,4,1,2,12,3,1,4,14,2,2,3,35
27,1,4,2,2,9,3,1,4,14,3,2,2,60
69,49,1,4,3,36,2,3,2,13,4,2,3,62
67,13,1,2,2,5,3,2,2,29,1,3,3,29
4,9,1,4,2,12,3,3,2,25,1,2,2,18
71,5,1,4,1,35,3,3,1,13,1,1,2,60
27,1,3,4,1,21,4,4,1,7,1,3,2,9
29,23,1,4,3,36,1,4,2,10,1,3,3,56
59,44,4,1,1,16,3,3,4,22,3,4,1,10
67,7,1,2,3,35,1,2,4,10,1,2,3,53
38,21,2,3,1,20,2,3,2,22,1,1,4,25
78,40,2,4,3,30,3,4,3,12,1,1,1,25
20,8,1,2,2,5,1,4,2,1,1,2,3,16
24,18,2,3,2,28,3,3,1,19,1,2,3,64
63,27,2,3,1,38,4,2,1,4,4,1,2,36
30,25,2,4,1,11,1,1,4,35,4,3,2,31
46,30,2,3,2,8,2,2,3,25,4,3,3,24
2,21,2,1,2,31,2,3,3,18,1,3,4,25
62,24,1,1,4,31,1,3,2,1,1,1,3,1
40,3,3,3,1,35,3,1,1,4,3,1,4,38
22,40,2,2,2,47,2,3,2,2,3,3,2,15
36,43,4,2,4,28,2,3,2,26,3,4,3,44
50,25,1,4,3,36,1,1,2,25,1,3,4,42
35,5,2,4,2,46,2,2,2,23,4,1,4,15
57,44,1,3,4,29,3,3,1,19,2,2,4,5
2,11,1,2,3,40,3,4,1,5,3,4,2,55
10,1,2,4,4,37,2,2,3,36,4,3,4,9
28,40,1,3,1,9,1,4,4,14,4,3,4,43
59,14,2,4,4,57,2,1,2,24,2,3,2,31
26,20,2,3,3,36,2,2,3,18,2,2,2,9
31,15,1,4,1,35,3,3,2,6,1,1,2,19
51,34,2,1,1,29,1,2,4,8,3,2,3,23
1,7,3,3,3,34,4,3,3,26,4,1,2,48
44,42,2,1,3,27,3,4,2,16,4,4,1,64
45,10,3,1,3,33,3,2,1,7,4,3,4,46
79,23,2,1,2,31,3,3,3,25,1,3,3,29
23,41,3,1,3,33,3,1,2,31,2,1,3,8
77,23,4,1,2,28,4,3,3,6,2,3,2,20
46,30,3,3,3,34,2,2,4,25,4,2,4,36
75,22,2,3,4,30,4,4,1,25,3,2,2,43
59,7,1,4,4,32,1,1,3,25,4,2,2,54
42,40,3,2,2,5,3,4,2,33,3,3,3,9
19,18,2,4,2,46,1,2,2,21,2,3,2,3
26,20,2,4,4,16,4,3,2,29,2,2,1,5
27,9,4,4,4,44,3,2,1,14,2,4,2,55
21,50,3,4,4,53,1,1,2,1,3,3,1,49
43,35,4,1,2,13,1,2,2,10,1,3,4,60
10,46,4,2,2,24,1,1,1,1,4,2,2,23
55,34,2,1,1,2,2,1,3,25,3,4,3,28
66,46,1,1,4,31,3,4,1,5,1,3,4,58
24,18,3,3,4,54,1,1,4,21,3,1,3,64
76,41,4,4,1,48,1,1,3,25,4,3,3,7
2,10,3,2,2,5,4,2,1,4,1,1,2,19
3,39,2,1,4,19,1,4,4,4,1,3,2,20
20,8,1,4,1,35,1,2,2,10,4,1,2,30
26,18,1,3,3,37,4,4,2,16,1,4,1,17
54,15,1,3,2,13,4,4,4,7,2,1,4,55
37,18,4,4,1,42,1,2,3,17,3,2,2,43
6,37,3,2,3,28,2,3,1,3,2,3,2,47
29,27,4,1,4,36,3,4,1,5,4,4,4,1
13,27,3,2,3,28,4,4,3,34,1,2,3,29
60,4,1,1,2,46,1,3,1,2,3,1,2,53
36,31,2,1,3,53,2,1,1,15,2,3,4,9
47,3,4,3,1,30,2,4,2,16,4,4,1,45
72,35,4,3,4,31,2,1,1,17,3,1,1,20
73,28,4,3,1,30,2,4,1,38,1,1,4,43
74,11,3,4,4,23,2,2,2,14,1,4,2,20
19,16,1,3,3,37,3,1,2,9,1,3,4,42
70,41,4,3,1,30,2,3,1,2,1,2,2,1
68,35,4,3,4,33,2,4,1,20,3,3,2,4
2,13,2,1,1,25,3,1,3,16,4,2,1,21
79,17,2,1,3,27,2,3,1,1,2,3,2,15
8,15,1,2,1,32,2,3,2,16,1,4,3,48
52,12,3,1,4,42,3,3,1,19,4,4,2,51
8,10,4,3,1,60,4,2,2,4,4,2,4,52
67,47,2,4,3,30,1,2,4,30,2,3,4,13
58,18,3,3,1,35,2,2,1,36,2,1,4,55
50,7,4,1,1,10,2,4,4,3,4,1,2,29
48,37,1,1,2,14,4,3,4,22,4,1,2,15
37,32,3,1,4,42,1,2,1,28,2,2,4,21
56,36,3,1,1,39,4,2,2,4,2,3,3,11
14,8,1,2,4,42,4,4,3,18,4,2,2,39
17,15,3,2,3,28,3,3,4,7,4,3,1,19
52,51,2,1,2,31,1,3,2,30,3,1,4,60
68,39,4,2,1,7,3,3,1,5,2,3,2,6
59,29,3,3,1,35,3,1,3,16,4,2,4,58
64,44,2,1,1,48,2,2,1,12,2,2,2,43
57,14,4,4,2,30,1,1,3,11,2,3,1,24
70,14,2,3,4,12,1,1,2,9,1,1,2,24
24,26,4,3,1,30,4,4,4,18,1,3,4,42
63,33,3,1,2,56,2,4,1,10,4,1,3,21
9,42,1,2,2,15,4,4,2,24,4,3,3,54
25,21,2,1,4,7,1,4,2,1,3,3,3,7
48,50,1,4,2,12,4,2,1,27,3,1,1,11
59,1,1,3,3,37,3,2,2,35,3,2,1,39
35,24,1,1,2,14,2,4,1,38,3,4,3,57
48,37,4,4,1,8,3,3,4,38,3,3,2,4
33,5,4,4,4,42,3,2,4,30,4,3,4,2
1,1,1,1,3,63,2,3,1,7,1,2,1,8
74,51,1,1,1,12,1,2,4,30,2,3,2,18
30,14,4,2,2,24,4,4,1,7,2,3,4,52
48,42,2,4,3,34,2,2,3,18,1,2,3,62
70,33,1,3,1,29,1,2,4,10,3,3,2,4
31,15,1,3,1,27,1,3,3,29,3,4,1,11
31,15,4,1,4,48,3,1,3,30,2,3,4,52
79,35,4,1,4,11,3,1,2,2,4,2,3,7
47,5,2,1,4,35,3,3,3,2,2,2,1,5
34,29,3,3,1,41,4,3,1,7,4,1,1,33
47,40,4,3,4,33,1,3,4,33,2,1,2,10
