15,76,102,44,125,121,96,69
114,64,120,8,1,89,78,24
93,67,10,36,15,38,124,75
88,45,110,11,86,47,125,96
16,4,57,33,92,71,126,25
54,55,52,54,113,122,25,14
42,16,125,49,76,85,26,105
16,25,121,26,108,107,52,42
104,63,107,60,107,92,91,14
8,45,73,56,49,45,103,35
109,70,68,26,66,60,25,14
36,27,41,14,90,123,80,65
124,42,73,56,121,4,7,7
97,27,105,55,113,98,127,106
29,25,63,4,126,124,15,14
127,40,104,53,49,21,68,25
114,52,74,57,99,47,128,62
128,47,26,50,126,86,115,12
129,30,95,38,39,37,58,48
129,30,40,8,32,93,106,50
130,65,9,31,88,4,58,48
1,43,31,69,124,27,129,93
131,62,24,19,27,125,47,36
113,12,126,86,127,17,50,38
30,17,87,17,1,47,65,25
18,32,45,40,23,21,47,30
45,64,109,38,29,31,116,69
77,47,52,36,58,56,10,61
117,12,127,81,73,68,14,107
18,63,14,13,65,64,61,28
28,22,87,11,72,67,51,39
39,72,17,11,55,16,125,85
54,3,84,9,128,5,98,44
36,75,67,2,10,81,112,77
97,27,112,38,62,100,126,25
50,46,54,45,17,4,85,100
92,44,61,31,29,32,50,38
37,70,84,9,77,43,99,59
69,29,75,63,26,124,100,16
119,74,74,31,91,105,74,47
37,27,128,60,49,45,76,63
57,42,72,15,129,18,78,24
53,39,96,26,97,17,113,14
95,8,19,5,13,95,83,33
19,14,75,41,68,126,122,102
45,78,23,77,10,81,10,10
31,27,22,21,41,127,26,21
125,17,129,63,56,73,59,68
8,8,10,63,127,128,103,40
1,43,55,51,86,47,85,67
123,46,21,36,16,15,104,29
18,77,69,76,126,124,94,73
78,30,103,4,127,28,126,25
63,12,16,15,130,86,33,97
121,30,39,7,28,27,50,38
104,30,36,10,106,51,50,47
35,28,130,50,73,68,104,29
91,53,23,77,9,45,43,34
59,20,58,19,26,124,126,29
37,28,79,20,110,11,104,19
46,72,34,10,129,34,13,37
106,10,44,39,128,60,82,4
119,64,93,19,87,74,49,4
11,11,18,17,131,46,58,48
97,26,103,28,23,21,59,50
101,31,89,1,33,39,15,14
119,74,41,14,5,92,100,16
76,38,128,60,48,40,97,77
39,62,51,87,25,120,66,35
22,23,75,45,79,77,64,57
132,14,27,11,99,22,40,108
129,45,13,46,112,125,130,39
63,12,61,12,19,47,112,77
35,15,16,15,50,36,47,10
74,12,107,75,25,125,130,109
118,8,47,13,20,18,19,74
123,79,104,46,66,60,49,4
124,16,128,60,5,16,1,77
110,75,14,13,4,3,30,11
3,69,10,23,71,97,30,11
114,34,110,75,102,107,48,36
117,46,1,1,35,56,1,1
30,17,54,50,80,116,23,110
130,63,59,76,8,73,122,57
43,36,62,36,132,87,62,14
56,45,89,64,58,56,126,25
55,16,46,41,100,121,19,41
43,36,17,17,75,67,131,3
70,19,34,61,133,90,103,85
44,66,100,23,113,98,16,12
49,38,99,71,102,4,17,47
65,22,131,59,37,38,47,36
123,79,112,38,31,118,33,73
49,38,15,73,68,11,37,30
58,10,99,12,48,29,35,28
5,74,37,26,127,26,29,111
123,28,53,15,87,120,132,98
48,11,18,17,14,40,43,17
9,13,39,7,4,1,133,89
35,25,45,72,49,45,8,104
42,2,84,9,65,64,134,24
70,18,75,43,6,51,6,6
36,31,35,34,76,129,97,85
46,9,104,53,64,58,99,59
133,30,53,44,117,11,102,95
43,36,113,44,58,56,50,38
4,2,115,71,42,40,80,65
133,60,4,46,79,77,99,59
107,23,74,17,119,15,49,4
119,68,115,47,76,85,135,112
42,2,112,38,76,105,77,76
47,69,37,4,53,68,40,113
97,51,124,63,86,79,28,23
37,28,29,8,94,48,136,70
76,34,107,75,82,88,4,111
123,79,97,22,104,98,23,20
61,32,20,48,134,46,104,29
115,53,62,36,122,15,55,45
134,40,3,39,9,102,4,87
16,4,47,12,77,72,127,106
79,29,95,34,135,22,86,68
19,32,63,35,32,86,20,86
135,71,34,20,113,98,22,4
53,12,132,8,23,109,91,27
61,79,66,28,119,56,97,85
20,39,103,34,119,15,133,114
118,64,129,73,91,104,26,21
24,19,20,56,45,64,66,45
133,60,91,85,128,60,41,9
105,1,75,60,6,44,1,1
21,18,47,4,12,58,91,27
14,10,114,28,92,71,5,5
32,31,2,82,84,31,109,94
1,70,133,50,127,25,48,36
55,21,22,21,58,56,33,26
107,37,115,47,130,130,67,43
102,14,13,25,57,101,35,28
81,9,94,67,38,95,53,115
1,14,75,28,8,123,121,2
63,12,134,61,87,120,72,58
22,55,116,34,34,10,61,28
24,25,77,74,8,91,7,7
104,30,44,39,66,60,68,25
115,53,113,37,117,21,83,33
24,50,125,49,124,42,65,2
64,3,36,19,125,68,18,16
82,14,51,44,58,130,37,30
69,9,29,22,41,100,110,72
15,71,66,2,28,27,74,22
42,45,6,36,17,4,82,4
27,60,55,51,136,110,17,47
63,33,128,43,135,120,5,5
124,16,60,66,77,55,19,41
73,75,41,14,101,98,76,63
85,15,42,20,43,7,74,47
109,31,95,8,51,48,68,46
105,14,58,1,116,51,33,26
29,25,120,70,9,27,37,30
103,15,88,2,14,84,126,25
42,54,135,46,65,64,116,69
27,19,97,22,76,22,40,108
6,79,74,57,19,47,93,72
42,18,134,46,68,85,71,24
136,76,37,26,13,11,79,40
137,9,54,9,137,91,43,34
79,10,80,61,25,44,5,5
97,31,136,78,132,20,14,107
40,51,85,88,87,131,137,10
119,77,51,44,75,53,71,24
134,40,102,37,25,14,119,36
58,10,106,74,138,16,25,14
1,43,97,22,24,22,31,15
98,47,47,4,28,27,66,8
123,79,33,32,124,33,89,22
125,45,16,36,139,64,132,59
120,78,94,37,11,132,60,116
114,18,123,32,18,50,88,8
122,80,99,73,2,123,43,37
116,32,34,49,96,64,23,20
105,1,13,67,111,7,43,34
98,78,84,50,125,85,2,36
66,35,111,5,111,131,82,4
53,45,52,11,108,71,137,102
110,62,30,30,41,85,93,72
34,68,137,83,89,69,123,3
80,57,115,47,93,8,32,50
47,69,56,51,109,78,124,117
31,27,89,64,6,110,39,92
5,74,26,19,126,59,74,47
100,59,115,47,96,87,128,68
31,23,51,44,104,98,116,69
6,41,116,52,136,119,23,20
138,37,46,89,77,46,5,118
56,60,78,42,100,121,75,19
137,80,122,82,76,85,50,47
113,77,66,28,105,72,39,11
101,14,37,26,77,124,129,40
75,15,78,42,102,7,33,26
76,38,47,34,4,3,58,48
31,5,68,44,119,88,95,51
79,55,38,84,55,59,129,105
2,50,3,77,1,5,42,33
139,30,11,51,1,72,90,70
32,60,106,74,137,91,119,36
115,17,15,67,63,4,86,89
116,64,8,36,19,47,73,59
58,67,114,32,126,124,53,115
111,54,83,84,126,61,137,109
94,27,42,7,104,98,91,27
54,50,102,37,59,103,97,77
128,79,30,39,117,11,42,33
132,14,125,58,27,103,12,119
9,12,125,49,66,60,52,42
20,41,52,54,135,95,96,75
121,18,58,78,136,133,61,28
9,53,100,20,99,94,40,108
115,63,95,34,64,58,74,112
47,31,29,23,140,23,41,59
114,1,125,49,54,51,116,69
140,14,40,8,99,94,20,18
130,42,73,56,92,69,12,40
4,30,132,27,117,11,130,39
67,27,74,57,61,134,86,68
59,45,64,76,103,99,102,42
54,1,38,43,135,95,15,14
89,76,55,49,10,57,5,76
108,36,79,20,69,3,124,104
23,20,131,8,105,52,50,97
117,69,5,33,118,110,124,104
48,37,98,70,2,95,128,62
82,30,106,61,65,64,13,40
83,58,1,11,102,54,93,72
67,29,28,42,93,8,50,38
20,39,63,63,5,116,17,47
49,38,12,72,138,16,39,92
3,15,74,57,127,128,128,120
127,34,16,59,131,7,36,29
96,74,91,73,105,52,135,101
128,50,94,75,8,73,98,44
108,78,64,30,18,64,87,73
55,49,135,27,112,135,127,106
107,65,17,11,126,32,27,22
91,81,25,23,71,65,105,93
68,52,131,59,105,97,70,56
100,3,16,43,30,120,45,49
44,31,47,4,9,45,53,115
90,65,112,31,62,100,90,70
6,78,49,30,63,4,24,13
111,9,16,57,45,43,83,33
68,5,52,55,94,39,18,16
8,14,114,32,83,136,46,65
66,35,74,51,37,38,82,4
79,29,30,27,128,134,61,57
104,35,21,19,113,98,41,9
105,63,2,72,125,112,33,26
88,53,101,39,50,27,138,43
53,27,74,57,136,53,121,60
65,22,20,48,80,33,76,63
9,1,67,22,128,60,63,83
28,38,28,65,140,119,64,31
138,38,52,28,85,83,116,69
119,74,10,14,135,100,38,31
126,9,54,45,99,94,31,15
22,20,107,75,141,33,112,34
88,45,136,1,67,75,135,112
139,61,41,14,64,97,105,83
119,16,35,2,76,13,82,121
3,43,125,28,23,21,108,51
140,21,61,70,69,3,21,82
118,28,74,40,24,22,98,44
83,9,77,76,77,71,136,70
25,26,45,32,6,69,108,110
75,15,62,36,29,32,137,109
81,10,95,34,107,22,73,59
85,19,34,25,45,49,38,31
106,66,115,73,98,10,42,33
26,33,41,63,97,135,13,12
90,65,43,70,4,37,117,97
132,14,68,77,21,19,135,112
40,61,14,13,141,127,40,108
69,30,133,8,133,51,87,19
7,7,61,19,101,98,11,11
75,25,66,79,107,92,139,41
45,27,21,36,103,97,90,70
66,35,34,21,59,103,106,50
105,41,61,47,72,67,14,107
6,39,25,23,39,37,20,122
20,13,21,82,46,24,14,107
52,10,48,20,8,40,63,51
98,15,40,55,28,79,83,33
58,33,101,19,38,43,111,38
81,27,86,9,84,31,93,108
108,54,52,54,87,120,133,89
56,8,112,4,74,86,15,14
123,57,51,37,89,63,121,60
76,38,136,3,28,94,85,67
75,14,4,46,131,75,72,123
90,59,18,56,54,51,112,76
6,6,101,24,117,11,39,11
141,27,90,74,44,2,51,39
110,75,79,23,93,8,138,43
71,12,8,71,30,29,63,51
136,15,42,46,128,60,29,19
68,52,74,57,95,125,116,115
1,43,103,17,52,52,31,83
64,75,78,68,109,123,73,59
31,27,26,50,121,133,45,49
127,2,138,55,74,124,140,89
108,54,130,58,26,124,75,92
78,37,12,12,21,19,133,89
132,14,13,4,138,35,57,47
108,46,1,66,25,13,59,50
58,10,8,71,23,21,111,124
40,57,64,26,62,100,111,63
66,39,9,32,88,13,42,33
42,2,65,19,31,30,2,50
59,12,112,38,126,124,93,97
41,70,1,63,95,42,128,62
40,2,14,13,93,8,32,50
129,30,71,64,25,14,115,12
34,16,118,7,101,98,70,56
20,39,47,4,97,45,50,47
130,47,79,20,91,130,121,60
85,9,135,74,108,53,39,114
132,64,86,9,105,5,35,28
112,64,133,50,132,27,102,42
14,2,78,65,67,40,21,82
118,64,50,18,56,127,114,95
46,10,15,29,46,91,126,108
124,16,125,49,109,71,97,125
103,9,95,80,100,121,87,68
64,3,125,49,92,136,59,126
51,30,111,17,67,44,84,44
104,49,89,22,33,32,90,70
97,19,107,32,3,23,91,27
87,17,9,31,137,13,27,22
89,3,34,9,49,45,134,24
42,35,117,22,54,51,79,40
4,2,26,19,111,7,25,18
132,14,49,62,4,3,22,127
39,72,85,88,130,86,25,70
41,70,134,43,32,86,43,34
12,60,130,86,44,35,21,75
5,49,132,85,138,126,89,22
6,6,104,53,116,60,41,9
50,46,23,76,57,6,44,35
37,28,36,10,67,70,36,29
125,13,74,72,57,44,20,44
114,11,27,88,49,14,75,19
15,32,48,20,13,11,66,8
66,73,120,70,51,48,62,39
68,8,125,49,112,125,83,33
92,44,31,73,52,94,27,9
62,55,58,1,47,23,1,107
25,50,107,89,106,51,52,41
66,24,71,56,45,43,31,71
34,68,45,44,130,66,95,51
59,41,139,79,78,52,107,89
99,28,16,15,51,48,36,29
58,6,118,7,20,114,95,51
85,39,64,26,22,6,81,18
41,79,113,37,32,86,2,53
119,21,134,37,132,39,96,75
42,2,120,70,41,136,45,61
85,16,79,20,133,90,89,128
52,10,2,75,70,62,115,12
88,45,119,76,91,23,87,68
36,31,24,17,11,95,25,14
98,47,11,10,81,118,117,97
131,42,135,46,64,94,116,69
76,38,100,20,53,74,74,47
28,17,36,19,99,94,34,27
46,39,129,63,13,11,139,105
35,65,93,80,125,68,38,31
61,32,61,47,10,81,99,59
107,57,123,32,67,15,82,4
16,66,8,26,91,81,126,25
106,66,86,9,42,40,105,15
32,28,77,58,69,124,67,121
28,40,82,66,74,128,98,44
25,41,3,22,56,7,52,42
93,71,69,76,84,31,129,40
112,17,24,85,85,82,46,14
22,55,99,50,14,12,11,11
98,46,66,28,36,34,43,34
59,51,110,84,83,26,35,28
104,46,107,75,47,84,41,9
18,39,116,60,77,72,80,65
104,53,100,20,47,84,88,41
71,48,115,47,84,31,128,62
77,36,61,47,130,70,83,33
37,28,54,45,137,91,81,18
99,69,75,28,72,67,126,17
63,12,16,54,5,4,78,24
133,50,40,52,64,126,69,9
126,25,55,70,63,4,27,22
129,30,36,10,111,50,103,35
87,63,73,56,65,64,106,50
121,14,28,63,65,64,6,6
20,39,77,58,95,42,117,97
50,69,54,45,107,92,1,1
57,38,115,9,74,24,83,33
46,12,43,38,79,77,103,35
8,8,125,49,126,113,88,109
32,28,14,13,86,47,128,48
74,27,39,64,89,97,137,62
73,33,24,19,18,94,46,14
68,26,20,3,25,121,108,51
116,62,7,57,85,83,8,94
33,78,88,63,60,41,90,31
47,69,31,32,77,72,102,42
31,7,121,43,76,85,21,82
52,40,29,20,135,95,1,59
5,81,28,36,85,111,54,129
67,10,127,81,75,67,84,44
86,23,101,24,56,111,72,52
125,17,80,25,111,7,99,59
86,23,112,38,138,16,103,35
81,10,79,7,2,1,82,4
65,6,63,4,88,108,43,34
98,47,46,41,11,89,27,130
119,11,51,84,132,27,70,56
100,63,39,49,71,65,132,98
77,36,92,44,18,112,96,60
15,20,74,57,133,90,124,104
77,36,84,9,66,60,35,30
18,3,51,3,119,15,84,44
115,65,138,55,97,112,102,42
140,40,75,28,91,104,70,43
135,45,126,70,93,8,33,75
86,64,46,44,128,60,58,48
20,39,93,87,92,14,130,39
57,48,7,35,113,86,18,16
141,27,19,68,36,34,103,35
112,11,102,70,67,37,87,65
81,10,11,11,120,31,11,11
27,47,12,12,122,62,141,88
125,17,33,20,42,40,122,102
35,30,80,25,15,38,83,120
94,2,57,79,79,77,13,12
9,13,24,19,68,136,61,28
118,64,30,38,113,96,58,48
134,27,97,22,137,109,67,43
42,36,51,44,96,87,81,18
95,8,74,54,47,84,118,9
123,79,20,44,47,125,85,67
131,62,40,8,48,26,33,26
17,9,51,28,25,14,59,50
39,72,56,3,30,134,63,51
119,74,112,9,113,55,80,65
100,63,9,31,129,106,117,1
120,59,83,51,115,70,60,58
134,40,59,8,124,33,81,18
2,19,76,85,81,56,117,97
119,74,56,28,137,131,46,14
29,64,14,87,139,24,121,60
19,2,101,24,27,48,123,3
30,34,79,20,117,47,39,11
105,1,137,83,66,60,86,68
81,10,51,44,100,121,21,82
107,37,117,21,85,96,11,11
19,12,56,51,66,53,135,112
55,16,18,88,139,64,67,43
58,8,28,69,53,1,28,23
87,28,69,87,46,9,107,77
103,9,84,45,21,82,10,114
74,39,57,79,18,16,66,8
107,57,117,22,119,15,141,108
26,33,89,57,9,27,42,119
126,24,62,77,24,29,112,4
52,40,124,58,22,6,123,3
17,9,105,55,63,27,11,131
48,11,104,19,89,134,43,34
90,32,108,87,37,4,125,96
24,22,125,37,112,125,130,39
121,30,109,26,119,42,2,36
117,69,49,28,63,29,91,27
51,68,94,38,7,2,121,131
24,22,81,53,26,124,124,61
69,30,75,6,26,124,89,49
122,26,94,83,66,60,62,39
74,70,130,12,136,110,93,72
18,42,106,74,5,4,92,71
48,11,125,5,4,3,18,16
142,42,66,61,5,4,34,27
131,62,72,68,77,82,50,23
20,39,140,34,120,36,51,39
44,51,64,43,42,40,1,1
20,27,79,20,23,28,21,82
23,35,126,77,94,26,124,104
105,18,38,74,19,56,136,1
124,16,16,15,3,2,57,47
49,38,21,36,108,45,102,42
8,8,70,48,136,18,23,79
124,81,88,73,124,33,104,129
24,22,29,78,104,98,80,132
77,36,84,8,34,84,11,11
94,2,116,34,29,32,74,47
55,16,47,4,33,47,40,97
11,61,123,20,62,100,18,16
76,13,61,47,13,49,83,33
48,11,74,57,27,128,16,12
57,38,107,75,137,51,14,107
89,30,19,58,57,129,54,44
41,70,83,84,16,15,4,87
128,6,89,41,80,14,120,98
37,68,41,14,22,109,100,129
32,28,13,4,9,45,75,19
72,38,111,5,7,2,5,5
34,68,91,73,68,62,136,111
93,66,88,3,50,51,38,65
132,61,128,60,25,14,72,122
41,70,9,31,38,95,134,24
8,32,97,22,88,108,3,3
129,30,113,37,83,79,98,44
60,5,90,1,105,117,108,100
138,30,25,23,76,130,65,25
96,74,70,52,80,83,39,92
128,59,61,54,48,137,45,49
95,2,30,62,12,58,2,111
86,47,1,1,57,31,55,114
141,2,70,52,38,36,69,9
71,25,83,63,99,34,115,12
41,79,57,79,64,58,120,133
118,74,89,1,9,27,126,25
91,77,138,55,80,117,62,39
66,35,103,52,130,68,67,113
71,45,94,57,11,95,9,123
113,77,80,55,111,96,129,40
16,74,39,18,110,51,65,25
139,75,111,5,127,91,61,28
78,56,43,26,119,84,22,63
94,60,46,8,99,94,124,104
117,2,59,44,128,60,130,39
12,2,54,49,85,119,40,108
108,78,107,75,32,1,15,132
75,57,69,36,137,4,31,15
78,66,114,54,127,51,101,80
79,29,122,35,84,31,65,49
50,46,5,40,104,124,53,115
129,40,32,9,124,33,141,108
52,64,75,51,52,94,74,47
142,42,108,87,11,95,28,23
42,2,76,85,13,11,53,115
40,62,74,48,34,84,141,108
24,22,85,75,40,31,128,79
118,64,125,71,87,17,19,41
127,34,64,44,127,128,10,10
112,23,123,32,45,138,97,77
79,29,86,28,108,107,3,116
96,27,116,34,118,7,50,38
58,10,97,22,18,130,27,22
62,50,1,3,12,128,108,79
77,36,139,69,94,39,31,15
