3,4,6,20,17,16,5,1,5,19,21,20,19,19,18,16,3,4,5,21,3,5,5,13,1,9,12,1,4,5,20,1,1,4,20,1,8,17,1,2,18,5,5,20,20,3,11,18,4,7,18,2,3,4,18,1,18,20,21
2,4,1,21,21,16,2,3,1,6,22,21,20,20,19,18,1,2,2,22,3,4,1,14,2,13,20,4,5,6,21,4,4,5,21,3,8,3,4,12,8,21,21,7,7,1,1,1,5,6,10,1,3,1,19,19,19,21,22
5,2,3,22,12,11,1,1,4,20,23,22,21,21,20,15,1,4,1,23,1,3,5,19,1,9,12,2,4,1,21,2,5,5,2,1,7,18,1,13,19,22,22,21,19,1,6,7,3,13,10,3,4,1,20,20,20,22,23
4,5,1,16,22,19,5,2,4,21,24,23,22,22,21,12,5,1,4,24,2,3,6,20,4,12,19,4,3,2,22,5,1,1,22,4,6,19,5,14,20,23,17,22,21,1,7,14,5,10,19,4,4,5,5,21,21,23,24
2,2,4,23,5,5,2,4,1,22,25,24,23,9,22,19,1,1,4,25,4,1,2,21,5,14,21,2,1,2,3,3,3,6,23,5,3,20,5,14,12,24,23,21,19,4,12,4,1,14,20,5,1,1,21,22,7,24,5
1,2,5,24,23,20,1,2,1,23,26,25,24,23,23,20,3,2,2,26,5,5,3,10,1,5,22,1,2,1,23,1,2,4,24,3,13,1,2,2,21,25,10,23,9,1,13,6,3,5,6,1,4,4,22,23,22,25,25
1,5,6,25,24,13,3,4,3,2,27,8,25,9,24,21,2,5,6,27,2,5,4,9,4,2,14,2,3,4,24,2,3,5,25,3,11,21,3,9,22,26,2,24,22,3,1,19,2,3,21,5,2,4,16,24,16,26,23
5,3,5,26,25,21,2,4,1,24,28,26,26,21,25,22,5,1,3,28,2,4,4,1,4,1,14,4,4,6,11,5,3,4,26,2,11,15,1,4,23,27,24,25,23,2,4,20,5,13,22,4,4,2,23,25,2,27,26
1,1,4,27,26,22,3,5,1,21,29,27,27,24,26,23,2,3,3,2,3,5,5,13,1,2,11,2,5,4,25,5,3,6,27,4,6,19,1,7,17,28,25,26,24,4,4,12,2,3,23,2,4,6,19,19,23,28,27
5,5,5,28,19,18,4,4,2,25,30,28,28,25,27,20,4,3,6,29,3,3,3,9,2,6,7,1,5,5,26,5,3,4,26,4,14,22,5,15,24,29,26,8,8,5,14,21,4,5,19,4,1,6,24,26,1,29,25
3,1,6,29,27,23,2,5,1,26,31,29,29,26,14,24,5,3,1,30,4,4,6,22,4,12,19,4,3,6,27,4,5,2,28,5,10,9,3,3,25,30,27,27,25,2,10,12,2,5,24,2,2,3,3,17,24,30,28
2,5,3,30,28,24,4,3,4,19,32,30,30,27,23,25,4,2,5,31,5,5,3,10,2,12,7,3,2,1,28,1,2,5,29,1,11,23,5,13,9,3,3,18,18,1,1,1,1,11,25,2,2,5,25,27,4,31,29
5,3,3,31,29,25,4,2,4,27,9,9,31,28,28,26,4,3,4,12,3,1,3,23,1,3,3,3,3,6,29,2,5,5,2,2,10,14,5,11,26,31,28,28,26,5,4,22,1,4,26,3,1,4,14,28,25,2,17
1,1,1,32,30,26,5,2,3,28,33,13,32,29,29,27,5,4,4,27,2,4,5,15,3,13,23,5,2,1,30,5,2,6,30,3,15,14,1,12,27,32,29,29,27,1,12,23,1,6,27,2,5,3,26,29,15,32,30
3,3,2,33,1,27,4,4,5,15,34,31,6,6,30,28,4,2,6,32,2,5,1,24,4,10,24,4,4,2,31,2,3,3,4,2,9,24,5,13,28,33,30,30,28,4,8,24,4,12,6,5,4,3,14,30,26,33,13
4,1,3,34,31,28,1,1,5,29,4,4,33,30,20,29,5,5,2,33,4,5,4,25,4,1,9,3,5,6,15,5,4,4,7,1,11,25,2,3,18,19,19,3,3,4,10,25,3,9,28,2,1,6,27,22,15,34,31
1,4,6,26,21,16,3,2,1,30,35,32,34,27,31,30,2,5,3,34,5,5,3,10,3,1,19,4,3,5,32,1,2,3,31,4,5,13,1,13,21,34,31,31,29,5,7,26,1,12,29,3,1,5,28,31,27,35,32
5,4,2,35,32,19,3,3,5,31,36,33,35,31,26,31,5,4,1,4,1,2,4,26,3,12,25,1,2,4,33,2,2,1,18,1,15,2,5,10,2,35,17,32,30,1,6,7,3,14,14,5,4,4,29,32,28,36,33
5,3,4,29,14,13,3,5,6,24,37,30,36,32,32,32,4,4,3,35,5,3,5,27,1,15,23,1,2,2,34,1,2,2,32,3,12,26,1,1,24,36,32,33,31,3,15,27,1,3,30,4,5,1,30,33,29,37,34
1,4,6,26,33,19,1,2,3,32,38,21,37,33,33,33,5,1,3,2,1,2,5,28,3,12,17,1,4,5,35,3,2,3,33,3,6,27,4,1,29,37,13,34,32,4,14,28,4,8,31,3,4,3,25,29,30,28,16
4,2,5,36,34,7,1,3,6,33,39,34,8,8,34,21,2,2,3,36,4,2,3,29,3,6,26,5,2,1,10,5,5,4,10,5,16,28,2,9,30,38,5,35,33,4,7,29,4,8,32,3,2,5,31,34,31,13,31
3,4,5,36,35,29,5,3,6,14,40,35,38,34,35,34,2,4,4,37,5,5,5,30,2,7,12,4,3,5,36,2,3,5,25,3,3,24,1,11,1,39,33,17,18,2,1,9,1,14,19,3,2,5,5,35,32,30,28
5,4,1,37,36,20,5,4,2,34,41,36,39,35,36,26,3,2,4,38,2,2,3,13,3,1,19,3,1,2,37,3,5,5,34,4,14,22,3,10,31,40,34,36,34,5,9,11,4,9,33,1,3,1,19,36,33,38,35
2,4,3,38,37,30,4,4,6,35,42,37,40,36,37,17,5,2,5,39,4,1,5,31,2,14,27,2,1,5,24,1,5,2,35,2,4,29,3,11,32,41,35,37,35,4,15,30,2,15,28,3,3,1,32,37,34,39,36
1,1,2,21,38,31,2,5,4,36,12,12,41,37,38,35,3,1,3,12,4,5,3,32,4,4,28,4,4,5,34,2,4,2,15,3,5,5,4,5,33,42,12,38,36,5,15,31,3,13,34,3,3,6,33,38,35,29,37
4,3,1,39,39,32,1,3,3,37,43,38,42,38,39,36,5,3,1,40,2,3,5,8,5,9,29,1,1,2,38,5,2,6,30,3,7,8,2,7,2,9,9,39,37,3,15,3,4,16,35,5,3,4,34,39,36,40,25
4,3,4,40,40,12,1,2,3,32,44,39,43,27,23,37,1,4,3,41,3,1,3,23,1,11,11,2,1,2,3,3,2,1,36,2,13,11,1,3,18,43,19,40,36,1,16,9,2,12,36,1,4,5,12,28,37,41,9
3,5,2,29,2,2,4,2,6,38,45,40,44,39,40,38,4,1,3,42,1,5,6,33,3,14,30,4,1,1,26,5,1,1,22,2,9,24,5,15,34,44,36,41,38,1,2,1,2,15,29,4,4,3,35,7,6,42,38
3,3,3,41,41,33,2,5,2,3,46,41,45,38,41,39,2,1,4,21,4,3,6,34,4,8,31,3,2,1,39,2,1,4,6,3,16,19,3,13,10,43,19,10,10,3,14,32,4,12,37,5,4,3,14,40,38,43,39
1,4,5,42,42,34,5,4,5,39,39,34,11,11,42,40,3,2,6,43,3,2,4,35,4,14,26,1,2,1,23,5,3,1,37,5,12,30,3,11,35,36,32,42,1,3,8,33,2,15,38,2,4,5,36,41,39,44,25
1,2,3,43,43,35,3,1,1,40,47,42,25,9,40,38,3,3,4,44,4,2,2,36,2,16,25,1,4,3,40,3,4,5,6,1,14,14,3,8,36,45,37,43,38,3,11,18,1,2,39,3,1,5,28,42,40,45,16
4,4,3,15,2,2,4,3,4,19,30,28,46,40,43,10,4,4,2,45,3,4,4,13,4,13,32,4,5,3,41,5,4,3,38,2,6,10,3,16,23,46,38,44,39,2,9,5,4,6,18,4,2,3,37,43,40,46,40
4,5,5,12,44,2,4,1,2,41,48,43,47,41,44,41,3,5,6,27,5,2,5,37,3,4,4,2,4,4,42,4,1,1,34,2,9,24,2,16,37,47,7,45,40,3,6,10,2,11,40,2,2,3,3,33,29,47,41
5,3,3,44,45,36,1,5,3,22,49,44,45,38,45,42,3,4,6,22,2,5,3,38,4,11,15,2,1,2,32,3,1,2,39,5,2,22,3,10,38,44,36,46,41,5,2,34,4,3,15,2,2,6,38,44,41,33,42
4,2,5,45,46,30,1,5,3,42,50,45,48,42,8,43,4,5,2,46,1,3,2,15,4,5,5,4,5,1,43,2,5,3,40,3,7,8,2,6,11,48,27,47,42,1,9,12,4,4,41,4,1,2,39,42,42,14,43
5,5,5,28,45,36,2,4,6,43,4,4,49,43,46,44,3,3,1,47,5,2,1,28,5,1,19,3,4,6,44,3,1,3,16,4,12,12,4,16,24,49,39,19,19,4,8,35,3,8,41,1,5,2,7,22,43,34,31
3,4,4,46,10,9,2,1,6,17,33,13,50,44,47,5,3,2,5,48,1,5,4,39,2,13,20,2,2,5,45,4,2,6,41,1,3,31,5,2,39,10,10,24,22,4,12,4,1,8,5,4,2,3,37,24,44,48,4
4,2,4,47,47,37,1,4,6,44,24,23,4,4,27,20,5,4,1,49,5,1,4,40,4,3,33,4,2,1,46,2,5,2,42,3,9,1,3,12,15,4,4,48,43,3,4,4,4,3,42,3,3,5,11,45,45,49,9
5,4,3,48,48,38,2,4,5,45,11,11,51,45,8,45,1,4,3,23,1,4,4,14,2,6,7,5,2,6,47,1,1,3,43,2,14,32,2,4,10,25,10,14,14,1,5,36,3,9,43,2,1,1,40,46,46,50,16
5,2,3,49,49,39,1,5,6,34,51,46,52,26,3,46,4,4,4,50,5,4,1,13,5,4,33,2,2,6,48,1,4,2,44,1,13,33,3,6,40,50,25,49,12,1,12,23,5,5,35,2,4,5,36,13,47,23,30
5,5,2,50,5,5,3,1,4,6,45,2,34,27,48,47,4,2,6,51,2,4,1,41,4,7,10,1,4,5,20,1,4,3,45,5,8,34,3,10,41,51,40,3,3,3,4,4,3,16,1,1,3,3,41,20,2,14,22
5,2,1,30,41,33,1,5,3,46,28,26,53,15,3,3,2,1,3,52,2,4,2,42,3,12,17,5,1,4,49,1,4,3,45,4,8,35,5,12,3,52,41,50,2,3,12,37,5,5,44,1,2,6,42,47,48,51,43
1,1,5,51,50,40,2,2,5,35,52,39,42,38,49,48,5,2,4,40,4,1,5,31,4,12,19,5,2,6,50,2,5,5,2,2,2,2,1,13,24,53,42,51,44,3,15,27,5,8,22,3,3,5,11,42,11,40,13
4,4,6,49,51,41,4,2,1,47,53,47,54,46,26,26,2,5,2,13,1,2,3,43,3,14,4,5,5,3,51,1,4,2,44,1,6,7,2,1,42,12,12,52,45,4,1,5,4,1,45,1,4,4,22,48,49,22,44
3,1,4,52,52,32,1,4,5,8,6,6,17,17,50,31,2,5,3,53,2,2,5,44,3,7,34,1,5,2,1,1,4,1,46,4,6,19,2,8,43,52,41,53,46,5,16,38,5,11,46,1,2,6,42,49,10,45,16
4,1,3,53,33,19,3,1,2,48,40,35,55,32,23,25,5,3,4,54,3,2,4,35,4,15,35,1,4,4,52,1,5,6,47,3,13,1,2,16,34,46,38,54,47,5,15,31,2,11,40,4,5,6,43,50,50,22,45
2,4,5,54,53,42,3,1,3,49,6,6,25,9,51,49,3,4,4,55,3,1,5,45,1,1,1,3,4,5,34,5,5,5,9,5,3,20,1,15,3,54,43,55,48,2,1,9,4,5,15,1,4,2,5,51,51,52,46
1,1,3,55,16,15,2,3,5,8,25,24,56,12,21,37,3,3,5,26,2,3,4,4,3,2,23,2,3,2,53,2,3,6,48,5,11,25,5,15,44,55,44,48,43,4,1,5,3,2,47,3,3,1,32,52,52,53,2
1,5,6,56,54,43,3,3,6,50,14,14,26,47,22,37,2,3,3,3,4,2,3,29,5,13,18,3,5,4,54,5,4,3,38,4,7,36,5,11,31,23,17,56,49,4,2,34,3,4,48,5,2,5,44,39,36,35,47
4,4,5,16,55,1,3,1,2,40,1,1,28,25,52,50,1,4,6,11,5,5,2,9,1,10,36,5,5,2,55,3,3,5,49,1,6,7,4,10,7,56,45,15,50,1,16,9,3,1,49,5,5,3,44,53,7,54,27
2,1,6,49,56,35,5,5,2,51,23,22,57,17,53,51,2,3,3,14,2,1,2,2,3,3,10,3,5,4,56,5,1,1,22,1,5,37,4,10,18,16,16,39,37,5,8,9,2,3,20,4,3,6,45,54,53,36,2
1,2,5,13,57,27,5,1,5,52,36,33,58,17,54,46,1,1,6,56,3,5,1,46,4,11,8,2,2,3,57,2,4,6,50,3,9,1,4,10,1,30,27,57,51,2,10,12,5,3,50,5,2,3,45,35,54,46,24
3,3,4,7,58,44,3,2,5,8,54,48,26,21,55,52,5,2,5,36,5,5,5,30,1,12,16,1,1,3,17,2,1,2,51,4,12,12,3,11,45,57,46,58,52,1,3,28,3,5,24,4,4,1,46,55,48,55,48
4,2,6,57,22,14,3,1,6,30,14,14,59,48,21,30,1,1,5,57,2,4,1,41,1,10,36,3,1,3,8,1,4,3,45,1,16,38,3,2,5,34,31,59,53,3,7,19,5,1,51,5,5,1,23,2,55,56,23
3,1,4,25,59,45,4,1,3,53,9,9,60,49,54,53,5,3,2,40,5,4,4,1,1,3,3,2,1,6,58,4,1,3,16,2,6,39,4,4,12,22,22,12,12,4,1,5,4,16,13,5,3,1,29,56,21,57,49
4,5,1,38,60,46,3,5,4,54,55,49,5,5,56,54,2,4,4,48,3,2,1,47,1,8,10,5,2,2,19,4,1,3,16,2,1,9,3,9,46,58,47,60,54,2,5,6,5,16,4,3,2,2,5,57,56,26,50
1,3,4,58,61,47,4,2,6,46,56,18,61,50,52,55,3,1,1,28,2,5,5,6,2,7,12,2,2,3,59,3,3,4,52,3,11,21,4,2,47,35,17,3,3,2,16,15,3,7,7,2,5,6,35,58,57,37,51
2,5,4,59,15,14,3,3,3,55,52,39,62,45,29,11,1,5,3,58,5,5,1,17,4,11,37,1,1,3,60,1,5,2,50,3,1,11,1,9,30,59,15,61,12,2,3,3,1,3,47,3,1,3,47,59,12,33,42
1,3,2,60,13,12,5,2,5,56,57,50,63,18,38,35,1,1,3,10,2,3,1,8,1,4,26,2,4,3,61,4,5,1,53,2,9,24,5,9,46,60,48,46,41,5,9,11,3,1,52,5,3,6,48,53,58,58,52
1,4,1,18,62,48,4,5,1,57,34,31,64,51,57,56,2,4,5,12,5,5,5,30,5,4,6,4,1,5,62,5,1,5,54,1,6,7,5,10,5,61,23,62,15,4,6,13,4,13,14,1,4,3,49,52,59,59,19
5,5,1,47,63,49,4,1,1,15,43,38,65,52,58,57,5,4,1,59,3,1,3,23,3,5,38,5,1,5,63,3,1,4,55,3,11,21,4,9,23,42,12,63,22,3,9,3,1,5,53,1,5,5,50,60,36,60,44
1,3,3,61,32,19,1,4,2,36,45,40,66,53,59,58,2,5,3,60,1,1,3,1,1,7,20,1,4,2,9,3,5,6,45,5,8,34,5,7,37,62,49,64,55,4,8,24,2,6,54,4,2,3,37,61,20,53,53
3,5,3,62,64,50,2,2,6,58,58,51,11,11,60,51,2,5,3,54,4,1,6,48,5,6,39,4,4,1,64,3,2,1,36,2,13,11,5,7,48,63,50,65,56,4,6,13,4,6,35,1,2,4,51,35,54,14,35
1,1,3,63,65,12,5,4,2,59,12,12,53,15,21,59,2,2,1,61,1,4,1,49,3,1,19,1,3,4,26,4,4,3,54,3,10,40,4,16,12,64,6,14,14,3,4,39,4,8,55,3,3,4,23,62,60,23,1
4,5,1,64,66,42,2,4,5,60,59,52,67,54,61,60,3,5,6,60,1,5,2,50,5,5,33,5,4,2,65,2,2,5,50,4,14,22,2,11,49,15,15,66,57,1,1,1,1,4,44,2,1,3,52,43,61,61,54
5,3,6,65,67,51,5,5,5,19,60,53,68,25,51,61,5,1,3,25,3,2,4,35,4,11,15,5,3,2,66,2,5,6,56,3,4,4,5,14,41,6,6,67,58,4,7,29,5,12,56,4,3,5,7,3,35,62,55
1,1,6,66,38,31,3,1,4,61,61,54,51,45,62,62,5,3,6,62,2,4,2,42,3,7,40,1,4,2,67,2,4,3,30,2,12,41,5,16,35,57,46,41,38,5,12,40,5,10,57,4,2,5,53,63,16,3,56
2,3,3,45,68,52,2,4,6,43,62,15,69,53,63,63,1,5,5,9,2,5,6,11,3,15,41,4,5,2,68,5,5,2,57,4,10,36,3,8,15,65,40,66,23,4,7,29,2,8,53,3,3,3,54,64,46,63,47
3,4,1,67,69,53,1,2,2,62,63,55,70,22,38,20,1,2,4,63,4,1,3,51,5,12,23,3,3,5,69,5,5,5,9,2,16,42,2,2,13,58,47,1,1,4,4,12,5,2,41,1,2,4,51,65,62,64,57
5,4,1,24,70,47,4,2,1,15,64,56,7,7,54,37,5,5,6,63,5,3,5,27,5,2,42,5,4,4,70,1,3,1,23,5,1,10,4,8,50,46,38,14,14,1,9,11,4,1,47,4,5,3,55,66,8,65,25
1,2,3,68,69,53,1,5,1,63,65,57,71,32,24,64,1,4,4,55,1,1,2,52,4,8,43,4,3,5,27,1,1,1,1,2,8,43,5,8,19,49,39,2,2,3,14,32,2,7,31,3,2,5,31,67,37,66,58
4,4,5,21,71,54,4,1,3,53,66,58,9,9,64,44,5,4,1,33,1,3,5,19,2,1,4,5,1,6,12,4,2,3,8,3,13,1,5,6,25,66,51,68,58,3,10,19,1,16,58,2,1,3,52,68,15,62,59
3,1,5,55,72,50,5,2,5,64,67,59,72,45,65,8,5,3,3,9,4,4,1,53,2,14,22,3,1,5,47,5,2,4,25,5,16,28,2,4,12,67,52,10,10,2,13,41,2,2,4,3,3,1,32,60,36,54,60
5,1,6,58,73,55,3,1,3,49,68,52,73,55,16,16,3,5,4,55,4,4,5,26,5,11,44,4,4,3,66,5,3,5,53,5,9,13,4,12,35,41,35,22,21,5,1,16,1,11,39,5,2,5,56,59,12,56,1
3,1,1,69,12,11,5,4,3,17,19,18,74,56,58,26,4,5,6,56,4,3,3,54,2,14,27,4,5,4,70,1,5,6,47,2,7,22,1,9,47,68,53,69,59,5,2,42,4,3,16,2,5,6,35,69,48,2,2
1,3,3,70,74,56,3,4,3,27,34,31,75,17,66,65,1,3,6,22,2,5,5,6,5,14,42,5,2,1,30,3,4,4,46,2,16,42,4,2,11,69,32,70,60,4,2,34,4,4,16,5,1,3,57,28,53,41,50
4,3,2,71,66,42,3,3,1,22,52,39,47,41,67,66,1,5,5,64,1,4,6,2,2,3,45,2,3,6,71,3,3,1,47,3,16,44,4,6,38,70,54,71,57,1,3,28,2,16,49,1,5,6,58,70,63,30,61
5,5,5,28,31,28,5,1,5,65,39,34,27,24,68,67,1,1,2,65,2,5,4,9,5,14,42,3,3,6,54,3,5,1,58,3,6,27,5,8,14,66,51,72,26,2,12,43,1,11,3,4,5,5,59,71,64,67,50
2,4,2,72,75,57,4,5,3,66,69,60,34,27,69,68,5,2,4,66,3,4,1,14,5,12,23,3,1,5,33,1,5,2,35,5,3,20,1,7,33,41,55,73,16,1,12,23,1,9,19,3,5,4,60,72,52,68,20
1,4,1,73,76,58,4,5,1,67,3,3,62,45,47,69,4,1,2,1,3,3,2,55,5,13,46,4,3,1,53,4,1,5,59,1,10,45,3,11,38,22,22,74,61,1,3,28,1,10,55,4,3,1,61,40,58,14,62
4,3,3,33,77,59,1,2,3,32,25,24,76,57,70,13,1,2,4,67,1,3,1,21,4,5,5,2,4,6,12,1,3,5,15,5,3,20,3,12,15,71,37,75,62,3,12,37,2,8,50,4,1,4,62,73,3,25,25
1,3,3,34,78,60,5,2,4,68,70,61,70,22,43,58,2,5,1,43,5,3,3,7,4,7,47,5,2,4,41,3,1,2,42,5,4,29,4,14,8,72,10,6,6,2,13,41,4,8,59,1,4,6,17,64,65,69,17
1,5,4,74,79,61,4,3,2,69,4,4,20,20,44,16,4,5,6,68,3,2,3,3,2,2,8,1,4,4,5,3,4,3,60,5,9,13,4,15,17,19,19,53,46,1,13,6,4,1,5,3,2,5,31,18,21,70,43
2,3,2,30,18,17,1,3,2,3,44,39,77,58,71,50,4,1,5,69,1,1,4,56,2,12,5,5,1,5,47,2,3,3,4,4,9,39,1,14,3,73,56,24,22,3,16,44,2,4,41,5,1,3,57,74,37,71,48
3,4,1,49,71,54,4,5,5,70,71,25,78,44,2,2,3,3,4,5,2,3,6,20,5,1,19,1,5,2,29,3,2,6,61,5,14,39,3,4,51,74,57,50,2,2,4,20,1,6,14,3,5,5,63,4,4,72,63
4,2,5,75,55,1,2,5,3,71,1,1,53,15,36,26,1,5,6,18,2,1,5,14,3,7,40,1,1,3,17,3,3,5,49,2,1,9,5,6,52,75,40,24,22,1,3,28,5,7,12,3,1,4,14,32,66,73,47
1,5,4,49,80,62,5,3,4,72,72,62,74,56,35,70,1,5,1,37,3,3,5,57,1,11,11,1,1,2,72,5,1,3,62,5,6,10,5,9,32,73,56,76,16,5,7,26,3,15,60,5,1,2,64,75,2,45,9
5,3,5,16,55,1,4,4,3,55,73,63,1,1,72,71,5,1,5,70,3,2,6,5,3,8,13,1,4,1,28,3,2,3,33,1,5,37,4,9,28,76,58,56,49,4,15,30,4,2,53,2,4,4,65,4,4,40,26
4,2,4,37,81,47,1,5,1,73,74,44,79,59,32,72,3,1,6,25,4,3,2,58,1,16,48,2,2,1,37,2,5,6,56,1,1,1,3,3,22,38,5,77,63,3,5,16,5,5,21,1,4,5,12,46,67,4,5
3,4,5,25,82,63,3,5,2,70,75,49,19,19,28,73,2,3,1,71,2,1,2,2,4,14,26,3,1,3,8,4,1,6,5,2,15,14,4,2,47,7,7,50,2,4,13,28,4,7,48,4,1,4,62,76,68,64,60
3,5,1,59,47,37,4,4,4,74,76,6,18,18,32,72,1,2,1,72,5,5,2,9,5,2,42,4,1,4,13,5,5,2,57,1,16,38,1,10,53,77,59,34,32,3,6,10,4,6,8,4,2,4,15,6,69,2,6
2,3,1,76,83,64,3,5,3,75,39,34,17,17,73,41,4,1,4,73,1,1,6,59,1,15,23,1,2,1,23,5,3,5,53,3,16,44,5,3,54,4,4,78,64,4,16,44,1,2,25,2,5,6,35,77,65,60,41
3,2,2,65,71,54,5,2,6,76,77,64,80,60,74,74,1,2,4,11,1,5,6,33,5,1,49,1,3,5,58,1,4,1,46,4,10,36,3,12,55,78,60,22,21,4,11,45,1,4,23,5,2,4,16,5,5,74,64
2,2,2,3,8,8,2,4,5,45,78,55,81,6,54,75,1,2,3,66,5,2,4,60,4,7,10,1,5,2,29,3,3,2,3,3,4,4,5,8,8,79,61,26,24,3,7,19,1,9,29,1,3,4,42,53,70,28,17
5,3,1,56,84,2,4,1,6,77,8,8,32,29,75,76,1,2,1,74,4,4,4,61,4,10,24,4,1,4,35,2,2,6,19,4,8,35,5,2,41,10,10,8,8,3,3,46,4,12,36,2,3,4,18,78,71,17,56
2,4,4,77,58,44,1,2,6,78,74,44,7,7,50,77,4,4,4,75,2,3,5,8,3,8,13,5,4,4,70,4,5,2,28,5,16,28,5,6,11,80,62,5,5,2,4,20,2,3,56,5,2,3,66,79,72,75,22
1,4,6,26,85,65,5,3,4,72,11,11,82,46,76,72,1,4,4,76,1,4,1,49,3,5,38,4,3,6,73,2,3,5,25,2,3,3,3,13,31,81,56,71,57,3,6,10,3,5,61,5,2,1,67,80,73,2,2
2,1,4,25,86,66,4,4,4,74,79,52,83,61,77,78,3,4,3,77,5,3,2,62,3,13,12,4,5,5,10,1,2,6,20,1,12,16,3,7,42,82,28,7,7,1,16,9,2,10,26,5,5,1,23,13,13,76,65
