dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,ocsvm,0,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3721518516540527,74.83120346069336,77.20335531234741,nu_0.1,
yeast,ocsvm,0.01,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3721518516540527,74.83120346069336,77.20335531234741,nu_0.1,
yeast,ocsvm,0.05,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3721518516540527,74.83120346069336,77.20335531234741,nu_0.1,
yeast,ocsvm,0.1,0.0001,True,300,50,0.3419,1.0000,0.5095,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3721518516540527,74.83120346069336,77.20335531234741,nu_0.1,
yeast,ocsvm,0,0.0001,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.18161940574646,119.60661554336548,nu_0.5,
yeast,ocsvm,0.01,0.0001,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.18161940574646,119.60661554336548,nu_0.5,
yeast,ocsvm,0.05,0.0001,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.18161940574646,119.60661554336548,nu_0.5,
yeast,ocsvm,0.1,0.0001,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.18161940574646,119.60661554336548,nu_0.5,
yeast,ocsvm,0,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.80397009849548,120.2289662361145,nu_0.5,
yeast,ocsvm,0.01,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.80397009849548,120.2289662361145,nu_0.5,
yeast,ocsvm,0.05,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.80397009849548,120.2289662361145,nu_0.5,
yeast,ocsvm,0.1,0.0001,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.424996137619019,108.80397009849548,120.2289662361145,nu_0.5,
yeast,ocsvm,0,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,6.894450426101685,9.244065523147583,nu_0.1,
yeast,ocsvm,0.01,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,6.894450426101685,9.244065523147583,nu_0.1,
yeast,ocsvm,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,6.894450426101685,9.244065523147583,nu_0.1,
yeast,ocsvm,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,6.894450426101685,9.244065523147583,nu_0.1,
yeast,ocsvm,0,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,5.764801263809204,8.114416360855103,nu_0.1,
yeast,ocsvm,0.01,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,5.764801263809204,8.114416360855103,nu_0.1,
yeast,ocsvm,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,5.764801263809204,8.114416360855103,nu_0.1,
yeast,ocsvm,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3496150970458984,5.764801263809204,8.114416360855103,nu_0.1,
yeast,ocsvm,0,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.880207777023315,17.264933586120605,nu_0.5,
yeast,ocsvm,0.01,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.880207777023315,17.264933586120605,nu_0.5,
yeast,ocsvm,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.880207777023315,17.264933586120605,nu_0.5,
yeast,ocsvm,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.880207777023315,17.264933586120605,nu_0.5,
yeast,ocsvm,0,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.779410362243652,17.164136171340942,nu_0.5,
yeast,ocsvm,0.01,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.779410362243652,17.164136171340942,nu_0.5,
yeast,ocsvm,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.779410362243652,17.164136171340942,nu_0.5,
yeast,ocsvm,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.38472580909729,5.779410362243652,17.164136171340942,nu_0.5,
yeast,ocsvm,0,0.01,True,50,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,62.01508092880249,64.42042398452759,nu_0.1,
yeast,ocsvm,0.01,0.01,True,50,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,62.01508092880249,64.42042398452759,nu_0.1,
yeast,ocsvm,0.05,0.01,True,50,10,0.3400,0.9763,0.5043,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,62.01508092880249,64.42042398452759,nu_0.1,
yeast,ocsvm,0.1,0.01,True,50,10,0.2988,0.5286,0.3818,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,62.01508092880249,64.42042398452759,nu_0.1,
yeast,ocsvm,0,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,57.41023778915405,59.81558084487915,nu_0.1,
yeast,ocsvm,0.01,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,57.41023778915405,59.81558084487915,nu_0.1,
yeast,ocsvm,0.05,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,57.41023778915405,59.81558084487915,nu_0.1,
yeast,ocsvm,0.1,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4053430557250977,57.41023778915405,59.81558084487915,nu_0.1,
yeast,ocsvm,0,0.01,True,50,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,63.73791456222534,75.12628197669983,nu_0.5,
yeast,ocsvm,0.01,0.01,True,50,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,63.73791456222534,75.12628197669983,nu_0.5,
yeast,ocsvm,0.05,0.01,True,50,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,63.73791456222534,75.12628197669983,nu_0.5,
yeast,ocsvm,0.1,0.01,True,50,10,0.3379,0.9704,0.5013,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,63.73791456222534,75.12628197669983,nu_0.5,
yeast,ocsvm,0,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,57.53132891654968,68.91969633102417,nu_0.5,
yeast,ocsvm,0.01,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,57.53132891654968,68.91969633102417,nu_0.5,
yeast,ocsvm,0.05,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,57.53132891654968,68.91969633102417,nu_0.5,
yeast,ocsvm,0.1,0.01,True,50,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.388367414474487,57.53132891654968,68.91969633102417,nu_0.5,
yeast,ocsvm,0,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.04357862472534,65.42555832862854,nu_0.1,
yeast,ocsvm,0.01,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.04357862472534,65.42555832862854,nu_0.1,
yeast,ocsvm,0.05,0.01,True,100,10,0.3419,1.0000,0.5095,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.04357862472534,65.42555832862854,nu_0.1,
yeast,ocsvm,0.1,0.01,True,100,10,0.3450,0.9941,0.5122,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.04357862472534,65.42555832862854,nu_0.1,
yeast,ocsvm,0,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.4857017993927,65.8676815032959,nu_0.1,
yeast,ocsvm,0.01,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.4857017993927,65.8676815032959,nu_0.1,
yeast,ocsvm,0.05,0.01,True,100,50,0.3419,1.0000,0.5095,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.4857017993927,65.8676815032959,nu_0.1,
yeast,ocsvm,0.1,0.01,True,100,50,0.3450,0.9941,0.5122,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3819797039031982,63.4857017993927,65.8676815032959,nu_0.1,
yeast,ocsvm,0,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.34053325653076,78.81971430778503,nu_0.5,
yeast,ocsvm,0.01,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.34053325653076,78.81971430778503,nu_0.5,
yeast,ocsvm,0.05,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.34053325653076,78.81971430778503,nu_0.5,
yeast,ocsvm,0.1,0.01,True,100,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.34053325653076,78.81971430778503,nu_0.5,
yeast,ocsvm,0,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.01972460746765,78.49890565872192,nu_0.5,
yeast,ocsvm,0.01,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.01972460746765,78.49890565872192,nu_0.5,
yeast,ocsvm,0.05,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.01972460746765,78.49890565872192,nu_0.5,
yeast,ocsvm,0.1,0.01,True,100,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.479181051254272,67.01972460746765,78.49890565872192,nu_0.5,
yeast,ocsvm,0,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.34877943992615,76.69624471664429,nu_0.1,
yeast,ocsvm,0.01,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.34877943992615,76.69624471664429,nu_0.1,
yeast,ocsvm,0.05,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.34877943992615,76.69624471664429,nu_0.1,
yeast,ocsvm,0.1,0.01,True,300,10,0.3419,1.0000,0.5095,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.34877943992615,76.69624471664429,nu_0.1,
yeast,ocsvm,0,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.92458415031433,77.27204942703247,nu_0.1,
yeast,ocsvm,0.01,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.92458415031433,77.27204942703247,nu_0.1,
yeast,ocsvm,0.05,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.92458415031433,77.27204942703247,nu_0.1,
yeast,ocsvm,0.1,0.01,True,300,50,0.3419,1.0000,0.5095,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3474652767181396,74.92458415031433,77.27204942703247,nu_0.1,
yeast,ocsvm,0,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.51241278648376,118.97777199745178,nu_0.5,
yeast,ocsvm,0.01,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.51241278648376,118.97777199745178,nu_0.5,
yeast,ocsvm,0.05,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.51241278648376,118.97777199745178,nu_0.5,
yeast,ocsvm,0.1,0.01,True,300,10,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.51241278648376,118.97777199745178,nu_0.5,
yeast,ocsvm,0,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.96875643730164,119.43411564826965,nu_0.5,
yeast,ocsvm,0.01,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.96875643730164,119.43411564826965,nu_0.5,
yeast,ocsvm,0.05,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.96875643730164,119.43411564826965,nu_0.5,
yeast,ocsvm,0.1,0.01,True,300,50,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.465359210968018,107.96875643730164,119.43411564826965,nu_0.5,
yeast,ocsvm,0,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,6.69046950340271,9.087280988693237,nu_0.1,
yeast,ocsvm,0.01,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,6.69046950340271,9.087280988693237,nu_0.1,
yeast,ocsvm,0.05,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,6.69046950340271,9.087280988693237,nu_0.1,
yeast,ocsvm,0.1,0.01,False,300,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,6.69046950340271,9.087280988693237,nu_0.1,
yeast,ocsvm,0,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,5.806197166442871,8.203008651733398,nu_0.1,
yeast,ocsvm,0.01,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,5.806197166442871,8.203008651733398,nu_0.1,
yeast,ocsvm,0.05,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,5.806197166442871,8.203008651733398,nu_0.1,
yeast,ocsvm,0.1,0.01,False,300,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3968114852905273,5.806197166442871,8.203008651733398,nu_0.1,
